height,time,timestamp_ms,version_app,hash,proposer_address,proposer_moniker,tx_count,events_count,blobs_size,blobs_count,block_time_ms,square_size,fill_rate,fee_utia,gas_used,gas_limit,bytes_in_block,supply_change,inflation_rate,rewards,commissions
8852041,2025-12-08T00:27:04.63231Z,1765153624632,6,091891ADF0F997B59E12E9A18E3DA69C53B2AAF383F55FC83E2F961E9CD7E68F,C5F95CC6D11E428E581F4F48DC9E821B1D55DEF5,Coinbase,1,244,444,1,6137,2,0.0004,320,53460,79796,823,5225166,0.0232420563,5125640.099999999764220512,913840.21781776026518236
8852042,2025-12-08T00:27:10.725766Z,1765153630725,6,1F86CDF475290C10EB83829EA3A6C252C584357E16360694F6BD0F9102D2101D,63A624445A71A5E18730854CE5BE1D9C93DCAD6E,Stakin by The Tie,4,243,119934,34,6093,32,0.0635,8486,1392444,1504720,124640,5187493,0.0232420563,5084056.739999999766133341,906426.402953935873863741
8852043,2025-12-08T00:27:16.82867Z,1765153636828,6,0FE8D0E6527C75F96733CAF63FCF2726B27ECB7A586AED3B0D4BB6735443073C,E65D72B89CBEF9A6F419C9BDE6C975AA0BF21A97,Figment,2,248,113824,32,6102,32,0.06,4885,1167867,1220976,117706,5195536,0.0232420563,5099941.559999999765402638,909258.476038582592351756
8852044,2025-12-08T00:27:22.938007Z,1765153642938,6,5534BCA2C782E1F19FAF007174C3E34D0D46F64AD35B2C7AC8E83D1E531CB562,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,3,255,2070,7,6109,4,0.0019,3809,251746,337214,3689,5201012,0.0232420563,5101779.059999999765318116,909586.080272879131136691
8852045,2025-12-08T00:27:29.044911Z,1765153649044,6,105D884EAAB94C545AC95A17A1DA26A2F25CBFE287FB82D11724DE5263B105F3,3DEA7F647851564D6764306F108921BBFC29ADCE,senggigi,2,246,113374,31,6106,32,0.0597,4800,1146697,1199796,117151,5198942,0.0232420563,5098695.979999999765459937,909036.404048294111927405
8852046,2025-12-08T00:27:35.15181Z,1765153655151,6,7CBCA3728BAA982825555E0EA84A9B7F89E35754EC6F98DFCBCA066DAF09E4D4,4C7157B0234D904CBD16D993E4DD8EA95A07030F,Enigma,2,245,3590,4,6106,4,0.0023,760,136905,189664,4557,5198937,0.0232420563,5099662.259999999765415486,909208.680194969518456451
8852047,2025-12-08T00:27:41.272488Z,1765153661272,6,84D9C987305D482E23BF86B4B0D50CB0FDBA2FD0843C9A4002E0EB7DBCF28CFA,29C11CDC71E64AA29473EE85E4B7106B4F664A1D,Kairos Research X Firstset,2,243,114151,31,6120,32,0.0601,4866,1163081,1216180,117928,5210667,0.0232420563,5107198.459999999765068825,910552.294361231056193068
8852048,2025-12-08T00:27:47.378471Z,1765153667378,6,543D9526AF7DEAEFA11A3EF9260DC8CC0F4E9A457FA800A5A61FC5C315260EE4,F9DD432A7504D99073856DC52E02665CD416B275,Goose,1,251,924,3,6105,4,0.0008,358,62989,89388,1512,5198157,0.0232420563,5098962.53999999976544767,909083.928502549396487147
8852049,2025-12-08T00:27:53.471789Z,1765153673471,6,1BAF1DC3556A4704552CEF9386939FECE6D7614C030B0B5FC30048FAF0F4C607,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,4,248,139048,92,6093,32,0.0763,6867,1609177,1716080,149722,5187376,0.0232420563,5083979.319999999766136905,906412.599895530846362939
8852050,2025-12-08T00:27:59.585949Z,1765153679585,6,BFA6BCEA6DFF3713B49029598AD882E295DF6970729C1FB8E3B18F83E8C5DA3A,0E418964639C341227B9044C8106CD20DC3C25FD,itrocket,2,241,21736,5,6114,8,0.0116,1385,293222,346012,22810,5205118,0.0232420563,5107745.299999999765043673,910649.78938135770613546
8852051,2025-12-08T00:28:05.690457Z,1765153685690,6,77179C8A67755D657EA89DC60849A9C03C8971CDAA550A462C3E28134B454402,AF157EF644055C9847F90FF896C95A848674EC38,Redelegate to another validator.,4,246,101598,33,6104,16,0.0541,7707,1199059,1311184,106199,5196902,0.0232420563,5094321.259999999765661172,908256.443887280912388238
8852052,2025-12-08T00:28:11.801786Z,1765153691801,6,63DD6FF4EA3922E243852D6C5E0BDC0C3F8DD35551F23F6DF0EF054BB49EABF9,8352ECF62EFCF7DBACDE852E6D9FC1A1583C14D3,XPRV,2,247,98098,35,6111,16,0.0521,4238,1006067,1059236,102292,5202708,0.0232420563,5106206.699999999765114445,910375.475435840070992875
8852053,2025-12-08T00:28:17.915249Z,1765153697915,6,548018389DF5F89E8D9F9FB7A48F6F4A3C4D857F58B1C1157682E0154D98201C,5407CC051ED1F7F5BE8ECC856B061121BB170D79,Stakecito,2,243,5307,2,6113,4,0.0031,804,147856,200552,6065,5204525,0.0232420563,5104587.739999999765188915,910086.834265142533887428
8852054,2025-12-08T00:28:24.016716Z,1765153704016,6,7E4539162D0792AA9149479F82DF4B80E7861BD25FF7137D5E036D4372161439,8766571EB49751E71703895E9CD3C514968D8D7D,mammoth.guru,2,243,98909,33,6101,16,0.0524,4249,1008770,1061932,102895,5194313,0.0232420563,5091214.659999999765804078,907702.574328496897482502
8852055,2025-12-08T00:28:30.129825Z,1765153710129,6,FF3DCA710F9F49D895F25B585A11B829C59BBAC5BEB6BB28B4BA5DB645C62297,F7C3A82AC89E0114B136B99352E94DA24E972436,DSRV,1,246,457,1,6113,2,0.0004,320,53460,79796,836,5204224,0.0232420563,5104303.539999999765201984,910036.164810238002555355
8852056,2025-12-08T00:28:36.255778Z,1765153716255,6,17A02FA7242E0902C2800E8D87F28376DD15B56D03F24D7414BFF4C445356313,49D9FAD47329B418AE6FFF41F8E548C4D1AB7003,BlackBlocks,4,242,104715,35,6125,16,0.0558,5085,1164860,1270676,109459,5215158,0.0232420563,5111168.439999999764886205,911260.094229569871455878
8852057,2025-12-08T00:28:42.341497Z,1765153722341,6,4F235D2811AD5462703FFF8BAE46FA8EEC950F19F8109F3538C5A0A60D6E6FC3,C2089D877580C038F504EA9B6BFAB3884EF9D465,CHAIN DIGITAL,3,244,102948,33,6085,16,0.0546,4713,1098390,1177892,107209,5180906,0.0232420563,5082271.179999999766215476,906108.058999328783908461
8852058,2025-12-08T00:28:48.440227Z,1765153728440,6,0E8EAD516811035866200BE1C3BBEADEED3B0BE830B911C6F69F78B45472A45B,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,1,254,924,3,6098,4,0.0008,358,62989,89388,1512,5191983,0.0232420563,5092762.079999999765732894,907978.460774339156011257
8852059,2025-12-08T00:28:54.554497Z,1765153734554,6,F2C81F3929940C42BB178AB7AFF056B646955A8E2C5A07BB1BDF560A34ECEB71,D83849519A5CB73E4A9E3BCDF044C6EE8A32156B,Finoa Consensus Services,4,241,119830,93,6114,32,0.0666,6117,1421431,1528364,130607,5205212,0.0232420563,5101458.599999999765332868,909528.946094417814772607
8852060,2025-12-08T00:29:00.668329Z,1765153740668,6,1370672EE460CAABB345D50C2DDD336DD0EDA806C7D53E53A154217D5B554900,64A69907D6AE18450250C7820F7C6776C2C06FC6, kjnodes.com 🦄,1,243,1232,4,6113,4,0.001,377,67765,94184,1924,5204839,0.0232420563,5106736.879999999765090056,910470.000177575765650291
8852061,2025-12-08T00:29:06.761394Z,1765153746761,6,CB423665E45E088874E7A8D643F86D71A60BD11534332C8E777F4A18E7E3B3EA,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,3,248,99980,33,6093,16,0.0531,4598,1069751,1149220,104241,5187160,0.0232420563,5083786.259999999766145782,906378.179610647423354608
8852062,2025-12-08T00:29:12.880541Z,1765153752880,6,D579AB42BBD5ED0BAB157AE91D7C5BC201AA2F8C719A708DDC1AC116D7BD64D1,9F6E7F3058CCEFD736FA8D6F1C2FE73726230678,Nansen | Stake to Stack Points,2,240,868,3,6119,4,0.0009,659,111555,164388,1730,5209364,0.0232420563,5109682.759999999764954542,910995.2152859999766303
8852063,2025-12-08T00:29:18.980324Z,1765153758980,6,BC204C76244E9F69EA897210C240E7782AA0FD9FBE6A80741BE0F9351ED304CC,4F4D48E9F50D8772CE3D766E6CAE36806B36B981,quantumcore,2,244,96050,31,6099,16,0.0509,4145,982857,1035956,99827,5192879,0.0232420563,5089667.239999999765875261,907426.687882654638953747
8852064,2025-12-08T00:29:25.094137Z,1765153765094,6,224B76EE167ABD332C9BBB2078026A49A3BA4D5C8846327FE124640CF089C0CE,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,2,242,9846,9,6113,8,0.0058,1020,201785,254604,11334,5204823,0.0232420563,5104788.639999999765179676,910122.652328092288794582
8852065,2025-12-08T00:29:31.205053Z,1765153771205,6,581D856EFBD0ECBDB7EFD4C50270F154028750E307B97415C00080080979809A,CBFB913FC967932260667909727676760FA8FA24,Binary Builders,2,246,97820,32,6110,16,0.0518,4197,995835,1048944,101702,5202357,0.0232420563,5099309.459999999765431719,909145.780181984583009742
8852066,2025-12-08T00:29:37.292353Z,1765153777292,6,5D7DC4279531DA16EA11DCACF5DDAB0C728592BA73A5478168DD69450361BDFB,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,3,243,108185,36,6087,16,0.0575,4951,1157784,1237336,112759,5182252,0.0232420563,5082720.019999999766194828,906188.081793626285115662
8852067,2025-12-08T00:29:43.401116Z,1765153783401,6,E754F530634AA573F6627E7D1C088E04891D12005B3FEFEAA52B659D08717229,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,1,245,412,1,6108,2,0.0004,320,53460,79796,791,5200524,0.0232420563,5101365.499999999765337165,909512.347479880123474175
8852068,2025-12-08T00:29:49.500229Z,1765153789500,6,CE371EF9B363C0FCFA2F62195B94F5A9E1644E54562CF9D5EABFCBAD0B022DA9,7385B68F9229AF7EFB8F8EB985EFF2979598A223,T DATA,3,250,103537,37,6099,16,0.0551,4741,1105216,1184788,108215,5192309,0.0232420563,5088776.419999999765916236,907267.86534986767695081
8852069,2025-12-08T00:29:55.601783Z,1765153795601,6,0FACAFF31BDF456EEEE0109FEB5F0CCE61D25CAE85F7C1278A6A13A4B2DA0FCC,3F89E45659C9643CA8321EC8A5094553C50B6C4C,Stakely.io,2,245,20911,62,6101,16,0.0142,1873,414019,467832,27911,5194386,0.0232420563,5095144.459999999765623309,908403.210584245761763887
8852070,2025-12-08T00:30:01.713738Z,1765153801713,6,650B4962E8C5D446084A0262B40E42BB342A6B9D49D53801BD7383CD79C7D6A6,D1F244351AFAC81FCC7411B9EA622EAA4426D263,IYKYK,3,244,99256,33,6111,16,0.0527,4550,1057397,1136932,103517,5203241,0.0232420563,5101011.719999999765353414,909449.272744636896540108
8852071,2025-12-08T00:30:07.836631Z,1765153807836,6,56978E3FA3F7F7F6ECC237774D0BAB3AA774AB66E0AA0D6B0B3A3960B39588A9,38FBC528B8821A2E1D9242A4E2E26F1D4523C76E,ContributionDAO,1,243,461,1,6122,2,0.0004,320,53460,79796,840,5212554,0.0232420563,5112761.919999999764812905,911544.192621551829890175
8852072,2025-12-08T00:30:13.93002Z,1765153813930,6,3E0DCCC10CC59B693AF9CB9CBC6BD43DED6748704EEA1B3F7360988BC9DBA8A5,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,4,245,105727,35,6093,16,0.0563,5085,1164860,1270676,110471,5187435,0.0232420563,5083999.899999999766135958,906416.269062954967597331
8852073,2025-12-08T00:30:20.029004Z,1765153820029,6,44CE1D89AE7DD1B99055F5F5C53980D712EEB130BA2FBBCE2882E605A666A326,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,2,243,403,1,6098,4,0.0016,49579,1537314,2542699,3051,5192199,0.0232420563,5093338.319999999765706391,908081.197462214550574215
8852074,2025-12-08T00:30:26.138209Z,1765153826138,6,7C01212288A85E6F3500259E281F9183DDBE664F074D9B5A9E7E7B21B3E57ED5,C8B12D54B03D101D10773B37DA2E10614C4BDFAA,KYVE Public Good Funding,3,241,103366,37,6109,16,0.0551,4756,1109378,1188884,108044,5200900,0.0232420563,5145469.419999999763308358,917375.547992030220262037
8852075,2025-12-08T00:30:32.237806Z,1765153832237,6,6A73242C0152C7736B26FCB2B16B4D8599EC8EAA8E5C27051B42F3998EB88685,5BF16429EF39D58D9D428842DB7C582FB5844C88,Kiln,3,247,100842,31,6099,16,0.0545,26970,2035142,2216554,106935,5192721,0.0232420563,5093527.459999999765697691,908114.918858064807633147
8852076,2025-12-08T00:30:38.357474Z,1765153838357,6,661CE952400E53C2AE877B2F6A22E8E548E620DA9CF9B737234E3495D4D416FD,1AFFA64C79E1B6A4DE41679B97CB1377C5273B74,Cosmic Validator,1,245,616,2,6119,2,0.0006,339,58213,84592,1100,5209808,0.0232420563,5132042.439999999758793956,914981.669230679379644813
8852077,2025-12-08T00:30:44.455082Z,1765153844455,6,DFEC4E40C3A5B5596EB1F1D22D599220417B72B6C93CA39F146CC059DA18357E,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,250,101588,32,6097,16,0.0542,7476,1196047,1299093,106384,5191028,0.0232420563,5087539.659999999760885588,907047.356838320111921605
8852078,2025-12-08T00:30:50.558333Z,1765153850558,6,268AF5CE4D5658A4664BACEF441B8064622D600FCDD606DD16172804D6F52E5E,65AFA0603AAD6F854F8EC3BF8F1030E6D0568486,Validatus,1,242,1232,4,6103,4,0.001,377,67765,94184,1924,5195831,0.0232420563,5099240.859999999760335637,909133.540581571078793403
8852079,2025-12-08T00:30:56.685759Z,1765153856685,6,B19FDFD2D42A70BB68AE477E2BE89777AFE1C5F0BF73E8D7A51DF71362FB451B,06DC1FCA5DD3896FD5347F6BA62DDA624107872B,Neoprom,5,243,122598,92,6127,32,0.0681,36228,1513705,1686336,133598,5216412,0.0232420563,5112453.219999999759714651,911489.146044427823798891
8852080,2025-12-08T00:31:02.792088Z,1765153862792,6,E1A1E59D095F01A7C7743EBC7604FDE20864BEA9ED761F911566FBD07F7139F6,D2CBEA3FC56E7941C6C7E47C2187246C77535E93,TTT VN,2,243,1232,4,6106,8,0.0137,3182,483246,717395,26891,5198452,0.0232420563,5129986.3999999997588906,914615.10193642975414256
8852081,2025-12-08T00:31:08.897056Z,1765153868897,6,8D1AA5FB4E525E53DEA9A28886A8137B2732C0B8EF06084D9E9D55B626B59109,126403A2CAA36DBDE0FB64A7AE72ED82979366F7,alphab.ai,1,243,965,2,6104,2,0.0007,355,62342,88688,1449,5197294,0.0232420563,5096466.479999999760466027,908638.901873267604152355
8852082,2025-12-08T00:31:15.000875Z,1765153875000,6,4576C7648E882A21B7459846B5E6463A58D7407F2E84403B116E8911C87650C5,7F14E364BCF4733DE4D41663DA7B53FBD50F2BF4,CroutonDigital,3,244,200746,63,6103,32,0.1061,8271,1987322,2067244,208130,5196315,0.0232420563,5092736.599999999760641339,907973.908964824289251682
8852083,2025-12-08T00:31:21.121425Z,1765153881121,6,A7FEC557DEF8C4BD517A839E09ECD8A44A208A45716111C9E225F7174A9426A4,E65D72B89CBEF9A6F419C9BDE6C975AA0BF21A97,Figment,4,246,2472,8,6120,4,0.0023,26056,252538,413368,4460,5210558,0.0232420563,5114452.419999999759620684,911845.579447797335726734
8852084,2025-12-08T00:31:27.216462Z,1765153887216,6,8506E09A203D086E64F7485D40FC77284170A67B3A04F027656595B3770A5AEB,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,2,248,97691,30,6095,16,0.0517,6940,1062408,1121743,101429,5188839,0.0232420563,5110597.099999999759801886,911158.222090515149489414
8852085,2025-12-08T00:31:33.316172Z,1765153893316,6,F11FB174548C3C9C967388F24BFBD2055FFE1280EC741FD0AAF50E39D5F0EA41,FE50B7BCD40C9044B71C88E4C181772BFE93FFB1,ECAD Infra,3,245,8248,3,6099,8,0.0048,1385,270489,345828,9487,5192817,0.0232420563,5095761.85999999976049915,908513.276570805506566025
8852086,2025-12-08T00:31:39.430611Z,1765153899430,6,52D5D9C568F4500A00A47DAD82F6D730BEFE001A274D238F9C6796FBCBD989B9,8AC8EE7942D79BAC27B5B38CEDD2404C5E0D8BBD,Keplr,4,245,107234,38,6114,16,0.0572,5072,1201728,1267665,112309,5205355,0.0232420563,5102605.199999999760177517,909733.362088319870189621
8852087,2025-12-08T00:31:45.539162Z,1765153905539,6,F82F2E394D9BFE6FA50D21AD6C10821F2B3B3DBCDE959442AC7F4DA13D4C04AF,A6AE5A4868BE44FF6BBA721467406E75F641C698,Anchorage Digital,1,246,455,1,6108,2,0.0004,320,53460,79796,834,5200344,0.0232420563,5101307.679999999760238491,909502.029820642794801154
8852088,2025-12-08T00:31:51.658081Z,1765153911658,6,2BEB65C8A4D8626C7EDDCBD9DA53767F25000BD5AD00FAF7FA5D2DF6B8A54CEC,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,5,249,122823,90,6118,32,0.0796,8492,1780954,2058299,156196,5209170,0.0232420563,5105300.199999999760050852,910213.84829384249656294
8852089,2025-12-08T00:31:57.769786Z,1765153917769,6,01F4D7CEC2A72C118049092B8FE044E52C1D51CFACDBF16BA400A4E37C643241,7B3A6C6838B90C5663CB54E87B9535941A87D27B,Staking Facilities,3,246,98842,35,6111,16,0.0526,4555,1058823,1138332,103311,5203028,0.0232420563,5107289.599999999759957348,910568.534474646471667611
8852090,2025-12-08T00:32:03.860144Z,1765153923860,6,9AA5297B5561B4278109D736A879952D816CD5B04196328CE93C3C84D15DF5D6,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,0,255,0,0,6090,1,0.0,0,0,0,0,5184855,0.0232420563,5085621.799999999760975734,906705.425382244555626118
8852091,2025-12-08T00:32:09.963099Z,1765153929963,6,CE2D9FD25162CB4CFEF9AC854CCEBDC552235E0831DF18E5DE6BF161EC88331E,FA2888809D74B32C9474BFE48A76801D64A69CA6,STAKEME,2,241,97559,31,6102,16,0.0516,4178,991049,1044148,101336,5195580,0.0232420563,5091668.399999999760691546,907783.461705180775525531
8852092,2025-12-08T00:32:16.083386Z,1765153936083,6,8C1EEA1E2A94B31C0BFFFB4D9062F2A3424D4AB4206A490DD5B9D4BC367B415C,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,2,244,3898,5,6120,4,0.0025,779,141681,194460,4969,5210335,0.0232420563,5110222.739999999759819481,911091.4781885116428441
8852093,2025-12-08T00:32:22.18878Z,1765153942188,6,8682688CCAFDEA59C5EB15EEBEBD3071363F97E9998416D319B3D88137C405E8,7AC747FB53177056D810D66D354AF2A713E965C4,Allnodes,4,244,397146,33,6105,32,0.2047,19912,3648017,4977378,401709,5197656,0.0232420563,5094466.299999999760560039,908282.293747641538542196
8852094,2025-12-08T00:32:28.291177Z,1765153948291,6,42CA177CBBCC31DDA0EE9CF311D3EFECF0909C3D3BB63E080E434B88D27FF090,1B6A1897DF19EC0D6F5B5EA5703BBA746F389ABE,deNodes,3,245,458729,3,6102,32,0.2344,24043,4059191,6010452,459909,5195105,0.0232420563,5110716.659999999759796269,911179.538205814698732159
8852095,2025-12-08T00:32:34.388131Z,1765153954388,6,A9136D1E6F2D971068D271332F77DB32EAD2FA0D387CC6AC4D02344A99F946A2,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,5,248,125629,38,6096,32,0.0667,6387,1409287,1596210,130976,5190471,0.0232420563,5110223.719999999759819438,911091.652910768196526421
8852096,2025-12-08T00:32:40.506844Z,1765153960506,6,422D135EEFF07F3BA3270EABBBA0585C4BD0B7A0CEDAF2F7CDEC5532A75561E5,6B2C63872F6D3402AEB5B616B63AE83982D6B5F6,wavefive,2,243,97613,31,6118,16,0.0517,4194,995079,1048244,101390,5208995,0.0232420563,5111074.35999999975977946,911243.311829456792778076
8852097,2025-12-08T00:32:46.607527Z,1765153966607,6,A1A29EDE822B32E44513070B8DD06C321D626072F2BC395FC53020027F2AD43B,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,3,244,8904,8,6100,8,0.0054,1284,241606,320712,10563,5193645,0.0232420563,5093882.219999999760587488,908178.159282735543880921
8852098,2025-12-08T00:32:52.714043Z,1765153972714,6,9C5CF33A32B6B59847888E487F2B1E20116634234658B6CEB6AE88F6A1A695B9,4C34EB077B1988668114B9AFD7EB7507B6ED90B7,node101,3,250,116855,91,6106,32,0.0648,9486,1453327,1552846,127220,5198611,0.0232420563,5095897.099999999760492786,908537.388242209914725849
8852099,2025-12-08T00:32:58.828057Z,1765153978828,6,D48F2797E656594E76EB99AA1CF8A46EC9B0E8541E0CBA03CB186EAF8B964E15,A5466F26A7ACC48107E3AB82D29F983640C1B328,Hex Trust,2,242,2001,2,6114,4,0.0014,689,119184,171880,2759,5204994,0.0232420563,5110190.399999999759821012,911085.712354045371327621
8852100,2025-12-08T00:33:04.936616Z,1765153984936,6,58520BE490D7D3B22B6C9EE0ADB36FA9FCCB921D0E0A13C1FD33072CAE433E8F,3267A9ABDFA8C74963C059B6B3EF9BC68A074CAE,CUCK.,2,246,97989,34,6108,16,0.052,4251,1009450,1062632,102079,5200351,0.0232420563,5097019.199999999760440059,908737.445225963880979464
8852101,2025-12-08T00:33:11.052541Z,1765153991052,6,C221F1E54EF80860960B65651D1800EEA2C6A57F3C0944CBB722FFFA50A7401F,C39CCA4A2300D48C042737BCCE5B1EC6984A42AE,Informal Systems,2,248,11998,6,6115,8,0.0067,1077,216152,268888,13173,5206621,0.0232420563,5106654.55999999975488053,910455.313523111504084876
8852102,2025-12-08T00:33:17.138703Z,1765153997138,6,DAAB53A6A557F3C17B0870813ED930F16C7C2EF2EE3EF07076597D98F606D9EF,29D7D4050B8912FF25C4AA91FA7DBD5EBCD2CE86,Endorphine Stake,3,247,98681,38,6086,16,0.0527,29296,1088615,1223624,103517,5181283,0.0232420563,5078712.799999999756221745,905473.632549337641436849
8852103,2025-12-08T00:33:23.252896Z,1765154003252,6,3BEB132F1A3B3856CA88FA81976B742E56AFCD702A118BF7432345DD1ECE6783,AF1333337F449C2D70BA70D1A70A9591E27A4DB7,StakeUs,1,243,421,1,6114,2,0.0004,320,53460,79796,800,5205147,0.0232420563,5129754.139999999753771748,914573.691828134782580834
8852104,2025-12-08T00:33:29.36038Z,1765154009360,6,D9BF31E52E37F0B9CB81031B1C97076489B6C56110F7C128530990FDD61968A4,D83849519A5CB73E4A9E3BCDF044C6EE8A32156B,Finoa Consensus Services,4,246,111411,34,6107,16,0.0592,5491,1270104,1372320,116151,5199435,0.0232420563,5095759.899999999755403482,908512.926198986783579189
8852105,2025-12-08T00:33:35.457837Z,1765154015457,6,1D721AE8559DF4446B2F053C3F1944718D19E257118F55E35D3DCC967B0EA224,D9A12172F21B21626DEE96B258F49561C8C1C982,DTEAM,3,246,97359,31,6097,16,0.0518,9526,1180790,1305003,101643,5190899,0.0232420563,5092462.199999999755561776,907924.985806283744584707
8852106,2025-12-08T00:33:41.554807Z,1765154021554,6,0A0A131F229863A16C369189A4C773FACC2A251DC68DAF5D2C92D5B951AADD11,071BE4CD2F0486F297C6530918804261034C8F7C,Nodes.Guru,2,247,2470,4,6096,4,0.0018,727,128713,181472,3437,5190484,0.0232420563,5096009.799999999755391489,908557.480374362496786796
8852107,2025-12-08T00:33:47.664702Z,1765154027664,6,ED9DE2F193E80D460FB42D13D5137E6220EE5EB6C3B89AF39BD913F89D70135A,CFB7445F2A7D7B68357BDA2358226ED26285E829,Swiss Staking,3,242,117227,33,6109,32,0.0619,5155,1209091,1288484,121491,5201488,0.0232420563,5098170.699999999755287762,908942.742949670134523147
8852108,2025-12-08T00:33:53.77311Z,1765154033773,6,EECED19320A907186F2E944F69DC1E91E8A6E91A6A3A8C15BCFF96308A7F2281,C5F95CC6D11E428E581F4F48DC9E821B1D55DEF5,Coinbase,2,247,19506,59,6108,16,0.0208,4631,607893,687561,40804,5200222,0.0232420563,5101269.459999999755139014,909495.21472432897829746
8852109,2025-12-08T00:33:59.863961Z,1765154039863,6,97DBF322272558629923DE999D0CE840C60EE8539809B2FAAB88F7C3E2BFF423,DA662B4CF0EE599725573197A7BD4D82A700E402,21state,5,248,101122,37,6090,16,0.0542,5244,1178016,1310212,106349,5185275,0.0232420563,5086107.879999999755866772,906792.086695946001690141
8852110,2025-12-08T00:34:05.971756Z,1765154045971,6,2C557D8B461B9564F12DE47293A5808997448CD019C0329EAA824CF7B840D353,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,0,243,0,0,6107,1,0.0,0,0,0,0,5199700,0.0232420563,5100845.119999999755159388,909419.559987318453517483
8852111,2025-12-08T00:34:12.094858Z,1765154052094,6,800CFE617A38E9C7B30C01C866B3BEFFF1E9813DB71A3F39725A0E54D18D3615,BB511598F58BB31A5E62A18DE17605392EB1F103,Everstake,4,245,101860,36,6123,16,0.0544,4957,1132772,1238608,106708,5212731,0.0232420563,5108476.379999999754793079,910780.122197713272135615
8852112,2025-12-08T00:34:18.195029Z,1765154058195,6,3FED2C236E3F99C77FA82CB5C704857FACEE866AE39C1CEC89DFB46BDF9D4036,5047F9F1E0CFBE4BCB45BBEA0D1AE70B8243412D,Cumulo,1,249,101942,30,6100,16,0.0537,4038,982636,1009408,105340,5193210,0.0232420563,5094203.659999999755478174,908235.467255862734270648
8852113,2025-12-08T00:34:24.288644Z,1765154064288,6,C8FA2F1BD25C69A9D71523AC889EABDD831F25EA80115ACAF4B313045A31F39A,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,4,251,7289,8,6093,8,0.0047,26219,293560,554328,9279,5187629,0.0232420563,5087833.659999999755783934,907099.772589422985841486
8852114,2025-12-08T00:34:30.393018Z,1765154070393,6,B6923F4983B81E031E607ADAA702EADBBC39BE0815AD2C7EF12AB32EC0157C37,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,1,250,97639,30,6104,16,0.0515,3874,941676,968448,101037,5196787,0.0232420563,5118545.879999999754309748,912575.393381969951383244
8852115,2025-12-08T00:34:36.511714Z,1765154076511,6,0AE13F2F7F82594AB28FF5F5020EB920C1C1F63E99BF62B17DB0930C38E55233,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,4,249,7022,7,6118,8,0.0119,4718,513605,651271,23291,5208980,0.0232420563,5108596.919999999754787299,910801.613035247439682816
8852116,2025-12-08T00:34:42.619905Z,1765154082619,6,654D143B91069CDF650C0566941A4931C19EEC3D6DE6EE5F92DAF23087CA84CB,EBBC23A35E43E6A2460BDE3BCD024D964697FFFA,Upnode,1,244,96717,30,6108,16,0.051,3858,937580,964352,100115,5200037,0.0232420563,5100659.899999999755168282,909386.537480863513140081
8852117,2025-12-08T00:34:48.719614Z,1765154088719,6,576EFA5BDE22452E3C0969D4E71EFF32722C19B0D1957BB5DAB542F952C1ACA6,434AE26ED089AA7256563AF8DFA04906D2778916,Chorus One,4,242,4046,5,6099,4,0.0029,1480,259355,369460,5729,5192816,0.0232420563,5092740.519999999755548402,907974.606927094342823766
8852118,2025-12-08T00:34:54.838607Z,1765154094838,6,317205B6D088801565427201E8103F465C1A9CACDBA6AD59AB5698C57693B726,1E7BA20AACF7EF2CDEA41CDFF8DCEDFBCF12F363,ZKV,2,246,131784,91,6118,32,0.0723,5984,1441502,1495748,141803,5209232,0.0232420563,5106497.759999999754888056,910427.357962091448738928
8852119,2025-12-08T00:35:00.944737Z,1765154100944,6,9BEEC0A5E94EF34E33A721FB1BB6629349506A62602C7F6F6FAC5E26B3C331A6,E2DDC50DEB3F56AA58F29EB1EBB4631A684F7684,01node,4,242,115866,36,6106,32,0.0615,5562,1284324,1390160,120714,5198283,0.0232420563,5100181.65999999975519123,909301.273019752344334937
