height,time,timestamp_ms,version_app,hash,proposer_address,proposer_moniker,tx_count,events_count,blobs_size,blobs_count,block_time_ms,square_size,fill_rate,fee_utia,gas_used,gas_limit,bytes_in_block,supply_change,inflation_rate,rewards,commissions
9746188,2026-02-09T03:49:44.268322Z,1770608984268,6,156185A671415B20EF808473EF6933AC0A4D0C166E57384873D44CDB846D15D6,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,3,244,108338,34,6085,16,0.0575,4817,1136533,1204047,112777,5180815,0.0232420563,5080077.9399999997358359,909620.242443529893387652
9746189,2026-02-09T03:49:50.348993Z,1770608990348,6,EFF275A57B19A0C2704A7E46C86B6F639BCD03507DFA78A4F7F212AC5F194D39,38FBC528B8821A2E1D9242A4E2E26F1D4523C76E,ContributionDAO,4,245,43775,140,6080,16,0.0304,3807,875163,950973,59561,5176609,0.0232420563,5077797.479999999735954479,909211.911586684265507256
9746190,2026-02-09T03:49:56.421856Z,1770608996421,6,15245A85D1406C95E9B70AE56EA576F9896C882BCC653F833471FAD15A2E5D71,3267A9ABDFA8C74963C059B6B3EF9BC68A074CAE,CUCK.,5,251,158180,214,6072,32,0.0927,8673,2074983,2167309,181990,5169962,0.0232420563,5070293.619999999736344679,907868.297761644741364474
9746191,2026-02-09T03:50:02.514153Z,1770609002514,6,2133B947A09A788983F29D1A7F596BEF324EBEA5E52224A90EFDB75B80C2DE36,C5F95CC6D11E428E581F4F48DC9E821B1D55DEF5,Coinbase,4,244,2022,3,6092,4,0.0018,30927,241437,361245,3556,5186506,0.0232420563,5091275.419999999735253629,911625.222404990204587249
9746192,2026-02-09T03:50:08.603031Z,1770609008603,6,D6C97B761C19552E59C36846C30F93D062EFAA93610BF30B2839E166BFA68758,BB511598F58BB31A5E62A18DE17605392EB1F103,Everstake,7,247,160931,203,6088,32,0.106,9995,2454200,2748041,208056,5183596,0.0232420563,5110232.539999999734267859,915019.615226142686632154
9746193,2026-02-09T03:50:14.673986Z,1770609014673,6,B88AD9731D716E956BB7278AA7679F96EFC3E8C4585B6B2F6F194CED7FD96560,4C34EB077B1988668114B9AFD7EB7507B6ED90B7,node101,3,245,417,2,6070,4,0.0008,100558,175488,639161,1575,5168337,0.0232420563,5074765.359999999736112156,908668.991229537564750069
9746194,2026-02-09T03:50:20.761123Z,1770609020761,6,2A7DAD0D41452352AFD0976A4BEF20FB6DFED958274857F18277217889A31A4B,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,4,249,110326,72,6087,32,0.0606,5484,1284837,1370389,118991,5182114,0.0232420563,5177018.559999999730794987,926978.076576882993646095
9746195,2026-02-09T03:50:26.833969Z,1770609026833,6,A222AC345EBBBFE074F69547FD57BD0290263AFF9FCA685F9C8635685FAB2E99,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,6,242,152349,210,6072,32,0.0967,39308,2247720,2456496,189788,5169947,0.0232420563,5071922.379999999736259991,908159.937591501824964487
9746196,2026-02-09T03:50:32.900937Z,1770609032900,6,1C1C576AAA7B774EECF896903BE840B0AF5F0B654C4CF58F08605CD782279377,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,5,246,35703,4,6066,16,0.0192,62076,592990,778665,37673,5164943,0.0232420563,5100165.979999999734791319,913217.13367843392445446
9746197,2026-02-09T03:50:38.983348Z,1770609038983,6,9B89E43A318604A1CF90933B3A395180C9B016A450DF41685526BA6080CD33C2,1E7BA20AACF7EF2CDEA41CDFF8DCEDFBCF12F363,ZKV,7,243,161618,201,6082,32,0.0941,9304,2160660,2324676,184581,5178090,0.0232420563,5135362.679999999732961092,919519.326511958086605124
9746198,2026-02-09T03:50:45.060791Z,1770609045060,6,848886060F41F07CF66953BF562A9A88D6F361794899743D32D0A2C6191A6795,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,2,245,1558,6,6077,4,0.0014,634,126566,158345,2804,5173861,0.0232420563,5079501.699999999735865866,909517.063009140022655518
9746199,2026-02-09T03:50:51.146538Z,1770609051146,6,E311603597509021AD11D90041D24051F3CB5668A66FFA91D5D12BB8600379F0,C39CCA4A2300D48C042737BCCE5B1EC6984A42AE,Informal Systems,7,243,141905,130,6085,32,0.0802,37695,1842358,2053014,157481,5180930,0.0232420563,5077932.719999999735947446,909236.127168224745372962
9746200,2026-02-09T03:50:57.226258Z,1770609057226,6,3E14A707B9655EB79A5B044D618066E9313854EEE4EDB04C4B19885F7955E0AE,29C11CDC71E64AA29473EE85E4B7106B4F664A1D,Kairos Research X Firstset,5,245,56531,184,6079,16,0.0394,7833,1330792,1480275,77400,5175799,0.0232420563,5109224.119999999734320297,914839.051215960412850913
9746201,2026-02-09T03:51:03.319155Z,1770609063319,6,4BAF78559C44B3EF14C144A7FB9DDBC7C0084E752656549B3CB7F932F2F686C7,F7C3A82AC89E0114B136B99352E94DA24E972436,DSRV,4,248,98894,33,6092,16,0.0527,4768,1106669,1191501,103500,5187018,0.0232420563,5090953.979999999735270343,911567.666530024426355716
9746202,2026-02-09T03:51:09.391382Z,1770609069391,6,84E634A09D9FB1B276614B56F839FE5190B3EB285E42895D8C07E211A4ABED04,1AFFA64C79E1B6A4DE41679B97CB1377C5273B74,Cosmic Validator,5,244,122688,111,6072,32,0.0692,6565,1539120,1640589,135735,5169420,0.0232420563,5070704.239999999736323325,907941.82188240895197122
9746203,2026-02-09T03:51:15.47806Z,1770609075478,6,A0A31BA1A00B2A9FD74B93FB896F3A1E43161DCA80C3CA1FF3776F0F4750EDAE,8766571EB49751E71703895E9CD3C514968D8D7D,mammoth.guru,4,248,69424,182,6086,16,0.0456,5092,1186314,1272465,89580,5181722,0.0232420563,5084521.259999999720351282,910416.014051135228174826
9746204,2026-02-09T03:51:21.564835Z,1770609081564,6,7A4BC242BA8E8C34A1BA2E4643A6BB364E7D0B0A91B472EB5BE69690E30D8258,7B3A6C6838B90C5663CB54E87B9535941A87D27B,Staking Facilities,4,242,109892,74,6086,32,0.0605,5489,1286230,1371753,118765,5181805,0.0232420563,5083159.059999999720426196,910172.103438724797146784
9746205,2026-02-09T03:51:27.639301Z,1770609087639,6,93C43CA14BF26B1D8A1A207ABF9881B2C45762E20C1EE332BD078E89446493CC,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,5,249,34955,93,6074,16,0.0235,3435,767799,857941,46176,5171326,0.0232420563,5073278.699999999720969626,908402.961860075901013934
9746206,2026-02-09T03:51:33.719225Z,1770609093719,6,9C5A87C0CAE70D933E314761EA6E21B243D271309E6523623668ACA248275008,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,242,97371,34,6079,16,0.0521,7575,1289859,1420247,102315,5175973,0.0232420563,5075819.839999999720829861,908857.96921114082738494
9746207,2026-02-09T03:51:39.800211Z,1770609099800,6,4B1ACB8AAA4F8A400AB7B3FF0DFEDEA566AD0ACF21EBEC28B3282084F51DB2D3,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,4,240,37340,81,6080,16,0.0239,3123,695746,779877,46992,5176877,0.0232420563,5080762.959999999720557988,909743.066426247456237757
9746208,2026-02-09T03:51:45.883628Z,1770609105883,6,906D342486BAC5407E219616DE54AA1E0EB2C8BBDBC55647B5CE0DD649B90F55,353E4A5F4C673859C6B07F764F2130247B05CA12,VALIDEXIS,5,254,58289,185,6083,16,0.0403,7832,1224706,1334808,79096,5178947,0.0232420563,5078428.599999999720686387,909325.084355195911842952
9746209,2026-02-09T03:51:51.967043Z,1770609111967,6,8128E1A658B4620289001AC05E4913306EE232C60F54FA83D9F8D53E3CF7C597,AF1333337F449C2D70BA70D1A70A9591E27A4DB7,StakeUs,6,250,224877,161,6083,32,0.124,10742,2544787,2684477,243352,5178944,0.0232420563,5083040.479999999735681849,910150.959276618145517057
9746210,2026-02-09T03:51:58.048173Z,1770609118048,6,D31663A3BA5EAFF4139D554261A9F72CE7BE3C0E0D2F981509B2ADD145FDD2B3,5047F9F1E0CFBE4BCB45BBEA0D1AE70B8243412D,Cumulo,3,249,28531,93,6081,16,0.0199,2604,590831,650597,39103,5177000,0.0232420563,5083987.159999999735632619,910320.468394933880210167
9746211,2026-02-09T03:52:04.141061Z,1770609124141,6,191B26F39647EDE4990D465974A46433E849C6DE4DFEC2BC654ACB9364845942,CFB7445F2A7D7B68357BDA2358226ED26285E829,Swiss Staking,5,245,99185,33,6092,16,0.0531,7881,1227179,1347052,104131,5187009,0.0232420563,5085820.739999999735537271,910648.782639622016453229
9746212,2026-02-09T03:52:10.2279Z,1770609130227,6,929120059FD452CD60BCEDB9C81D0CF67008D5DC15C0C5419B8ECD5A6A7FF652,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,5,241,36887,83,6086,16,0.024,6239,819507,936558,47088,5181859,0.0232420563,5085945.199999999735530811,910671.067999897480538147
9746213,2026-02-09T03:52:16.301175Z,1770609136301,6,9CDF19A32BA1D15DC0C61931FA710082D7E15E70EABFDA1BAA923F30297D1B60,3DEA7F647851564D6764306F108921BBFC29ADCE,senggigi,5,242,166989,212,6073,32,0.0971,8970,2128002,2241732,190543,5170312,0.0232420563,5073019.979999999736202914,908356.724561526647342103
9746214,2026-02-09T03:52:22.380891Z,1770609142380,6,44731573CE890462D16E536745DC3167353E7FA38F030FE9941E77EEEA766F6D,DE94F351C3DFC59B173BB72BAC4534D237D2E895,NodeStake,2,244,940,4,6079,4,0.001,596,117014,148753,1978,5175796,0.0232420563,5081070.679999999735784279,909798.253968321430472402
9746215,2026-02-09T03:52:28.462166Z,1770609148462,6,E93B642BD08FA9C3903BEB5DB5FBF67115ED7233CC4A0A3945321FEA10C707A3,D859270B7E88BAADF0E7F42602E7659882EA6F39,BlackNodes,5,247,149130,199,6081,32,0.0873,8188,1943044,2046217,171331,5177123,0.0232420563,5074164.619999999736143391,908561.679685949813099404
9746216,2026-02-09T03:52:34.544271Z,1770609154544,6,32177816784B746BAA6CD683D9865133661BF8FFC47FAFFF5CE2434B5890CC66,071BE4CD2F0486F297C6530918804261034C8F7C,Nodes.Guru,2,250,631,3,6082,4,0.0008,577,112238,143921,1565,5177830,0.0232420563,5082297.639999999735720478,910017.949016076399246486
9746217,2026-02-09T03:52:40.628075Z,1770609160628,6,E98BA8F4D6AC913E67B9441E6131DCBF1AAD982AC9C534AF37CAE8D756CE147A,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,5,252,121493,72,6083,32,0.0665,6197,1438872,1548583,130486,5179276,0.0232420563,5076255.93999999973603464,908936.143928688713549802
9746218,2026-02-09T03:52:46.704337Z,1770609166704,6,2181059CDA5236C023D4F600CB65774240DBB42B504FB96685FB250DB0D91273,6B2C63872F6D3402AEB5B616B63AE83982D6B5F6,wavefive,4,244,152904,213,6076,32,0.0898,8155,1961205,2038361,176285,5172855,0.0232420563,5075470.959999999736075466,908795.588231203306211112
9746219,2026-02-09T03:52:52.76796Z,1770609172767,6,C1356564D0F1AECA6C8AFBF3DD8D1059F8E47A2C3172DAAB27DC867A47ACCD4B,EBBC23A35E43E6A2460BDE3BCD024D964697FFFA,Upnode,4,249,19796,64,6063,16,0.0141,2349,500891,586513,27623,5162095,0.0232420563,5066844.99999999973652406,907251.054836363661523003
9746220,2026-02-09T03:52:58.842114Z,1770609178842,6,68FA329F72D94C2ADEB5B594684534172B90B1557DD33B18DF84FA7AEB0B9DB8,8AC8EE7942D79BAC27B5B38CEDD2404C5E0D8BBD,Keplr,5,243,150919,198,6074,32,0.0882,8267,1962877,2066033,173016,5171061,0.0232420563,5069941.799999999736362985,907805.556714083870249922
9746221,2026-02-09T03:53:04.929651Z,1770609184929,6,3643F792F544044D27A4E84FA02B7926F30B921D1BFCBCED7CDF7192AF47327F,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,4,243,7025,7,6087,8,0.0046,1435,284938,358197,8975,5182454,0.0232420563,5086906.579999999735480806,910843.209247379608627109
9746222,2026-02-09T03:53:11.026683Z,1770609191026,6,EF3EF47D9C566B0693DE125FBC25250B60A53D54686404B1019AF1D1234250B6,A6AE5A4868BE44FF6BBA721467406E75F641C698,Anchorage Digital,4,247,122319,72,6097,32,0.0668,5967,1406596,1491160,131037,5190537,0.0232420563,5088132.559999999735417062,911062.728819856817841468
9746223,2026-02-09T03:53:17.098694Z,1770609197098,6,E976981EAFC743A6D80822B785CB87ABC4EB25628F8F15FBFFFDD89926F13167,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,246,58267,183,6072,16,0.04,4697,1085715,1173585,78474,5169236,0.0232420563,5071698.939999999736271604,908120.183887106760834538
9746224,2026-02-09T03:53:23.177955Z,1770609203177,6,6A8565A858E9994599931CE38E6506029DCF071FE219644A3B77C289EA8B589E,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,3,247,97905,36,6079,16,0.0523,4459,1055963,1114505,102549,5175409,0.0232420563,5076503.879999999736021753,908980.539173961882159908
9746225,2026-02-09T03:53:29.259934Z,1770609209259,6,B8A976BBC25D5CA5719E1A2A5771C79F1476393C26714FCB66A8AEDE456896F3,D1F244351AFAC81FCC7411B9EA622EAA4426D263,IYKYK,5,245,148777,198,6081,32,0.0871,8169,1938268,2041421,170874,5177722,0.0232420563,5078537.379999999735916007,909344.650375312968586605
9746226,2026-02-09T03:53:35.344665Z,1770609215344,6,7BF28CFBAA545FE7036273569818AAC19FE8CA2B6C0560DBA260BFA74028254F,5BF16429EF39D58D9D428842DB7C582FB5844C88,Kiln,2,245,2011,2,6084,4,0.0014,623,123836,155545,2840,5180065,0.0232420563,5084469.319999999735607548,910406.802231591583594234
9746227,2026-02-09T03:53:41.437557Z,1770609221437,6,DE1CCCAE05AF7F9E7E944DA42ACA4324119F210EB0EBF8FB1DEDD51882B3C110,CBFB913FC967932260667909727676760FA8FA24,Binary Builders,6,244,144855,76,6092,32,0.0788,7420,1699234,1854505,154543,5187012,0.0232420563,5083882.29999999973563808,910301.692540213607319731
9746228,2026-02-09T03:53:47.513509Z,1770609227513,6,80FA1EE18EC7FD4DB073B89118D6A5C817B15C0650172AFE64922D982EE78F4B,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,3,246,73775,238,6075,32,0.0507,5385,1294561,1345981,99479,5172591,0.0232420563,5076410.779999999736026596,908963.869022574723986154
9746229,2026-02-09T03:53:53.598455Z,1770609233598,6,0318581C4C6D54B55B1B56306D0971452C882673946678AB941FD9B3C0DBAD8C,E65D72B89CBEF9A6F419C9BDE6C975AA0BF21A97,Figment,5,239,101350,35,6084,16,0.0542,5094,1186556,1272593,106449,5180248,0.0232420563,5081920.339999999735740094,909950.391034138968752857
9746230,2026-02-09T03:53:59.673863Z,1770609239673,6,8861A4A5C73E1296C9476F39BAAD8720C07462D02C898FA89483E91A07727410,A5466F26A7ACC48107E3AB82D29F983640C1B328,Hex Trust,4,248,36388,85,6075,16,0.0237,3171,688494,792288,46415,5172128,0.0232420563,5073677.559999999736168722,908474.468472903311916718
9746231,2026-02-09T03:54:05.770283Z,1770609245770,6,6D625155CEED142608F517AD04380449B58A37B4F9EB47C1A56E162259BCDB8B,16FDAFCC4EF8CD4820742D476E4031E47F0CDAE7,bitszn,4,247,152786,211,6096,32,0.0897,8134,1955706,2032865,175958,5190016,0.0232420563,5089323.259999999735355143,911275.931282334682905778
9746232,2026-02-09T03:54:11.849402Z,1770609251849,6,E9B6A9BF09FF23774C29B892D61BD6016234C631D68E5E08B795E15734E15FA7,49D9FAD47329B418AE6FFF41F8E548C4D1AB7003,BlackBlocks,4,249,121986,70,6079,32,0.0665,5912,1381814,1477508,130445,5175288,0.0232420563,5079753.55999999973585277,909562.41519501258220373
9746233,2026-02-09T03:54:17.937968Z,1770609257937,6,5CD5BFB0A58177C7AD921AC119EAD83D8B4160A105E5D4CEB01F3BA4043E16F1,3F89E45659C9643CA8321EC8A5094553C50B6C4C,Stakely.io,4,243,29602,96,6088,16,0.0208,2962,664976,739985,40811,5183330,0.0232420563,5085457.159999999735556179,910583.681311573219795735
9746234,2026-02-09T03:54:24.021456Z,1770609264021,6,1ECC3C6EF64C3B24CAD3FF178B4DCDABE7BC9356E429378EC517D9EF332A0BD6,72C68DEC6CEBA2A90D4ACFC1097DD39EC7166A72,Alchemy,2,253,103659,31,6083,16,0.0548,4358,1057108,1089217,107507,5179007,0.0232420563,5078329.619999999735926811,909307.449616427941925177
9746235,2026-02-09T03:54:30.086629Z,1770609270086,6,A5CC1C102BFBF191530BC16175D94743DED7C9FCF37B883FC2061428848C2DCE,DF0B269BD1C0D82545AFAF3597016A178F48E2C5,NodeStake-2,3,245,24516,79,6065,16,0.0171,2336,523924,583417,33631,5163415,0.0232420563,5064417.539999999736650237,906816.402573353232087366
9746236,2026-02-09T03:54:36.160168Z,1770609276160,6,9CDC7E03C348F4E5702964F933C440D3B51588DB446B9B546D57A0355D7BBCD2,79C09B7F822DBF5A3F85759BAB890E00829BFA87,Krews,5,248,161467,215,6073,32,0.0944,8789,2093178,2196681,185331,5170537,0.0232420563,5069415.539999999736390341,907711.326489926986678288
9746237,2026-02-09T03:54:42.232371Z,1770609282232,6,0D989A6B6F85387286A073C54B44951F3A921B0A8A4CAC78B62DC8917ABFB0AE,29D7D4050B8912FF25C4AA91FA7DBD5EBCD2CE86,Endorphine Stake,4,246,30221,4,6072,16,0.0163,2293,490650,572797,31915,5169400,0.0232420563,5074625.219999999736119434,908644.153066496806169543
9746238,2026-02-09T03:54:48.316996Z,1770609288316,6,A4A05700677CDDBACB882D682AD4B51DA457DF537BD7FD646B1F31EEDDCED50F,BE56555BBA598DA40F2A920E5596FD62B61EB9A1,KYVE Public Good Funding,6,247,169820,263,6084,32,0.1014,9765,2298694,2440485,198905,5179974,0.0232420563,5078621.659999999735911624,909359.741249200290722845
9746239,2026-02-09T03:54:54.393976Z,1770609294393,6,5BC1485BE12DCD37385A18144654E747B8D1E27059A59AA50936F661723111BC,D2CBEA3FC56E7941C6C7E47C2187246C77535E93,TTT VN,4,244,120389,4,6076,32,0.0622,5261,1229979,1314561,121977,5173467,0.0232420563,5079567.359999999735862449,909529.074892238265856222
9746240,2026-02-09T03:55:00.485046Z,1770609300485,6,0BDACA62ABF7F5AEFED80473387D756A5B6CE1F1262EDD9BDBDC6FB8F9C08255,65AFA0603AAD6F854F8EC3BF8F1030E6D0568486,Validatus,4,255,109109,72,6091,32,0.06,5451,1276645,1362161,117774,5185461,0.0232420563,5086907.559999999735480762,910843.384722657368186833
9746241,2026-02-09T03:55:06.555298Z,1770609306555,6,99F1AA3CEBBFEAD79432C5C8C547088CC62DC376841075A5747C2E8096C242D4,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,246,152357,210,6070,32,0.0894,8115,1950930,2028105,175425,5167739,0.0232420563,5069726.199999999736374199,907766.952152976767110715
9746242,2026-02-09T03:55:12.657915Z,1770609312657,6,25D2DCA53DE8B60D2CE869A9E10D1BC0C48BFD8C06888D1A41BD22AA4799EB75,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,4,249,13696,7,6102,16,0.0201,2398,626478,848866,39460,5195292,0.0232420563,5099338.859999999734834328,913069.288621037383282117
9746243,2026-02-09T03:55:18.731404Z,1770609318731,6,802B14842491AEF5E64E03484C3B6BEFA99A6BD47F3A461CECC16483B1D7E2D9,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,5,246,148600,198,6073,32,0.087,8169,1938268,2041421,170697,5170495,0.0232420563,5069435.139999999736389326,907714.835995482177872762
9746244,2026-02-09T03:55:24.812555Z,1770609324812,6,A64E14A1742C4FDFE1BA67A07D3D8D93D8BE32448DB0F609BA3CF5E29B5C3C8E,D9A12172F21B21626DEE96B258F49561C8C1C982,DTEAM,2,241,631,3,6081,4,0.0008,577,112238,143957,1565,5177017,0.0232420563,5081482.279999999735762875,909871.95358498044555636
9746245,2026-02-09T03:55:30.893812Z,1770609330893,6,957D91C0783AED66E035EFF0A83945AA745CA9107698068DF848643ED1C5E23F,CF19732F05DF15B86C4AC5795408D9C767C3E07C,LuckyResearch Labs,4,247,109258,71,6081,32,0.06,5432,1271826,1357329,117818,5177108,0.0232420563,5074131.299999999736145132,908555.713526505988068792
9746246,2026-02-09T03:55:36.958528Z,1770609336958,6,3C56D68F764C1C0FF9C5C05608DB841C71BAAE567C9386BA75EB710D1C99E096,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,3,246,56121,182,6064,16,0.0387,4311,1027029,1077405,76000,5163026,0.0232420563,5065088.839999999736615336,906936.603138618530498102
9746247,2026-02-09T03:55:43.023319Z,1770609343023,6,0F931CBE9B079C7CCEA99D579AD1FDC0E86ECF7BFC935892B894C739BBE189A0,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,5,249,111851,34,6064,16,0.0596,5549,1277834,1386779,116889,5163090,0.0232420563,5064052.979999999736669198,906751.125770026675870136
9746248,2026-02-09T03:55:49.111313Z,1770609349111,6,BE6E470E7B6AA49C77D3853433884F43F3E30AE07905607CB69D1859ADE2653B,0E418964639C341227B9044C8106CD20DC3C25FD,itrocket,5,242,72997,231,6087,32,0.0502,5885,1366770,1470601,98526,5182843,0.0232420563,5084624.159999999735599495,910434.527325477594030581
9746249,2026-02-09T03:55:55.189976Z,1770609355189,6,3A9AC095FA897B3F51D87F2214FE8FCECB90201FB5F3A07645BBB126B3D08279,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,3,247,97364,33,6078,16,0.0518,4418,1045698,1104213,101696,5174899,0.0232420563,5077168.3199999997359872,909099.511412282863652575
9746250,2026-02-09T03:56:01.268339Z,1770609361268,6,EF758AB62A6AB09D2A4026A670CC9E610E03CF7BDF34C62D3D0850D3D1E26625,9F6E7F3058CCEFD736FA8D6F1C2FE73726230678,Nansen | Stake to Stack Points,4,244,109242,72,6078,32,0.0601,5468,1280741,1366257,117907,5174644,0.0232420563,5075480.759999999736074958,908797.342983980901808344
9746251,2026-02-09T03:56:07.352903Z,1770609367352,6,5E4C34F5C9B6DC8AEA2934F238F44EF3CBB9E5432A16EA223528D0D86645B230,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,4,250,57963,182,6084,16,0.0398,4677,1092063,1168789,78116,5179922,0.0232420563,5081682.199999999735752487,909907.750541643395740002
9746252,2026-02-09T03:56:13.426952Z,1770609373426,6,651B0CD4CE9306F116EF01B5475C32E64456A8F990F47BB68583CC843F946B39,126403A2CAA36DBDE0FB64A7AE72ED82979366F7,alphab.ai,4,245,110062,38,6074,16,0.0587,5241,1216661,1309700,115193,5170971,0.0232420563,5072135.039999999736248929,908198.270385709764911591
9746253,2026-02-09T03:56:19.509203Z,1770609379509,6,D7CE4737E8A5D5F98DB0C29F158198FAF8B69532A39224B3329869EEBF7A7E78,381D5AFC9922A6891C0E93D6B47359CF9C260737,POSTHUMAN 🧬 StakeDrop,4,244,29942,80,6082,16,0.0201,2836,622482,708269,39436,5177954,0.0232420563,5079531.099999999735864337,909522.582306961162146453
9746254,2026-02-09T03:56:25.592204Z,1770609385592,6,32DE8BDD2C334946090A545A4B664C72DE80D882C1EA6278C04DE7DB8C29359D,4F4D48E9F50D8772CE3D766E6CAE36806B36B981,quantumcore,4,243,152585,212,6083,32,0.0896,8136,1956429,2033565,175862,5178592,0.0232420563,5077799.439999999735954381,909212.51749116002011465
9746255,2026-02-09T03:56:31.675365Z,1770609391675,6,6A48ED7EB656BD00311702B425EDC61C941EB01798267995D3583B6E67FF9083,07E5EAFEE033B9897E4136DDF30D9715E6AC63AE,B-Harvest,4,247,24636,42,6083,16,0.0154,2320,505356,579305,30227,5178729,0.0232420563,5083127.69999999973567731,910166.57657633874633247
9746256,2026-02-09T03:56:37.752153Z,1770609397752,6,E83D7965EC34EF931E92B76C8C1E5214E261D298C265D02184FAE0BA6995BCB4,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,5,247,138344,126,6076,32,0.078,7266,1716145,1815759,153005,5173303,0.0232420563,5072110.539999999736250201,908193.883503765775918499
9746257,2026-02-09T03:56:43.831005Z,1770609403831,6,C7ABE2AED0B39471B73D1FE7D8F01C2F6C8260E11DE31203730730419A676260,434AE26ED089AA7256563AF8DFA04906D2778916,Chorus One,4,247,99240,33,6078,16,0.0529,4785,1110765,1195561,103846,5175061,0.0232420563,5078680.459999999735908569,909370.269765865864306264
9746258,2026-02-09T03:56:49.898327Z,1770609409898,6,84C2763B0C086D833181F721D503D5EDA1A53FD4DD1B049D900D89AEECB7844D,7385B68F9229AF7EFB8F8EB985EFF2979598A223,T DATA,4,256,44736,143,6067,16,0.031,3880,893630,969493,60835,5165244,0.0232420563,5066628.419999999736535276,907212.274799978798824058
9746259,2026-02-09T03:56:55.977137Z,1770609415977,6,EF54923EF7CC1F3BB7D089D47128714D8053493F0BAF51F1047C39B7ED63BBD3,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,5,248,152199,211,6078,32,0.0895,8418,2000194,2103769,175644,5175025,0.0232420563,5075326.899999999736082957,908769.793365372650931723
9746260,2026-02-09T03:57:02.061896Z,1770609422061,6,68F4DF033058BFC26C6C49A5DB43068B8C33C8A26A29DA5D4E8576E4F4E45355,7B3A6C6838B90C5663CB54E87B9535941A87D27B,Staking Facilities,3,239,2490,5,6084,4,0.002,965,182771,240837,3907,5180089,0.0232420563,5084736.859999999735593632,910454.706982419943398814
9746261,2026-02-09T03:57:08.171098Z,1770609428171,6,F26391ED89A8CBDE24EC0C4CC9331BEF7268C8482B2F058D6FC40A387D6A516E,38FBC528B8821A2E1D9242A4E2E26F1D4523C76E,ContributionDAO,6,241,167920,201,6109,32,0.0972,9218,2176306,2303671,190658,5200898,0.0232420563,5097825.739999999734913011,912798.354792176623068708
9746262,2026-02-09T03:57:14.262545Z,1770609434262,6,69E744F67CD4492B54897BC73F59B7A1C4AFDB1C4E836773AB4A4177CE17A21F,C5F95CC6D11E428E581F4F48DC9E821B1D55DEF5,Coinbase,2,249,631,3,6091,4,0.0008,577,112238,143957,1565,5185782,0.0232420563,5091099.9999999997352628,911594.067960912764684879
9746263,2026-02-09T03:57:20.343848Z,1770609440343,6,9366759AD50D371E9F9DB80128F12D967F8605B209B5DBABEC22F61400FCC2BB,BF3114921E6EB381E34795625E3F332496AE4B73,ChainTrails Team | 🛠️,4,245,127013,71,6081,32,0.0691,6110,1431613,1526914,135576,5177147,0.0232420563,5074169.519999999736143138,908562.557062338610898023
9746264,2026-02-09T03:57:26.428237Z,1770609446428,6,8C4EC60144E5B9A7B2249082D5DAB135937FA8CE6283A9559731AE978A15AB89,1AE1F880C1222EFB30D21B9D96601D62DD581593,ChainSafe,4,248,152928,213,6084,32,0.0898,8155,1961205,2038361,176309,5179773,0.0232420563,5082165.339999999735727354,909994.259853578858683789
9746265,2026-02-09T03:57:32.514887Z,1770609452514,6,967581841C383BB9B8E53731E1F5DFA5F95C22FFD0B82FB147C2E11DA5C10FAE,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,2,248,472,2,6086,2,0.0007,558,107419,139161,1301,5181699,0.0232420563,5086056.919999999735525,910691.072181562070346655
9746266,2026-02-09T03:57:38.587926Z,1770609458587,6,32E884A5025A236653322C0B8AC0B80B187C29087A2752788E11138AEFBB1371,5407CC051ED1F7F5BE8ECC856B061121BB170D79,Stakecito,6,239,162505,203,6073,32,0.0945,9060,2136749,2264111,185452,5170112,0.0232420563,5067256.599999999736502617,907324.754453022676606952
