height,time,timestamp_ms,version_app,hash,proposer_address,proposer_moniker,tx_count,events_count,blobs_size,blobs_count,block_time_ms,square_size,fill_rate,fee_utia,gas_used,gas_limit,bytes_in_block,supply_change,inflation_rate,rewards,commissions
8670530,2025-11-25T03:19:59.851381Z,1764040799851,6,E6495623E67993BA5E637E4F327B21BC23490BF8D2138242363A0502C6869E02,7385B68F9229AF7EFB8F8EB985EFF2979598A223,T DATA,3,251,13635,3,6132,8,0.0075,1390,273268,347091,14793,5220981,0.0232420563,5117821.659999999759462336,946706.234417059125687948
8670531,2025-11-25T03:20:05.950765Z,1764040805950,6,02981D0FB9BF4E1F59FD476114493A2AED6365261092FD94C4100B31B9B3DA42,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,256,14866,7,6099,8,0.0085,1988,338921,444164,16696,5192539,0.0232420563,5090050.419999999760767584,941569.047584039936607085
8670532,2025-11-25T03:20:12.064332Z,1764040812064,6,B1CBE8B197D7165C2A70F99730CED2E67B51F9C4A85D5FD65A53BA5E294532B7,6B2C63872F6D3402AEB5B616B63AE83982D6B5F6,wavefive,2,245,3470,2,6113,4,0.0022,2080,131451,184168,4228,5204614,0.0232420563,5102469.959999999760183865,943866.442203803229119675
8670533,2025-11-25T03:20:18.17819Z,1764040818178,6,4F8D0160EF8B491DFD3519ABC251D3646917154E560B9480F53E4D29DCFA0532,13FB0CE63732B7A408519EA9424B740B5D4E994C,Smart Stake,4,244,25167,65,6113,16,0.0168,2855,554509,660892,33031,5204861,0.0232420563,5102802.179999999760168247,943927.897011354697293098
8670534,2025-11-25T03:20:24.300706Z,1764040824300,6,48B99DCDE168528997F7C555361D8BA2F0389D5EC2CEB1604ADFD23940866F6C,8AC8EE7942D79BAC27B5B38CEDD2404C5E0D8BBD,Keplr,1,247,2666,1,6122,4,0.0016,402,73940,100276,3045,5212233,0.0232420563,5110786.239999999759792998,945404.80650138953861718
8670535,2025-11-25T03:20:30.417081Z,1764040830417,6,23782DEDBA9A07656DABFBA1307B4A419CAEFFF7ED7A027CF9A0D47EA8507244,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,4,245,4851,6,6116,4,0.0034,2958,248078,353352,6577,5207004,0.0232420563,5103257.879999999760146834,944012.193428792551867259
8670536,2025-11-25T03:20:36.528927Z,1764040836528,6,C55CBC6FD055836DCB4A3433467B72B0BF8746EFE07FC54E5343F0939EEB6CB1,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,0,246,0,0,6111,1,0.0,0,0,0,0,5203149,0.0232420563,5101984.859999999760206665,943776.707307820996831053
8670537,2025-11-25T03:20:42.654017Z,1764040842654,6,65D088C6A9AAF85D3EF89670AFCEB394BD3A1728F269AB7B1DCD5C0783C5CC85,63A624445A71A5E18730854CE5BE1D9C93DCAD6E,Stakin by The Tie,4,243,9413,7,6125,8,0.0057,1791,289769,395012,11243,5214424,0.0232420563,5110135.519999999759823584,945284.434842940645203752
8670538,2025-11-25T03:20:48.750729Z,1764040848750,6,398A4227114CC4D83DB1E34FDD2F5317C517A0B87906B13AE6A7E672B3C21336,D83849519A5CB73E4A9E3BCDF044C6EE8A32156B,Finoa Consensus Services,1,247,804,1,6096,2,0.0006,1678,57469,83892,1183,5190265,0.0232420563,5088214.879999999760853855,941229.505240252621300837
8670539,2025-11-25T03:20:54.869788Z,1764040854869,6,F516A076CFDD1A3619D63E8598ED7CAEFA8BF7CD7107BF1134351AF13CE1B5D2,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,5,247,7064,6,6119,8,0.0046,6905,336548,477775,9118,5209289,0.0232420563,5106747.659999999759982814,944657.740832010186573906
8670540,2025-11-25T03:21:00.983338Z,1764040860983,6,0F1C358E1AA2DE5C989F70937E47F353B8CA30B20CFF2BC633ECBDA5467C708D,EB36A1CB288DBAA97182BCB92414DFB654CEBC8E,VALIDEXIS,0,249,0,0,6113,1,0.0,0,0,0,0,5204599,0.0232420563,5107273.91999999975995808,944755.08959795454766278
8670541,2025-11-25T03:21:07.098102Z,1764040867098,6,B7E941B2837BD2882427CFF7887ADF2DCF632F8DDF93006C44E400E58C82DA6C,65AFA0603AAD6F854F8EC3BF8F1030E6D0568486,Validatus,4,237,4896,5,6114,4,0.0033,2964,247398,352652,6518,5205633,0.0232420563,5101520.339999999760228493,943690.779346819828942556
8670542,2025-11-25T03:21:13.21048Z,1764040873210,6,D0717F09B34A5F62BD81E21F8987063EE97881AAD2CEF8B6DEA5032B13D21062,4C34EB077B1988668114B9AFD7EB7507B6ED90B7,node101,3,248,302820,3,6112,32,0.1549,16136,2730872,4033506,303985,5203601,0.0232420563,5102433.69999999976018557,943859.734746931829938507
8670543,2025-11-25T03:21:19.325813Z,1764040879325,6,14C5D4FB0F291472A6BFAC870CD5E81BB814907ACC86C7DF65A165E70080EFBF,72C68DEC6CEBA2A90D4ACFC1097DD39EC7166A72,Alchemy,5,246,323334,65,6115,32,0.1689,18184,3136815,4493146,331500,5206118,0.0232420563,5117808.919999999759462935,946703.877743023228678347
8670544,2025-11-25T03:21:25.434152Z,1764040885434,6,12D4567C9DFC449911A3A8AA7FDBA1488D031EF5287CB686D1336C05A7CECD06,DA75DA0A9D9F8BFAF65DBEEEBBFDCF52EE4FE010,w3.labs,4,246,185267,7,6108,32,0.0954,11817,1786949,2618329,187125,5200163,0.0232420563,5113980.059999999759642887,945995.60655392710433157
8670545,2025-11-25T03:21:31.542412Z,1764040891542,6,96742A8360A41086DABEEAB12C51C062320D2A09A61A3E35D495F0915620C580,3F89E45659C9643CA8321EC8A5094553C50B6C4C,Stakely.io,2,246,3643,3,6108,4,0.0023,957,136352,188964,4507,5200096,0.0232420563,5107674.739999999759939239,944829.23418877623050328
8670546,2025-11-25T03:21:37.668564Z,1764040897668,6,FFD941DBB1E6D83AC4E5A917EF5F0F2418D42723626CE188C50EC213D7AE7ADF,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,1,246,924,3,6126,4,0.0008,358,63022,89388,1512,5215327,0.0232420563,5111958.319999999759737912,945621.6205126920635004
8670547,2025-11-25T03:21:43.786337Z,1764040903786,6,B29C4C756BF19B71D7B2DC85F1DEC32357E8F4446603913B18CFD109D0604753,7E06B02FFA584A3ECE81B76A29E2B5C1D8BAAE95,StakeTown,4,246,3896,4,6117,4,0.0028,2823,239574,319693,5421,5208195,0.0232420563,5104381.939999999760094002,944220.12459180592648352
8670548,2025-11-25T03:21:49.907336Z,1764040909907,6,104C49A817A8AF99BE58E01EF0572AFD699EC641D8129AAF06743FC0D99E93FB,E641C7A2C964833E556AEF934FBF166B712874B6,Easy 2 Stake,1,239,924,3,6120,4,0.0008,358,63022,89388,1512,5210941,0.0232420563,5109488.719999999759853982,945164.788314964335485589
8670549,2025-11-25T03:21:56.019921Z,1764040916019,6,C09D25EC8DF384982591339B5AB528735E9311CD6929F9787B04EC31997B6951,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,3,249,5994,3,6112,8,0.0036,1356,205545,284444,7132,5203778,0.0232420563,5100053.279999999760297449,943419.399267455380990896
8670550,2025-11-25T03:22:02.136489Z,1764040922136,6,4A6DE2D1576364053830280C786C07A116536D113372AA5917D42E7CC2B515E1,5047F9F1E0CFBE4BCB45BBEA0D1AE70B8243412D,Cumulo,4,245,26521,6,6116,8,0.0144,3571,433405,556628,28257,5207168,0.0232420563,5104353.519999999760095338,944214.867395879694692877
8670551,2025-11-25T03:22:08.251935Z,1764040928251,6,5F9CA3C411B2CDC92C450D97232467CA4F06BC9C34B9DA199F7D2FEC33913D3F,54FD50A55FEDC0D9338421AB32F08C9A9AD66CBE,don’t stake,2,246,3123,2,6115,4,0.002,922,127470,180072,3882,5206213,0.0232420563,5105588.319999999760037302,944443.283494743558700286
8670552,2025-11-25T03:22:14.367944Z,1764040934367,6,64DA35A4CEA6600F6C8FD9A959432B01FFF37652274C0FD6536F81F2CF498368,F7C3A82AC89E0114B136B99352E94DA24E972436,DSRV,2,247,944,3,6116,4,0.0009,659,111621,164388,1806,5206693,0.0232420563,5103462.699999999760137207,944050.081495985049944679
8670553,2025-11-25T03:22:20.483389Z,1764040940483,6,D3245CC3C119C6A0E12F45DCAA308323D3EF6B02915081F44BAED2BC763A259B,DE94F351C3DFC59B173BB72BAC4534D237D2E895,NodeStake,4,248,23306,62,6115,16,0.0157,4090,527832,634216,30857,5206213,0.0232420563,5102734.559999999760171426,943915.38851070262854984
8670554,2025-11-25T03:22:26.594575Z,1764040946594,6,91BE3249972B18AD7B5AECFA37365F8FE5F1250FC90A1C0923C4244BAE838A4F,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,1,246,924,3,6111,4,0.0008,358,63022,89388,1512,5202587,0.0232420563,5102543.459999999760180409,943880.038400164173405832
8670555,2025-11-25T03:22:32.70467Z,1764040952704,6,DDEF8E0E1A04AB2C88163AEEF298A64CE3BA73CD9395BE46C9FCA6A9DD3F3F18,0F581529A11D28339E2611D963EDE56D96F221CA,Tané,3,242,3490,2,6110,4,0.0023,2812,199199,258755,4568,5201658,0.0232420563,5097975.679999999760395095,943035.080116986022502243
8670556,2025-11-25T03:22:38.819732Z,1764040958819,6,94BD1ED258A017C6535690BF630170B3907FBA74DF97B2C3C2A18982B3676F0C,A6AE5A4868BE44FF6BBA721467406E75F641C698,Anchorage Digital,1,250,804,1,6115,2,0.0006,1678,57469,83892,1183,5205887,0.0232420563,5104525.019999999760087272,944246.591854055231360573
8670557,2025-11-25T03:22:44.933341Z,1764040964933,6,5AE02F7DC007038A631823B6762DF5F9C129ED5538F209C7A72ABD60F546EDEC,1E7BA20AACF7EF2CDEA41CDFF8DCEDFBCF12F363,ZKV,4,247,4010,5,6113,8,0.009,48289,4124383,4970358,17574,5204649,0.0232420563,5102200.45999999976019653,943816.589483813100070442
8670558,2025-11-25T03:22:51.055242Z,1764040971055,6,D992699EC7005005D332C983F5EEB30BA6119BD5E037FD2037ADEB2477E5CF82,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,1,247,0,0,6121,1,0.0002,3090,121575,154483,340,5211709,0.0232420563,5154798.039999999757724444,953546.208882322977166881
8670559,2025-11-25T03:22:57.180963Z,1764040977180,6,8B189C50088985340356E7F298A3F7AE65C32D45AAA3B5D102C837FA569A8810,64A69907D6AE18450250C7820F7C6776C2C06FC6, kjnodes.com 🦄,3,246,4287,3,6125,4,0.0028,2625,189110,268060,5425,5214961,0.0232420563,5113689.979999999759656526,945941.946898955910882211
8670560,2025-11-25T03:23:03.300972Z,1764040983300,6,C9E6FBFB681B8A4395BCC16584A1010BD029B70B65DB7313B8999BF1089EFD7D,A5466F26A7ACC48107E3AB82D29F983640C1B328,Hex Trust,1,245,1232,4,6120,4,0.001,377,67798,94184,1924,5210098,0.0232420563,5108468.53999999974457652,944975.926484781302806937
8670561,2025-11-25T03:23:09.42365Z,1764040989423,6,59481192F4FDE6C7EA07C351786148C98E876D6447F03FD591A808F59D9DFAED,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,2,247,4088,3,6122,4,0.0025,982,140448,193060,4952,5212370,0.0232420563,5108492.059999999744575347,944980.2772669417273588
8670562,2025-11-25T03:23:15.540972Z,1764040995540,6,1E3A8209A1FB2A5A4B35EFEF2578194DF63262E3FA55FD995DDB625F1D4A6D80,C39CCA4A2300D48C042737BCCE5B1EC6984A42AE,Informal Systems,1,250,804,1,6117,2,0.0006,1678,57469,83892,1183,5207811,0.0232420563,5104617.139999999744769091,944263.48590601178243917
8670563,2025-11-25T03:23:21.660151Z,1764041001660,6,922C82786F42123878A4E5B97DFB7920C5EF7BF5D2ABC4C3D49CB1A5AF77419C,CBFB913FC967932260667909727676760FA8FA24,Binary Builders,5,246,36933,69,6119,16,0.0232,3584,712451,845188,45488,5209391,0.0232420563,5106847.619999999744657571,944676.085080892044107628
8670564,2025-11-25T03:23:27.760958Z,1764041007760,6,CA02DEC241F24B8A3ED9EF73D3455E59F33DA14A73383FF27B3A7131BBE83B3D,38FBC528B8821A2E1D9242A4E2E26F1D4523C76E,ContributionDAO,2,253,2468,2,6100,4,0.0017,569,129469,142193,3245,5193751,0.0232420563,5093388.299999999745330539,942186.349989589094303323
8670565,2025-11-25T03:23:33.893234Z,1764041013893,6,EA787EB8429C8A9AD82CEB404392B49EBA71325841C76E330C2C61B0DCAC41F4,C5F95CC6D11E428E581F4F48DC9E821B1D55DEF5,Coinbase,3,245,4221,3,6132,4,0.0027,2625,189110,268060,5359,5220542,0.0232420563,5116688.779999999744165512,946496.524849849683683485
8670566,2025-11-25T03:23:40.008243Z,1764041020008,6,610F7357C10739AF99FF061EF49DF638AA98AF87EACDE10882308FBBCC86DB04,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,2,250,924,3,6115,16,0.0202,164345,13744961,16488018,39670,5205841,0.0232420563,5104296.679999999744785117,944204.206499075997920019
8670567,2025-11-25T03:23:46.118103Z,1764041026118,6,600B7D7FF1FE0A8B99ED1ED81041D5A7846DA8BB1DEA7F40010579A2E53D2163,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,2,249,3489,2,6109,4,0.0022,947,131566,184168,4248,5201458,0.0232420563,5258486.939999999737075603,972726.665364689236114289
8670568,2025-11-25T03:23:52.239803Z,1764041032239,6,2AC84F47C13547F3CFB59F4A4DBAA2C9D5874404C58E965651D6FDD9396A1F67,E65D72B89CBEF9A6F419C9BDE6C975AA0BF21A97,Figment,2,246,2036,5,6121,4,0.0016,2055,125309,178076,3107,5211538,0.0232420563,5108235.299999999744588189,944932.781228357092667616
8670569,2025-11-25T03:23:58.362127Z,1764041038362,6,160F7CAB495930F92D256964A371B246E002A09E509957BB14D5D628DD539ECC,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,247,6188,3,6122,8,0.0039,3214,273181,359031,7645,5212068,0.0232420563,5109840.539999999729178398,945229.628316548367620253
8670570,2025-11-25T03:24:04.478505Z,1764041044478,6,F75C9B101BD1897DE9F3891505C5C8D3F0D3137449238124DCCDB6DCAFB302D3,434AE26ED089AA7256563AF8DFA04906D2778916,Chorus One,0,246,0,0,6116,1,0.0,0,0,0,0,5207007,0.0232420563,5106016.579999999729381076,944522.26372049047413933
8670571,2025-11-25T03:24:10.59715Z,1764041050597,6,E0A6DD3A5CFCC24C6C7AB2CC9003CF52A57BD9FFC51D307D42B83B1D52B4E1AE,1B6A1897DF19EC0D6F5B5EA5703BBA746F389ABE,deNodes,5,249,4844,6,6118,8,0.0035,6080,370674,509434,6911,5208936,0.0232420563,5104757.279999999729447814,944289.315615432966931998
8670572,2025-11-25T03:24:16.717289Z,1764041056717,6,3B7F377DFAA07D93DE26348223B7859DC70826956E2C6AB154DE54A21BC6396D,E4CDFFF0D3D39E6B9E82C22A37A6FEADFEF1F58B,F5 Nodes,1,245,18982,59,6120,16,0.0129,1465,338710,366156,25395,5210209,0.0232420563,5111963.219999999729065903,945622.286367563589885681
8670573,2025-11-25T03:24:22.82832Z,1764041062828,6,3BA61790F6852299FDB326D1333AE02F2D7DB0F007D6AFA88FA9175EA88877CB,29C11CDC71E64AA29473EE85E4B7106B4F664A1D,Kairos Research X Firstset,3,248,4716,6,6111,4,0.0031,1324,199403,278352,6167,5202455,0.0232420563,5099841.599999999729708359,943380.002234134557475229
8670574,2025-11-25T03:24:28.945398Z,1764041068945,6,9E5100692DC10C9E99FC1D06FA12053F9B7CD6EEE5F5D4A5C03835E961E774FC,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,1,249,804,1,6117,2,0.0006,1678,57469,83892,1183,5207603,0.0232420563,5104748.459999999729448288,944287.684072284704235607
8670575,2025-11-25T03:24:35.055162Z,1764041075055,6,C1BDFECB246CBFB26567463FFCAF78DF807A218A89C5087357E530EDCC0BF748,7F14E364BCF4733DE4D41663DA7B53FBD50F2BF4,CroutonDigital,4,249,7041,6,6109,8,0.0045,1707,268609,373832,8767,5201376,0.0232420563,5098992.919999999729753325,943223.011526757280244447
8670576,2025-11-25T03:24:41.180913Z,1764041081180,6,7CDD9D197D70DEFCE333A78C83C0C4D28106A968376CA1F3C7ABECEBBB735B6E,4F4D48E9F50D8772CE3D766E6CAE36806B36B981,quantumcore,0,243,0,0,6125,1,0.0,0,0,0,0,5214986,0.0232420563,5112359.139999999729044918,945695.524526663382034915
8670577,2025-11-25T03:24:47.301965Z,1764041087301,6,EBB6C094B9A8F0B907581A4977F0A576B57F6147780E2351B12D692E5C3C2F13,3267A9ABDFA8C74963C059B6B3EF9BC68A074CAE,CUCK.,6,245,167266,57,6121,32,0.0891,9494,1826118,1984940,174848,5210986,0.0232420563,5106766.279999999729341337,944660.944888092803332795
8670578,2025-11-25T03:24:53.417174Z,1764041093417,6,61271370C6AA7E37D0537226A7CD83A16E3DA8B729415A521D72E27A592B8F96,D83849519A5CB73E4A9E3BCDF044C6EE8A32156B,Finoa Consensus Services,14,248,2299072,700,6115,128,1.2106,88463,21734362,22114208,2375758,5206012,0.0232420563,5111195.879999999729106574,945480.342113664735299427
8670579,2025-11-25T03:24:59.535345Z,1764041099535,6,4FBE8DF9C6102E8D8DC63FF4216D5518B3CFC9CBAECDA3D0D5EFA38885E05F65,06DC1FCA5DD3896FD5347F6BA62DDA624107872B,Neoprom,8,246,506721,155,6118,64,0.2676,25295,5162139,5398135,525116,5208533,0.0232420563,5191056.079999999724873981,960253.058908323305202242
8670580,2025-11-25T03:25:05.620763Z,1764041105620,6,AC3D081F41E06305F1FF12EE809FCE47C168DCD179F2DC38FD07CC81B4A2DFF8,C2089D877580C038F504EA9B6BFAB3884EF9D465,CHAIN DIGITAL,2,246,162581,51,6085,32,0.0858,7935,1594389,1647972,168438,5180650,0.0232420563,5101826.099999999729603168,943747.099442493664163813
8670581,2025-11-25T03:25:11.760396Z,1764041111760,6,E650943D489D5EB269ECB7D0DBAF9D387D0B3F1CACB086D4C944ACD79ACE7366,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,6,246,53309,7,6139,16,0.0284,33575,779591,972748,55745,5226804,0.0232420563,5130044.21999999972810761,948966.949821502117492834
8670582,2025-11-25T03:25:17.864683Z,1764041117864,6,F0916127D10F3F8352F1F755194EEEABF56F9A83E19E4FDCE7F5258B2ED2BD37,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,1,245,18992,59,6104,16,0.0129,1465,338710,366156,25405,5196714,0.0232420563,5125683.219999999738590104,948160.17287562990659234
8670583,2025-11-25T03:25:23.98248Z,1764041123982,6,ABD774A1FC14DB4DF72D6899D5F58076D2FA1E954BF45A91A3FBF7A98929045C,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,5,241,168162,56,6117,32,0.0894,9248,1793190,1925624,175366,5208215,0.0232420563,5105486.399999999739620151,944424.120622533785757539
8670584,2025-11-25T03:25:30.098963Z,1764041130098,6,A2C73A10EE2B3B15AD14F48D97C3A2B927ADAAE054BE19BE17FA0E2546AC70AE,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,0,244,0,0,6116,1,0.0,0,0,0,0,5207097,0.0232420563,5112018.099999999739287027,945632.368876543473047748
8670585,2025-11-25T03:25:36.202077Z,1764041136202,6,9910D3B69FD6B8C8E34272B9EC3D4ED47D4A04F6D30994029C83D1606F6A3B78,D1F244351AFAC81FCC7411B9EA622EAA4426D263,IYKYK,3,250,4483,4,6103,4,0.0029,1310,193947,272856,5726,5195714,0.0232420563,5091799.719999999740318167,941892.328407155047168625
8670586,2025-11-25T03:25:42.297663Z,1764041142297,6,C7FEFC8D58B38FC79DDE669BD9DBB218A34A25F42863EF91E564F4B0DC1E1286,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,3,253,171245,52,6095,32,0.0904,8550,1721619,1801496,177481,5189306,0.0232420563,5086803.679999999740572966,940968.149922692723716933
8670587,2025-11-25T03:25:48.433147Z,1764041148433,6,66A7969B5272311C9AEAA97D8228C3D79E51BD06A8172335F9FDF1406CA1896F,7B3A6C6838B90C5663CB54E87B9535941A87D27B,Staking Facilities,3,249,4357,6,6135,4,0.003,1299,195307,274256,5808,5223272,0.0232420563,5127185.559999999738513492,948438.079038180071726011
8670588,2025-11-25T03:25:54.551871Z,1764041154551,6,459524422E5460659E97F49A43BBC4F3ED5E5CF6CB887082D8438B5AF9F50884,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,6,252,165797,54,6118,32,0.0882,40612,1905256,2106405,173185,5209004,0.0232420563,5106096.939999999739589008,944537.059656629514967111
8670589,2025-11-25T03:26:00.739053Z,1764041160739,6,98DDA8A921574AFC00E99E7DBA024F0CD9A928BF291AB6053FC885594372AC48,5BF16429EF39D58D9D428842DB7C582FB5844C88,Kiln,3,251,804,1,6187,4,0.0009,39872,193264,295825,1834,5267283,0.0232420563,5201737.099999999734711358,962228.787129294691565223
8670590,2025-11-25T03:26:06.860013Z,1764041166860,6,E2944182847197885D5042A267B805AF7E627585AE816E9CF4C848447F2A450B,07E5EAFEE033B9897E4136DDF30D9715E6AC63AE,B-Harvest,7,249,658440,203,6120,64,0.3473,26449,6377897,6565340,681490,5210908,0.0232420563,5145764.399999999737565973,951874.833786794573098533
8670591,2025-11-25T03:26:12.995929Z,1764041172995,6,DD7EFC0AFB52E84C29D015B715003084782A8DF22105D9F46AD7118E9BEB43AF,8766571EB49751E71703895E9CD3C514968D8D7D,mammoth.guru,5,243,659858,201,6135,64,0.3476,25626,6270845,6405748,682143,5223639,0.0232420563,5145086.239999999737600559,951749.386256145705340865
8670592,2025-11-25T03:26:19.10417Z,1764041179104,6,273A948F30182E704571EB2C7374DD6F976CBAE84CC33C97001950DF4EB35C80,5407CC051ED1F7F5BE8ECC856B061121BB170D79,Stakecito,8,249,515414,218,6108,64,0.2753,23415,5252944,5467096,540299,5200080,0.0232420563,5121191.879999999738819164,947329.354908919269405386
8670593,2025-11-25T03:26:25.218268Z,1764041185218,6,87F5EE7AD7E96556C27389DDF30AD7B7B2B8DA9648DF8B80CB3A2F85AEB8E0BC,8AC8EE7942D79BAC27B5B38CEDD2404C5E0D8BBD,Keplr,3,248,331036,101,6114,32,0.1745,13014,3172383,3253012,342371,5205066,0.0232420563,5123911.379999999738680464,947832.41400942592840469
8670594,2025-11-25T03:26:31.332416Z,1764041191332,6,10490978DDECC8C1980EC0A14C8C7AB51D243DF20B9A8B9626B018ADE0D7CD81,C8B12D54B03D101D10773B37DA2E10614C4BDFAA,KYVE Public Good Funding,3,249,4488,5,6114,4,0.003,1321,198723,277652,5835,5205108,0.0232420563,5113759.559999999739198218,945954.507983426475945681
8670595,2025-11-25T03:26:37.449571Z,1764041197449,6,1874E2D2CCD13A34EF1659BA4685D18815C2AB935A71A2FA455BA9938720EF9D,071BE4CD2F0486F297C6530918804261034C8F7C,Nodes.Guru,3,248,342041,101,6117,32,0.1801,13473,3287071,3367700,353376,5207669,0.0232420563,5104810.199999999739654639,944299.035657002400276631
8670596,2025-11-25T03:26:43.562905Z,1764041203562,6,38F3757FD03E88EEBBCADBE4718E9DCD860F5329E3958548D7CFE8CDC4D7544D,0E418964639C341227B9044C8106CD20DC3C25FD,itrocket,5,246,4467,5,6113,4,0.0033,32939,311500,478556,6415,5204416,0.0232420563,5113531.219999999739209856,945912.269147239790703577
8670597,2025-11-25T03:26:49.682664Z,1764041209682,6,5BC878485DDAD347902E32E97572BA312738C09C9DEDBBC64943F24624AD3ADB,CFB7445F2A7D7B68357BDA2358226ED26285E829,Swiss Staking,1,247,2666,1,6119,4,0.0016,402,73940,100276,3045,5209885,0.0232420563,5137967.519999999737963606,950432.549749450076162154
8670598,2025-11-25T03:26:55.798002Z,1764041215798,6,DB636AD5E57F8B47373F3DC59FFFA0251EF0EF699ECD53586E389520DAC16288,F9DD432A7504D99073856DC52E02665CD416B275,Goose,6,245,166779,57,6115,32,0.1,40240,2173220,2635346,196332,5206122,0.0232420563,5102393.51999999973977788,943851.99286714675303617
8670599,2025-11-25T03:27:01.916902Z,1764041221916,6,DA081AB9E6286D9E56D66F6197B0C166CAEFBFA5A7528E20D7F552747EA25363,49D9FAD47329B418AE6FFF41F8E548C4D1AB7003,BlackBlocks,3,245,171245,52,6118,32,0.0904,8550,1721619,1801496,177481,5209153,0.0232420563,5144405.139999999737635286,951623.394877820614168071
8670600,2025-11-25T03:27:08.027343Z,1764041228027,6,9625B6372CD07BC29549BAD8EDB2CEB587916B18922A0EE7A6C500345D9653F3,7385B68F9229AF7EFB8F8EB985EFF2979598A223,T DATA,4,247,165507,54,6110,32,0.0878,7469,1710387,1816456,172228,5201953,0.0232420563,5106292.939999999739579012,944573.316168377742642733
8670601,2025-11-25T03:27:14.146161Z,1764041234146,6,C9047DBEB9411ADE8EAB34ADD82F34743B982B6587600EC688CBD423923BC78D,29D7D4050B8912FF25C4AA91FA7DBD5EBCD2CE86,Endorphine Stake,1,244,162686,50,6118,32,0.0857,6257,1536908,1564080,168164,5209084,0.0232420563,5112221.939999999739276633,945670.075648761629830403
8670602,2025-11-25T03:27:20.271293Z,1764041240271,6,532CC8535F0B859633C63DED5A4672F0196B998F4AFC42E0D35D8525489404C2,3DEA7F647851564D6764306F108921BBFC29ADCE,senggigi,8,251,27516,68,6125,16,0.0188,10499,792424,1014653,36856,5214459,0.0232420563,5116301.679999999739068568,946424.754940800988898537
8670603,2025-11-25T03:27:26.37696Z,1764041246376,6,478488502815E45FE7BC205EAFA296A531E5BA19C3EC6DA3BAD844B7CDCCB286,D2CBEA3FC56E7941C6C7E47C2187246C77535E93,TTT VN,0,252,0,0,6105,1,0.0,0,0,0,0,5197889,0.0232420563,5104220.239999999739684725,944189.903556640234972998
8670604,2025-11-25T03:27:32.492945Z,1764041252492,6,BF7D2921CF4D809E3632213FBF88BFE0B5F8A97699393B763C2ABFC4C6341358,1AFFA64C79E1B6A4DE41679B97CB1377C5273B74,Cosmic Validator,6,247,338079,108,6115,32,0.1788,14512,3417577,3577120,350970,5206672,0.0232420563,5102538.559999999739770489,943878.822685840441516132
8670605,2025-11-25T03:27:38.607337Z,1764041258607,6,2861B6C680A271189CF1E4A0E348A5F6B80868F52246E038CF2580BD46696AF0,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,3,247,804,1,6114,8,0.0044,4768,394254,626163,8551,5205316,0.0232420563,5115431.439999999739112944,946263.776028638858018758
8670606,2025-11-25T03:27:44.728829Z,1764041264728,6,77400C59061E884330491D353470B6E273C33D5366E15CB941DF828D5260B517,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,4,250,7046,6,6121,8,0.0045,1707,268609,373832,8772,5211361,0.0232420563,5111806.419999999739297823,945593.211843855387158073
8670607,2025-11-25T03:27:50.839939Z,1764041270839,6,13393206362CFB8EDD91275EFA4402055645224E502A226CF3AA5DA285FA3C7C,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,241,332959,102,6111,32,0.1756,13658,3254585,3361480,344674,5202522,0.0232420563,5100144.419999999739892585,943435.949394835840458368
8670608,2025-11-25T03:27:58.258043Z,1764041278258,6,B6BC7069B5EBBE70E9E62E314BD0A75F737AAE930EEAC77224DDB750077EF7CC,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,3,246,2036,5,7418,4,0.0018,4043,283650,376797,3444,6315195,0.0232420563,6202275.939999999683683879,1147310.665736529847820396
