timestamp_ms,date,avail_usd,cost_per_mib_usd
1764752426063,2025-12-03T09:00:26.063Z,0.006742,0.03861825
1764756023978,2025-12-03T10:00:23.978Z,0.006743,0.03862589
1764759627986,2025-12-03T11:00:27.986Z,0.006750,0.03866824
1764763225990,2025-12-03T12:00:25.990Z,0.006753,0.03868102
1764766826794,2025-12-03T13:00:26.794Z,0.006721,0.03849866
1764770482892,2025-12-03T14:01:22.892Z,0.006712,0.03845042
1764774099872,2025-12-03T15:01:39.872Z,0.006725,0.03852128
1764777722926,2025-12-03T16:02:02.926Z,0.006712,0.03844847
1764781322476,2025-12-03T17:02:02.476Z,0.006701,0.03838368
1764784915204,2025-12-03T18:01:55.204Z,0.006707,0.03841897
1764788540271,2025-12-03T19:02:20.271Z,0.006696,0.03835420
1764792122909,2025-12-03T20:02:02.909Z,0.006684,0.03829031
1764795754393,2025-12-03T21:02:34.393Z,0.006686,0.03830128
1764799410110,2025-12-03T22:03:30.110Z,0.006723,0.03851384
1764802956704,2025-12-03T23:02:36.704Z,0.006704,0.03840183
1764806548245,2025-12-04T00:02:28.245Z,0.006777,0.03882229
1764810167724,2025-12-04T01:02:47.724Z,0.006940,0.03975160
1764813843952,2025-12-04T02:04:03.952Z,0.006905,0.03955150
1764817328618,2025-12-04T03:02:08.618Z,0.006826,0.03910259
1764820908902,2025-12-04T04:01:48.902Z,0.006791,0.03889962
1764824527292,2025-12-04T05:02:07.292Z,0.006777,0.03881891
1764828384056,2025-12-04T06:06:24.056Z,0.006816,0.03904184
1764831720885,2025-12-04T07:02:00.885Z,0.006825,0.03909644
1764835311189,2025-12-04T08:01:51.189Z,0.006793,0.03891123
1764838918909,2025-12-04T09:01:58.909Z,0.006845,0.03920805
1764842535238,2025-12-04T10:02:15.238Z,0.006843,0.03920069
1764846161934,2025-12-04T11:02:41.934Z,0.006860,0.03929794
1764849773652,2025-12-04T12:02:53.652Z,0.006873,0.03937022
1764853325931,2025-12-04T13:02:05.931Z,0.006852,0.03925071
1764856916849,2025-12-04T14:01:56.849Z,0.006841,0.03918742
1764860509794,2025-12-04T15:01:49.794Z,0.006791,0.03890097
1764864461949,2025-12-04T16:07:41.949Z,0.006804,0.03897813
1764867709501,2025-12-04T17:01:49.501Z,0.006812,0.03902095
1764871344368,2025-12-04T18:02:24.368Z,0.006786,0.03887001
1764874952944,2025-12-04T19:02:32.944Z,0.006806,0.03898530
1764878562630,2025-12-04T20:02:42.630Z,0.006803,0.03896930
1764882363824,2025-12-04T21:06:03.824Z,0.006799,0.03894879
1764885720019,2025-12-04T22:02:00.019Z,0.006800,0.03895161
1764889366263,2025-12-04T23:02:46.263Z,0.006879,0.03940458
1764892955047,2025-12-05T00:02:35.047Z,0.006877,0.03939534
1764896590733,2025-12-05T01:03:10.733Z,0.006997,0.04007911
1764900118634,2025-12-05T02:01:58.634Z,0.006981,0.03998773
1764903695614,2025-12-05T03:01:35.614Z,0.006923,0.03965623
1764907308939,2025-12-05T04:01:48.939Z,0.006931,0.03970000
1764910895084,2025-12-05T05:01:35.084Z,0.006843,0.03919935
1764914492807,2025-12-05T06:01:32.807Z,0.006827,0.03910614
1764918091052,2025-12-05T07:01:31.052Z,0.006856,0.03927033
1764921688318,2025-12-05T08:01:28.318Z,0.006838,0.03916881
1764925288743,2025-12-05T09:01:28.743Z,0.006807,0.03899457
1764928901273,2025-12-05T10:01:41.273Z,0.006779,0.03883286
1764932484082,2025-12-05T11:01:24.082Z,0.006834,0.03914970
1764936083036,2025-12-05T12:01:23.036Z,0.006770,0.03877997
1764939673185,2025-12-05T13:01:13.185Z,0.006758,0.03871317
1764943269810,2025-12-05T14:01:09.810Z,0.006756,0.03870157
1764946869495,2025-12-05T15:01:09.495Z,0.006736,0.03858857
1764950465822,2025-12-05T16:01:05.822Z,0.006798,0.03894085
1764954069824,2025-12-05T17:01:09.824Z,0.006763,0.03874058
1764957670660,2025-12-05T18:01:10.660Z,0.006764,0.03874357
1764961269280,2025-12-05T19:01:09.280Z,0.006774,0.03880306
1764964835097,2025-12-05T20:00:35.097Z,0.006786,0.03887005
1764968437254,2025-12-05T21:00:37.254Z,0.006767,0.03876259
1764972036633,2025-12-05T22:00:36.633Z,0.006765,0.03875357
1764975638386,2025-12-05T23:00:38.386Z,0.006750,0.03866547
1764979234828,2025-12-06T00:00:34.828Z,0.006756,0.03869915
1764982836258,2025-12-06T01:00:36.258Z,0.006758,0.03871052
1764986434385,2025-12-06T02:00:34.385Z,0.006761,0.03872832
1764990034660,2025-12-06T03:00:34.660Z,0.006764,0.03874398
1764993636249,2025-12-06T04:00:36.249Z,0.006754,0.03868969
1764997217115,2025-12-06T05:00:17.115Z,0.006709,0.03842836
1765000819305,2025-12-06T06:00:19.305Z,0.006643,0.03805546
1765004418124,2025-12-06T07:00:18.124Z,0.006637,0.03802063
1765008019623,2025-12-06T08:00:19.623Z,0.006637,0.03801878
1765011618719,2025-12-06T09:00:18.719Z,0.006645,0.03806438
1765015218038,2025-12-06T10:00:18.038Z,0.006627,0.03795948
1765018817421,2025-12-06T11:00:17.421Z,0.006617,0.03790534
1765022420741,2025-12-06T12:00:20.741Z,0.006618,0.03790828
1765026017200,2025-12-06T13:00:17.200Z,0.006615,0.03789051
1765029618501,2025-12-06T14:00:18.501Z,0.006615,0.03789362
1765033218166,2025-12-06T15:00:18.166Z,0.006619,0.03791548
1765036862568,2025-12-06T16:01:02.568Z,0.006615,0.03789267
1765040467124,2025-12-06T17:01:07.124Z,0.006607,0.03784739
1765044066377,2025-12-06T18:01:06.377Z,0.006620,0.03791901
1765047664470,2025-12-06T19:01:04.470Z,0.006613,0.03788271
1765051265176,2025-12-06T20:01:05.176Z,0.006608,0.03785424
1765054865491,2025-12-06T21:01:05.491Z,0.006598,0.03779541
1765058464032,2025-12-06T22:01:04.032Z,0.006609,0.03785672
1765062063645,2025-12-06T23:01:03.645Z,0.006614,0.03788669
1765065663766,2025-12-07T00:01:03.766Z,0.006630,0.03798092
1765069271835,2025-12-07T01:01:11.835Z,0.006592,0.03775880
1765072864520,2025-12-07T02:01:04.520Z,0.006591,0.03775387
1765076464620,2025-12-07T03:01:04.620Z,0.006586,0.03772485
1765080063534,2025-12-07T04:01:03.534Z,0.006588,0.03773956
1765083662955,2025-12-07T05:01:02.955Z,0.006596,0.03778659
1765087262893,2025-12-07T06:01:02.893Z,0.006575,0.03766538
1765090860155,2025-12-07T07:01:00.155Z,0.006562,0.03758923
1765094469838,2025-12-07T08:01:09.838Z,0.006683,0.03828098
1765098081578,2025-12-07T09:01:21.578Z,0.006639,0.03802900
1765101669250,2025-12-07T10:01:09.250Z,0.006546,0.03749745
1765105268590,2025-12-07T11:01:08.590Z,0.006550,0.03752078
1765108872495,2025-12-07T12:01:12.495Z,0.006501,0.03724114
1765112671530,2025-12-07T13:04:31.530Z,0.006512,0.03730056
1765116079110,2025-12-07T14:01:19.110Z,0.006533,0.03742455
1765119658242,2025-12-07T15:00:58.242Z,0.006646,0.03806746
1765123256049,2025-12-07T16:00:56.049Z,0.006606,0.03783958
1765126860356,2025-12-07T17:01:00.356Z,0.006575,0.03766195
1765130462384,2025-12-07T18:01:02.384Z,0.006613,0.03788388
1765134053141,2025-12-07T19:00:53.141Z,0.006591,0.03775524
1765137685398,2025-12-07T20:01:25.398Z,0.006555,0.03754917
1765141274917,2025-12-07T21:01:14.917Z,0.006626,0.03795600
1765144874974,2025-12-07T22:01:14.974Z,0.006545,0.03748889
1765148463037,2025-12-07T23:01:03.037Z,0.006523,0.03736805
1765152064188,2025-12-08T00:01:04.188Z,0.006514,0.03731640
1765155665657,2025-12-08T01:01:05.657Z,0.006481,0.03712744
1765159274955,2025-12-08T02:01:14.955Z,0.006472,0.03707365
1765162867392,2025-12-08T03:01:07.392Z,0.006474,0.03708750
1765166466414,2025-12-08T04:01:06.414Z,0.006563,0.03759437
1765170076961,2025-12-08T05:01:16.961Z,0.006580,0.03768975
1765173669219,2025-12-08T06:01:09.219Z,0.006631,0.03798697
1765177269012,2025-12-08T07:01:09.012Z,0.006565,0.03760499
1765180862410,2025-12-08T08:01:02.410Z,0.006626,0.03795558
1765184457403,2025-12-08T09:00:57.403Z,0.006626,0.03795594
1765188069295,2025-12-08T10:01:09.295Z,0.006642,0.03805015
1765191665623,2025-12-08T11:01:05.623Z,0.006629,0.03797465
1765195273454,2025-12-08T12:01:13.454Z,0.006556,0.03755750
1765198868708,2025-12-08T13:01:08.708Z,0.006549,0.03751415
1765202501401,2025-12-08T14:01:41.401Z,0.006545,0.03748975
1765206096719,2025-12-08T15:01:36.719Z,0.006544,0.03748493
1765209706446,2025-12-08T16:01:46.446Z,0.006557,0.03755787
1765213306653,2025-12-08T17:01:46.653Z,0.006581,0.03769677
1765216911584,2025-12-08T18:01:51.584Z,0.006512,0.03729985
1765220514717,2025-12-08T19:01:54.717Z,0.006465,0.03703456
1765224109195,2025-12-08T20:01:49.195Z,0.006441,0.03689543
1765227712062,2025-12-08T21:01:52.062Z,0.006421,0.03678149
1765231368375,2025-12-08T22:02:48.375Z,0.006437,0.03687328
1765234917461,2025-12-08T23:01:57.461Z,0.006392,0.03661586
1765238523841,2025-12-09T00:02:03.841Z,0.006356,0.03640789
1765242109594,2025-12-09T01:01:49.594Z,0.006343,0.03633240
1765245731003,2025-12-09T02:02:11.003Z,0.006346,0.03635201
1765249353781,2025-12-09T03:02:33.781Z,0.006329,0.03625526
1765252935381,2025-12-09T04:02:15.381Z,0.006329,0.03625206
1765256532716,2025-12-09T05:02:12.716Z,0.006337,0.03630089
1765260036038,2025-12-09T06:00:36.038Z,0.006305,0.03611546
1765263633058,2025-12-09T07:00:33.058Z,0.006286,0.03600553
1765267228201,2025-12-09T08:00:28.201Z,0.006317,0.03618612
1765270832995,2025-12-09T09:00:32.995Z,0.006314,0.03617072
1765274432652,2025-12-09T10:00:32.652Z,0.006314,0.03617129
1765278031489,2025-12-09T11:00:31.489Z,0.006318,0.03618923
1765281635084,2025-12-09T12:00:35.084Z,0.006354,0.03639892
1765285233202,2025-12-09T13:00:33.202Z,0.006354,0.03639874
1765288835893,2025-12-09T14:00:35.893Z,0.006299,0.03608509
1765292432427,2025-12-09T15:00:32.427Z,0.006289,0.03602542
1765296032404,2025-12-09T16:00:32.404Z,0.006368,0.03647605
1765299632506,2025-12-09T17:00:32.506Z,0.006386,0.03657986
1765303234136,2025-12-09T18:00:34.136Z,0.006376,0.03652269
1765306831742,2025-12-09T19:00:31.742Z,0.006401,0.03666778
1765310432829,2025-12-09T20:00:32.829Z,0.006426,0.03680954
1765314030031,2025-12-09T21:00:30.031Z,0.006391,0.03660993
1765317634681,2025-12-09T22:00:34.681Z,0.006398,0.03664740
1765321234236,2025-12-09T23:00:34.236Z,0.006385,0.03657461
1765324872781,2025-12-10T00:01:12.781Z,0.006377,0.03652811
1765328469079,2025-12-10T01:01:09.079Z,0.006375,0.03651738
1765332069583,2025-12-10T02:01:09.583Z,0.006400,0.03665859
1765335671003,2025-12-10T03:01:11.003Z,0.006440,0.03689074
1765339270829,2025-12-10T04:01:10.829Z,0.006457,0.03698892
1765342868119,2025-12-10T05:01:08.119Z,0.006414,0.03673860
1765346470594,2025-12-10T06:01:10.594Z,0.006473,0.03707963
1765350067382,2025-12-10T07:01:07.382Z,0.006427,0.03681591
1765353665361,2025-12-10T08:01:05.361Z,0.006376,0.03652490
1765357271699,2025-12-10T09:01:11.699Z,0.006347,0.03635807
1765360866686,2025-12-10T10:01:06.686Z,0.006434,0.03685527
1765364469992,2025-12-10T11:01:09.992Z,0.006415,0.03674730
1765368074211,2025-12-10T12:01:14.211Z,0.006393,0.03662346
1765371667153,2025-12-10T13:01:07.153Z,0.006405,0.03668932
1765375269581,2025-12-10T14:01:09.581Z,0.006397,0.03664111
1765378865057,2025-12-10T15:01:05.057Z,0.006405,0.03668825
1765382464306,2025-12-10T16:01:04.306Z,0.006395,0.03663328
1765386071722,2025-12-10T17:01:11.722Z,0.006392,0.03661740
1765389673099,2025-12-10T18:01:13.099Z,0.006414,0.03674131
1765393271859,2025-12-10T19:01:11.859Z,0.006407,0.03670221
1765396880021,2025-12-10T20:01:20.021Z,0.006422,0.03678544
1765400480370,2025-12-10T21:01:20.370Z,0.006428,0.03682021
1765404087021,2025-12-10T22:01:27.021Z,0.006424,0.03680136
1765407681021,2025-12-10T23:01:21.021Z,0.006419,0.03677000
1765411276967,2025-12-11T00:01:16.967Z,0.006420,0.03677635
1765415011242,2025-12-11T01:03:31.242Z,0.006436,0.03686555
1765418492171,2025-12-11T02:01:32.171Z,0.006429,0.03682846
1765422083475,2025-12-11T03:01:23.475Z,0.006390,0.03660555
1765425678931,2025-12-11T04:01:18.931Z,0.006392,0.03661487
1765429280160,2025-12-11T05:01:20.160Z,0.006338,0.03630574
1765432892252,2025-12-11T06:01:32.252Z,0.006333,0.03627759
1765436472116,2025-12-11T07:01:12.116Z,0.006329,0.03625517
1765440074420,2025-12-11T08:01:14.420Z,0.006342,0.03632744
1765443689979,2025-12-11T09:01:29.979Z,0.006350,0.03637503
1765447278818,2025-12-11T10:01:18.818Z,0.006344,0.03634254
1765450889103,2025-12-11T11:01:29.103Z,0.006344,0.03633784
1765454492631,2025-12-11T12:01:32.631Z,0.006324,0.03622566
1765458068422,2025-12-11T13:01:08.422Z,0.006270,0.03591489
1765461682253,2025-12-11T14:01:22.253Z,0.006274,0.03594121
1765465284518,2025-12-11T15:01:24.518Z,0.006262,0.03586981
1765468837417,2025-12-11T16:00:37.417Z,0.006233,0.03570568
1765472474372,2025-12-11T17:01:14.372Z,0.006197,0.03549700
1765476115920,2025-12-11T18:01:55.920Z,0.006194,0.03547829
1765479677053,2025-12-11T19:01:17.053Z,0.006241,0.03574891
1765483321132,2025-12-11T20:02:01.132Z,0.006243,0.03576098
1765486953303,2025-12-11T21:02:33.303Z,0.006235,0.03571829
1765490498460,2025-12-11T22:01:38.460Z,0.006257,0.03583912
1765494034580,2025-12-11T23:00:34.580Z,0.006315,0.03617582
1765497812184,2025-12-12T00:03:32.184Z,0.006335,0.03628905
1765501232708,2025-12-12T01:00:32.708Z,0.006321,0.03620690
1765504956356,2025-12-12T02:02:36.356Z,0.006292,0.03604374
1765508529947,2025-12-12T03:02:09.947Z,0.006296,0.03606414
1765512206944,2025-12-12T04:03:26.944Z,0.006284,0.03599921
1765515706607,2025-12-12T05:01:46.607Z,0.006274,0.03593912
1765519280718,2025-12-12T06:01:20.718Z,0.006334,0.03628492
1765522918982,2025-12-12T07:01:58.982Z,0.006334,0.03628453
1765526519917,2025-12-12T08:01:59.917Z,0.006275,0.03594434
1765530129377,2025-12-12T09:02:09.377Z,0.006319,0.03619931
1765533747180,2025-12-12T10:02:27.180Z,0.006261,0.03586738
1765537320296,2025-12-12T11:02:00.296Z,0.006332,0.03627430
1765541023927,2025-12-12T12:03:43.927Z,0.006241,0.03574871
1765544567154,2025-12-12T13:02:47.154Z,0.006253,0.03581979
1765548445760,2025-12-12T14:07:25.760Z,0.006215,0.03560190
1765551713149,2025-12-12T15:01:53.149Z,0.006267,0.03589865
1765555382031,2025-12-12T16:03:02.031Z,0.006233,0.03570368
1765559008837,2025-12-12T17:03:28.837Z,0.006217,0.03561297
1765562552141,2025-12-12T18:02:32.141Z,0.006217,0.03561562
1765566110505,2025-12-12T19:01:50.505Z,0.006202,0.03552553
1765569713912,2025-12-12T20:01:53.912Z,0.006212,0.03558686
1765573300558,2025-12-12T21:01:40.558Z,0.006204,0.03553813
1765576910827,2025-12-12T22:01:50.827Z,0.006207,0.03555473
1765580492551,2025-12-12T23:01:32.551Z,0.006143,0.03519021
1765584063982,2025-12-13T00:01:03.982Z,0.006139,0.03516698
1765587730178,2025-12-13T01:02:10.178Z,0.006143,0.03518991
1765591292450,2025-12-13T02:01:32.450Z,0.006160,0.03528592
1765594902616,2025-12-13T03:01:42.616Z,0.006164,0.03530808
1765598488441,2025-12-13T04:01:28.441Z,0.006173,0.03536283
1765602211951,2025-12-13T05:03:31.951Z,0.006163,0.03530625
1765605686941,2025-12-13T06:01:26.941Z,0.006155,0.03526023
1765609281717,2025-12-13T07:01:21.717Z,0.006226,0.03566592
1765612882407,2025-12-13T08:01:22.407Z,0.006264,0.03588175
1765616488513,2025-12-13T09:01:28.513Z,0.006246,0.03578010
1765620080506,2025-12-13T10:01:20.506Z,0.006296,0.03606537
1765623686074,2025-12-13T11:01:26.074Z,0.006259,0.03585299
1765627292614,2025-12-13T12:01:32.614Z,0.006207,0.03555305
1765630886727,2025-12-13T13:01:26.727Z,0.006215,0.03560355
1765634485262,2025-12-13T14:01:25.262Z,0.006262,0.03586856
1765638075696,2025-12-13T15:01:15.696Z,0.006245,0.03577446
1765641676336,2025-12-13T16:01:16.336Z,0.006213,0.03559106
1765645276243,2025-12-13T17:01:16.243Z,0.006204,0.03553728
1765648876329,2025-12-13T18:01:16.329Z,0.006205,0.03554352
1765652476063,2025-12-13T19:01:16.063Z,0.006221,0.03563786
1765656076686,2025-12-13T20:01:16.686Z,0.006225,0.03566090
1765659674785,2025-12-13T21:01:14.785Z,0.006234,0.03570961
1765663277411,2025-12-13T22:01:17.411Z,0.006236,0.03571959
1765666888447,2025-12-13T23:01:28.447Z,0.006243,0.03576419
1765670481666,2025-12-14T00:01:21.666Z,0.006301,0.03609190
1765674076831,2025-12-14T01:01:16.831Z,0.006298,0.03607942
1765677675810,2025-12-14T02:01:15.810Z,0.006364,0.03645230
1765681272829,2025-12-14T03:01:12.829Z,0.006342,0.03632772
1765684875693,2025-12-14T04:01:15.693Z,0.006330,0.03626179
1765688465335,2025-12-14T05:01:05.335Z,0.006307,0.03613118
1765692065890,2025-12-14T06:01:05.890Z,0.006328,0.03625087
1765695664091,2025-12-14T07:01:04.091Z,0.006315,0.03617555
1765699258749,2025-12-14T08:00:58.749Z,0.006323,0.03622054
1765702866407,2025-12-14T09:01:06.407Z,0.006281,0.03597725
1765706515511,2025-12-14T10:01:55.511Z,0.006271,0.03592319
1765710117702,2025-12-14T11:01:57.702Z,0.006267,0.03589871
1765713740666,2025-12-14T12:02:20.666Z,0.006271,0.03592453
1765717321937,2025-12-14T13:02:01.937Z,0.006251,0.03580867
1765720921373,2025-12-14T14:02:01.373Z,0.006257,0.03584304
1765724510480,2025-12-14T15:01:50.480Z,0.006242,0.03575452
1765728105512,2025-12-14T16:01:45.512Z,0.006267,0.03589817
1765731747627,2025-12-14T17:02:27.627Z,0.006290,0.03602959
1765735327131,2025-12-14T18:02:07.131Z,0.006392,0.03661369
1765738953900,2025-12-14T19:02:33.900Z,0.006402,0.03667068
1765742540104,2025-12-14T20:02:20.104Z,0.006339,0.03631407
1765746366500,2025-12-14T21:06:06.500Z,0.006464,0.03702574
1765749714356,2025-12-14T22:01:54.356Z,0.006537,0.03744497
1765753323089,2025-12-14T23:02:03.089Z,0.007279,0.04169884
1765756880521,2025-12-15T00:01:20.521Z,0.007275,0.04167065
1765760464497,2025-12-15T01:01:04.497Z,0.007719,0.04421385
1765764084890,2025-12-15T02:01:24.890Z,0.007537,0.04317548
1765767685990,2025-12-15T03:01:25.990Z,0.007403,0.04240675
1765771270106,2025-12-15T04:01:10.106Z,0.007234,0.04144090
1765774886036,2025-12-15T05:01:26.036Z,0.007266,0.04162120
1765778472531,2025-12-15T06:01:12.531Z,0.007448,0.04266571
1765782087620,2025-12-15T07:01:27.620Z,0.007427,0.04254518
1765785680897,2025-12-15T08:01:20.897Z,0.007280,0.04170195
1765789343434,2025-12-15T09:02:23.434Z,0.007189,0.04118354
1765792922666,2025-12-15T10:02:02.666Z,0.007111,0.04073390
1765796425925,2025-12-15T11:00:25.925Z,0.007095,0.04064178
1765800026510,2025-12-15T12:00:26.510Z,0.007154,0.04097917
1765803706811,2025-12-15T13:01:46.811Z,0.007202,0.04125695
1765807602805,2025-12-15T14:06:42.805Z,0.007171,0.04107735
1765810938494,2025-12-15T15:02:18.494Z,0.007099,0.04066508
1765814516847,2025-12-15T16:01:56.847Z,0.007111,0.04073134
1765818147653,2025-12-15T17:02:27.653Z,0.007136,0.04087882
1765821770561,2025-12-15T18:02:50.561Z,0.007150,0.04095549
1765825365771,2025-12-15T19:02:45.771Z,0.007115,0.04075571
1765829038991,2025-12-15T20:03:58.991Z,0.007113,0.04074290
1765832562175,2025-12-15T21:02:42.175Z,0.007111,0.04073159
1765836176175,2025-12-15T22:02:56.175Z,0.007181,0.04113234
1765839739766,2025-12-15T23:02:19.766Z,0.007243,0.04148982
1765843361777,2025-12-16T00:02:41.777Z,0.007489,0.04290012
1765846911005,2025-12-16T01:01:51.005Z,0.007429,0.04255759
1765850514322,2025-12-16T02:01:54.322Z,0.007452,0.04268672
1765854111414,2025-12-16T03:01:51.414Z,0.007343,0.04206405
1765857705744,2025-12-16T04:01:45.744Z,0.007344,0.04206807
1765861308157,2025-12-16T05:01:48.157Z,0.007310,0.04187399
1765864943046,2025-12-16T06:02:23.046Z,0.007234,0.04143972
1765868571302,2025-12-16T07:02:51.302Z,0.007189,0.04118330
1765872190488,2025-12-16T08:03:10.488Z,0.007080,0.04055377
1765876001072,2025-12-16T09:06:41.072Z,0.007077,0.04053819
1765879351341,2025-12-16T10:02:31.341Z,0.007017,0.04019764
1765882971030,2025-12-16T11:02:51.030Z,0.007020,0.04021013
1765886547714,2025-12-16T12:02:27.714Z,0.006953,0.03982971
1765890126856,2025-12-16T13:02:06.856Z,0.006919,0.03963551
1765894000938,2025-12-16T14:06:40.938Z,0.007171,0.04107990
1765897368746,2025-12-16T15:02:48.746Z,0.006962,0.03988222
1765900914618,2025-12-16T16:01:54.618Z,0.006909,0.03957782
1765904533739,2025-12-16T17:02:13.739Z,0.006851,0.03924286
1765908355803,2025-12-16T18:05:55.803Z,0.006835,0.03915450
1765911739288,2025-12-16T19:02:19.288Z,0.006780,0.03884037
1765915326791,2025-12-16T20:02:06.791Z,0.006723,0.03851018
1765919005514,2025-12-16T21:03:25.514Z,0.006681,0.03826886
1765922542489,2025-12-16T22:02:22.489Z,0.006698,0.03836733
1765926161297,2025-12-16T23:02:41.297Z,0.006693,0.03833664
1765929799000,2025-12-17T00:03:19.000Z,0.006677,0.03824722
1765933465654,2025-12-17T01:04:25.654Z,0.006728,0.03853767
1765936901941,2025-12-17T02:01:41.941Z,0.006636,0.03801024
1765940505912,2025-12-17T03:01:45.912Z,0.006625,0.03794943
1765944228225,2025-12-17T04:03:48.225Z,0.006949,0.03980783
1765947700082,2025-12-17T05:01:40.082Z,0.006886,0.03944753
1765951303512,2025-12-17T06:01:43.512Z,0.006870,0.03935385
1765954901365,2025-12-17T07:01:41.365Z,0.006867,0.03933726
1765958476282,2025-12-17T08:01:16.282Z,0.006849,0.03923275
1765962105601,2025-12-17T09:01:45.601Z,0.006783,0.03885681
1765965711232,2025-12-17T10:01:51.232Z,0.006781,0.03884143
1765969329300,2025-12-17T11:02:09.300Z,0.006781,0.03884277
1765972920346,2025-12-17T12:02:00.346Z,0.006776,0.03881634
1765976497549,2025-12-17T13:01:37.549Z,0.006794,0.03891727
1765980093493,2025-12-17T14:01:33.493Z,0.006831,0.03912875
1765983709624,2025-12-17T15:01:49.624Z,0.006843,0.03919746
1765987339503,2025-12-17T16:02:19.503Z,0.006812,0.03902140
1765990957994,2025-12-17T17:02:37.994Z,0.006798,0.03894113
1765994514217,2025-12-17T18:01:54.217Z,0.006795,0.03892334
1765998111977,2025-12-17T19:01:51.977Z,0.006798,0.03893937
1766001669255,2025-12-17T20:01:09.255Z,0.006788,0.03888277
1766005268876,2025-12-17T21:01:08.876Z,0.006778,0.03882799
1766008869298,2025-12-17T22:01:09.298Z,0.006781,0.03884186
1766012574792,2025-12-17T23:02:54.792Z,0.006745,0.03863902
1766016422483,2025-12-18T00:07:02.483Z,0.006721,0.03849797
1766019712469,2025-12-18T01:01:52.469Z,0.006751,0.03867058
1766023314215,2025-12-18T02:01:54.215Z,0.006707,0.03841883
1766026927652,2025-12-18T03:02:07.652Z,0.006711,0.03844316
1766030837397,2025-12-18T04:07:17.397Z,0.006694,0.03834678
1766034138825,2025-12-18T05:02:18.825Z,0.006618,0.03790729
1766037788942,2025-12-18T06:03:08.942Z,0.006605,0.03783788
1766041334371,2025-12-18T07:02:14.371Z,0.006601,0.03781381
1766044936029,2025-12-18T08:02:16.029Z,0.006599,0.03780182
1766048552955,2025-12-18T09:02:32.955Z,0.006607,0.03784796
1766052137104,2025-12-18T10:02:17.104Z,0.006594,0.03776964
1766055763390,2025-12-18T11:02:43.390Z,0.006591,0.03775577
1766059359853,2025-12-18T12:02:39.853Z,0.006575,0.03766126
1766062989844,2025-12-18T13:03:09.844Z,0.006604,0.03783000
1766066843286,2025-12-18T14:07:23.286Z,0.006709,0.03843380
1766070138014,2025-12-18T15:02:18.014Z,0.006704,0.03840306
1766074051795,2025-12-18T16:07:31.795Z,0.006728,0.03853874
1766077361542,2025-12-18T17:02:41.542Z,0.006716,0.03846864
1766080925412,2025-12-18T18:02:05.412Z,0.006696,0.03835410
1766084930910,2025-12-18T19:08:50.910Z,0.006688,0.03831258
1766088202776,2025-12-18T20:03:22.776Z,0.006680,0.03826706
1766091728747,2025-12-18T21:02:08.747Z,0.006681,0.03826913
1766095378759,2025-12-18T22:02:58.759Z,0.006687,0.03830641
1766099180275,2025-12-18T23:06:20.275Z,0.006672,0.03821749
1766102531742,2025-12-19T00:02:11.742Z,0.006676,0.03823955
1766106224954,2025-12-19T01:03:44.954Z,0.006600,0.03780788
1766109779911,2025-12-19T02:02:59.911Z,0.006710,0.03843970
1766113343710,2025-12-19T03:02:23.710Z,0.006614,0.03788967
1766116874610,2025-12-19T04:01:14.610Z,0.006599,0.03780028
1766120462466,2025-12-19T05:01:02.466Z,0.006638,0.03802204
1766124072366,2025-12-19T06:01:12.366Z,0.006753,0.03868236
1766127809470,2025-12-19T07:03:29.470Z,0.006924,0.03966055
1766131348236,2025-12-19T08:02:28.236Z,0.006849,0.03923448
1766135009166,2025-12-19T09:03:29.166Z,0.006811,0.03901384
1766138586841,2025-12-19T10:03:06.841Z,0.006800,0.03895393
1766142230778,2025-12-19T11:03:50.778Z,0.006883,0.03942912
1766145825918,2025-12-19T12:03:45.918Z,0.006838,0.03916804
1766149278356,2025-12-19T13:01:18.356Z,0.006818,0.03905814
1766152882700,2025-12-19T14:01:22.700Z,0.006801,0.03895578
1766156493350,2025-12-19T15:01:33.350Z,0.006799,0.03894890
1766160159717,2025-12-19T16:02:39.717Z,0.006793,0.03891074
1766163681016,2025-12-19T17:01:21.016Z,0.006785,0.03886609
1766167284835,2025-12-19T18:01:24.835Z,0.006786,0.03887335
1766170950437,2025-12-19T19:02:30.437Z,0.006779,0.03882984
1766174839054,2025-12-19T20:07:19.054Z,0.006762,0.03873702
1766178059836,2025-12-19T21:00:59.836Z,0.006778,0.03882672
1766181658104,2025-12-19T22:00:58.104Z,0.006790,0.03889726
1766185255530,2025-12-19T23:00:55.530Z,0.006783,0.03885381
1766188839088,2025-12-20T00:00:39.088Z,0.006818,0.03905297
1766192423377,2025-12-20T01:00:23.377Z,0.006801,0.03895622
1766196020522,2025-12-20T02:00:20.522Z,0.006786,0.03887284
1766199619141,2025-12-20T03:00:19.141Z,0.006801,0.03895741
1766203385699,2025-12-20T04:03:05.699Z,0.006790,0.03889263
1766206983399,2025-12-20T05:03:03.399Z,0.006809,0.03900544
1766210577187,2025-12-20T06:02:57.187Z,0.006835,0.03915197
1766214124984,2025-12-20T07:02:04.984Z,0.006855,0.03926706
1766217763995,2025-12-20T08:02:43.995Z,0.006866,0.03932810
1766221335300,2025-12-20T09:02:15.300Z,0.006865,0.03932348
1766224979261,2025-12-20T10:02:59.261Z,0.006881,0.03941408
