timestamp_ms,date,near_usd
1764439280387,2025-11-29T18:01:20.387Z,1.849141
1764442907470,2025-11-29T19:01:47.470Z,1.846032
1764446495723,2025-11-29T20:01:35.723Z,1.844738
1764450101343,2025-11-29T21:01:41.343Z,1.846936
1764453679153,2025-11-29T22:01:19.153Z,1.848049
1764457297243,2025-11-29T23:01:37.243Z,1.848443
1764460895713,2025-11-30T00:01:35.713Z,1.852629
1764464417756,2025-11-30T01:00:17.756Z,1.851568
1764468084613,2025-11-30T02:01:24.613Z,1.857810
1764471699932,2025-11-30T03:01:39.932Z,1.851367
1764475307729,2025-11-30T04:01:47.729Z,1.850657
1764478902593,2025-11-30T05:01:42.593Z,1.849453
1764482496990,2025-11-30T06:01:36.990Z,1.841660
1764486048308,2025-11-30T07:00:48.308Z,1.848380
1764489686367,2025-11-30T08:01:26.367Z,1.851152
1764493284680,2025-11-30T09:01:24.680Z,1.847716
1764496820360,2025-11-30T10:00:20.360Z,1.849001
1764500481221,2025-11-30T11:01:21.221Z,1.845830
1764504123193,2025-11-30T12:02:03.193Z,1.839393
1764507716738,2025-11-30T13:01:56.738Z,1.849582
1764511273376,2025-11-30T14:01:13.376Z,1.860863
1764514884580,2025-11-30T15:01:24.580Z,1.840793
1764518403674,2025-11-30T16:00:03.674Z,1.844322
1764522116605,2025-11-30T17:01:56.605Z,1.866477
1764525693567,2025-11-30T18:01:33.567Z,1.864960
1764529248306,2025-11-30T19:00:48.306Z,1.856069
1764533190170,2025-11-30T20:06:30.170Z,1.855468
1764536477333,2025-11-30T21:01:17.333Z,1.857102
1764540059722,2025-11-30T22:00:59.722Z,1.849901
1764543673665,2025-11-30T23:01:13.665Z,1.854501
1764547282193,2025-12-01T00:01:22.193Z,1.807969
1764550894954,2025-12-01T01:01:34.954Z,1.706292
1764554433897,2025-12-01T02:00:33.897Z,1.701128
1764558094343,2025-12-01T03:01:34.343Z,1.702891
1764561983511,2025-12-01T04:06:23.511Z,1.673763
1764565295810,2025-12-01T05:01:35.810Z,1.665662
1764568945006,2025-12-01T06:02:25.006Z,1.672231
1764572574247,2025-12-01T07:02:54.247Z,1.670225
1764576078586,2025-12-01T08:01:18.586Z,1.664627
1764579805870,2025-12-01T09:03:25.870Z,1.667837
1764583353966,2025-12-01T10:02:33.966Z,1.658311
1764586870882,2025-12-01T11:01:10.882Z,1.653443
1764590481869,2025-12-01T12:01:21.869Z,1.631933
1764594167755,2025-12-01T13:02:47.755Z,1.626702
1764598008995,2025-12-01T14:06:48.995Z,1.615502
1764601268770,2025-12-01T15:01:08.770Z,1.620235
1764604842702,2025-12-01T16:00:42.702Z,1.615230
1764608508922,2025-12-01T17:01:48.922Z,1.605388
1764612105301,2025-12-01T18:01:45.301Z,1.602869
1764615687250,2025-12-01T19:01:27.250Z,1.611267
1764619234220,2025-12-01T20:00:34.220Z,1.603680
1764622923275,2025-12-01T21:02:03.275Z,1.622012
1764626495200,2025-12-01T22:01:35.200Z,1.629755
1764630100174,2025-12-01T23:01:40.174Z,1.636084
1764633702324,2025-12-02T00:01:42.324Z,1.628987
1764637259018,2025-12-02T01:00:59.018Z,1.629964
1764641070890,2025-12-02T02:04:30.890Z,1.635921
1764644552698,2025-12-02T03:02:32.698Z,1.645198
1764648057204,2025-12-02T04:00:57.204Z,1.655795
1764651671101,2025-12-02T05:01:11.101Z,1.656429
1764655336130,2025-12-02T06:02:16.130Z,1.659922
1764658928996,2025-12-02T07:02:08.996Z,1.675493
1764662468815,2025-12-02T08:01:08.815Z,1.670625
1764666100202,2025-12-02T09:01:40.202Z,1.681160
1764669691646,2025-12-02T10:01:31.646Z,1.700197
1764673288413,2025-12-02T11:01:28.413Z,1.702261
1764676963621,2025-12-02T12:02:43.621Z,1.724401
1764680522448,2025-12-02T13:02:02.448Z,1.744723
1764684093137,2025-12-02T14:01:33.137Z,1.736983
1764687693135,2025-12-02T15:01:33.135Z,1.750139
1764691339049,2025-12-02T16:02:19.049Z,1.825139
1764694871536,2025-12-02T17:01:11.536Z,1.805862
1764698558191,2025-12-02T18:02:38.191Z,1.825354
1764702123754,2025-12-02T19:02:03.754Z,1.818162
1764705680616,2025-12-02T20:01:20.616Z,1.808386
1764709248295,2025-12-02T21:00:48.295Z,1.795944
1764712898354,2025-12-02T22:01:38.354Z,1.802202
1764716499499,2025-12-02T23:01:39.499Z,1.817693
1764720133636,2025-12-03T00:02:13.636Z,1.802995
1764723727637,2025-12-03T01:02:07.637Z,1.794928
1764727555745,2025-12-03T02:05:55.745Z,1.798770
1764730920167,2025-12-03T03:02:00.167Z,1.807466
1764734474445,2025-12-03T04:01:14.445Z,1.816886
1764738088936,2025-12-03T05:01:28.936Z,1.819729
1764741759435,2025-12-03T06:02:39.435Z,1.825436
1764745396128,2025-12-03T07:03:16.128Z,1.823369
1764748919964,2025-12-03T08:01:59.964Z,1.818864
1764752470130,2025-12-03T09:01:10.130Z,1.820054
1764756305891,2025-12-03T10:05:05.891Z,1.817160
1764759748766,2025-12-03T11:02:28.766Z,1.796633
1764763276287,2025-12-03T12:01:16.287Z,1.801341
1764766857290,2025-12-03T13:00:57.290Z,1.792088
1764770414870,2025-12-03T14:00:14.870Z,1.801661
1764774022979,2025-12-03T15:00:22.979Z,1.797591
1764777687263,2025-12-03T16:01:27.263Z,1.804260
1764781335972,2025-12-03T17:02:15.972Z,1.798268
1764784894477,2025-12-03T18:01:34.477Z,1.814631
1764788469154,2025-12-03T19:01:09.154Z,1.811784
1764792040134,2025-12-03T20:00:40.134Z,1.824852
1764795634178,2025-12-03T21:00:34.178Z,1.824845
1764799317213,2025-12-03T22:01:57.213Z,1.852100
1764802900803,2025-12-03T23:01:40.803Z,1.857201
1764806516243,2025-12-04T00:01:56.243Z,1.850268
1764810089339,2025-12-04T01:01:29.339Z,1.847371
1764813944468,2025-12-04T02:05:44.468Z,1.852482
1764817216644,2025-12-04T03:00:16.644Z,1.869739
1764821151199,2025-12-04T04:05:51.199Z,1.862513
1764824589871,2025-12-04T05:03:09.871Z,1.880504
1764828411410,2025-12-04T06:06:51.410Z,1.872191
1764831678695,2025-12-04T07:01:18.695Z,1.868476
1764835285758,2025-12-04T08:01:25.758Z,1.857259
1764838862589,2025-12-04T09:01:02.589Z,1.879530
1764842479133,2025-12-04T10:01:19.133Z,1.895275
1764846085465,2025-12-04T11:01:25.465Z,1.877249
1764849635487,2025-12-04T12:00:35.487Z,1.862387
1764853230721,2025-12-04T13:00:30.721Z,1.858207
1764856850720,2025-12-04T14:00:50.720Z,1.835259
1764860488252,2025-12-04T15:01:28.252Z,1.823941
1764864436326,2025-12-04T16:07:16.326Z,1.829721
1764867710668,2025-12-04T17:01:50.668Z,1.817598
1764871296997,2025-12-04T18:01:36.997Z,1.803207
1764874873440,2025-12-04T19:01:13.440Z,1.791917
1764878527881,2025-12-04T20:02:07.881Z,1.790302
1764882393581,2025-12-04T21:06:33.581Z,1.804626
1764885754575,2025-12-04T22:02:34.575Z,1.790829
1764889273892,2025-12-04T23:01:13.892Z,1.798119
1764892903773,2025-12-05T00:01:43.773Z,1.796075
1764896455713,2025-12-05T01:00:55.713Z,1.801493
1764900152906,2025-12-05T02:02:32.906Z,1.803855
1764903684502,2025-12-05T03:01:24.502Z,1.805709
1764907299117,2025-12-05T04:01:39.117Z,1.799564
1764910904551,2025-12-05T05:01:44.551Z,1.784981
1764914469021,2025-12-05T06:01:09.021Z,1.778878
1764918149704,2025-12-05T07:02:29.704Z,1.783478
1764921706161,2025-12-05T08:01:46.161Z,1.791885
1764925288079,2025-12-05T09:01:28.079Z,1.774616
1764928910705,2025-12-05T10:01:50.705Z,1.734760
1764932629242,2025-12-05T11:03:49.242Z,1.749391
1764936078827,2025-12-05T12:01:18.827Z,1.737515
1764939669304,2025-12-05T13:01:09.304Z,1.743436
1764943270217,2025-12-05T14:01:10.217Z,1.733828
1764946932144,2025-12-05T15:02:12.144Z,1.700601
1764950465845,2025-12-05T16:01:05.845Z,1.715138
1764954100590,2025-12-05T17:01:40.590Z,1.670032
1764957738567,2025-12-05T18:02:18.567Z,1.680871
1764961388864,2025-12-05T19:03:08.864Z,1.668684
1764964857827,2025-12-05T20:00:57.827Z,1.683856
1764968415170,2025-12-05T21:00:15.170Z,1.670897
1764972228890,2025-12-05T22:03:48.890Z,1.683522
1764975658698,2025-12-05T23:00:58.698Z,1.690683
1764979318326,2025-12-06T00:01:58.326Z,1.684196
1764982810923,2025-12-06T01:00:10.923Z,1.681956
1764986460635,2025-12-06T02:01:00.635Z,1.692587
1764990073794,2025-12-06T03:01:13.794Z,1.689437
1764993680995,2025-12-06T04:01:20.995Z,1.684272
1764997291964,2025-12-06T05:01:31.964Z,1.671913
1765001208945,2025-12-06T06:06:48.945Z,1.678176
1765004435191,2025-12-06T07:00:35.191Z,1.678837
1765008022245,2025-12-06T08:00:22.245Z,1.682842
1765011656667,2025-12-06T09:00:56.667Z,1.684228
1765015287898,2025-12-06T10:01:27.898Z,1.707713
1765018841619,2025-12-06T11:00:41.619Z,1.706016
1765022446442,2025-12-06T12:00:46.442Z,1.704644
1765026058962,2025-12-06T13:00:58.962Z,1.708465
1765029663459,2025-12-06T14:01:03.459Z,1.731246
1765033296410,2025-12-06T15:01:36.410Z,1.727713
1765036820499,2025-12-06T16:00:20.499Z,1.713822
1765040573240,2025-12-06T17:02:53.240Z,1.720400
1765044067475,2025-12-06T18:01:07.475Z,1.728356
1765047692781,2025-12-06T19:01:32.781Z,1.729278
1765051327296,2025-12-06T20:02:07.296Z,1.713541
1765054853344,2025-12-06T21:00:53.344Z,1.711579
1765058509008,2025-12-06T22:01:49.008Z,1.714449
1765062205717,2025-12-06T23:03:25.717Z,1.709061
1765065616615,2025-12-07T00:00:16.615Z,1.707288
1765069257355,2025-12-07T01:00:57.355Z,1.721225
1765072896154,2025-12-07T02:01:36.154Z,1.717609
1765076480033,2025-12-07T03:01:20.033Z,1.713861
1765080063727,2025-12-07T04:01:03.727Z,1.717422
1765083642704,2025-12-07T05:00:42.704Z,1.711233
1765087291741,2025-12-07T06:01:31.741Z,1.716615
1765090975820,2025-12-07T07:02:55.820Z,1.723648
1765094410853,2025-12-07T08:00:10.853Z,1.709434
1765098038101,2025-12-07T09:00:38.101Z,1.708145
1765101643536,2025-12-07T10:00:43.536Z,1.689885
1765105263977,2025-12-07T11:01:03.977Z,1.692323
1765108904228,2025-12-07T12:01:44.228Z,1.690059
1765112535825,2025-12-07T13:02:15.825Z,1.697341
1765116170889,2025-12-07T14:02:50.889Z,1.685093
1765119697432,2025-12-07T15:01:37.432Z,1.648862
1765123264867,2025-12-07T16:01:04.867Z,1.688186
1765126875190,2025-12-07T17:01:15.190Z,1.690789
1765130471127,2025-12-07T18:01:11.127Z,1.731536
1765134348796,2025-12-07T19:05:48.796Z,1.740114
1765137702337,2025-12-07T20:01:42.337Z,1.736710
1765141468065,2025-12-07T21:04:28.065Z,1.764303
1765144872146,2025-12-07T22:01:12.146Z,1.718794
1765148445703,2025-12-07T23:00:45.703Z,1.704966
1765152088470,2025-12-08T00:01:28.470Z,1.698063
1765155704482,2025-12-08T01:01:44.482Z,1.695019
1765159381186,2025-12-08T02:03:01.186Z,1.714325
1765162951663,2025-12-08T03:02:31.663Z,1.728027
1765166565602,2025-12-08T04:02:45.602Z,1.723405
1765170157022,2025-12-08T05:02:37.022Z,1.731679
1765173667536,2025-12-08T06:01:07.536Z,1.738196
1765177310373,2025-12-08T07:01:50.373Z,1.774272
1765180844540,2025-12-08T08:00:44.540Z,1.780604
1765184493581,2025-12-08T09:01:33.581Z,1.769325
1765188105989,2025-12-08T10:01:45.989Z,1.777031
1765191675405,2025-12-08T11:01:15.405Z,1.787219
1765195286650,2025-12-08T12:01:26.650Z,1.776993
1765198892712,2025-12-08T13:01:32.712Z,1.774080
1765202528258,2025-12-08T14:02:08.258Z,1.785605
1765206131202,2025-12-08T15:02:11.202Z,1.781056
1765209668844,2025-12-08T16:01:08.844Z,1.755318
1765213357499,2025-12-08T17:02:37.499Z,1.769069
1765216902828,2025-12-08T18:01:42.828Z,1.765096
1765220483949,2025-12-08T19:01:23.949Z,1.749298
1765224075557,2025-12-08T20:01:15.557Z,1.751976
1765227666765,2025-12-08T21:01:06.765Z,1.761333
1765231266240,2025-12-08T22:01:06.240Z,1.774693
1765234957275,2025-12-08T23:02:37.275Z,1.754647
1765238467361,2025-12-09T00:01:07.361Z,1.744262
1765242027283,2025-12-09T01:00:27.283Z,1.732742
1765245722853,2025-12-09T02:02:02.853Z,1.725309
1765249328366,2025-12-09T03:02:08.366Z,1.727616
1765252996216,2025-12-09T04:03:16.216Z,1.730894
1765256518795,2025-12-09T05:01:58.795Z,1.708545
1765260087495,2025-12-09T06:01:27.495Z,1.715579
1765263655833,2025-12-09T07:00:55.833Z,1.716507
1765267258521,2025-12-09T08:00:58.521Z,1.733057
1765271182624,2025-12-09T09:06:22.624Z,1.724287
1765274463364,2025-12-09T10:01:03.364Z,1.715636
1765278078112,2025-12-09T11:01:18.112Z,1.720416
1765281696347,2025-12-09T12:01:36.347Z,1.724153
1765285286359,2025-12-09T13:01:26.359Z,1.745616
1765288869397,2025-12-09T14:01:09.397Z,1.748780
1765292469865,2025-12-09T15:01:09.865Z,1.753112
1765296041904,2025-12-09T16:00:41.904Z,1.833442
1765299724029,2025-12-09T17:02:04.029Z,1.869127
1765303243973,2025-12-09T18:00:43.973Z,1.862634
1765306858651,2025-12-09T19:00:58.651Z,1.858406
1765310413792,2025-12-09T20:00:13.792Z,1.850875
1765314018714,2025-12-09T21:00:18.714Z,1.823612
1765317666483,2025-12-09T22:01:06.483Z,1.793131
1765321302820,2025-12-09T23:01:42.820Z,1.821294
1765324860447,2025-12-10T00:01:00.447Z,1.810242
1765328537370,2025-12-10T01:02:17.370Z,1.801932
1765332098276,2025-12-10T02:01:38.276Z,1.796257
1765335650442,2025-12-10T03:00:50.442Z,1.796717
1765339275800,2025-12-10T04:01:15.800Z,1.796981
1765342873359,2025-12-10T05:01:13.359Z,1.792654
1765346499167,2025-12-10T06:01:39.167Z,1.791045
1765350064691,2025-12-10T07:01:04.691Z,1.785019
1765353682222,2025-12-10T08:01:22.222Z,1.779778
1765357244400,2025-12-10T09:00:44.400Z,1.759113
1765360872860,2025-12-10T10:01:12.860Z,1.768642
1765364471479,2025-12-10T11:01:11.479Z,1.751769
1765368101476,2025-12-10T12:01:41.476Z,1.753700
1765371625947,2025-12-10T13:00:25.947Z,1.744096
1765375278811,2025-12-10T14:01:18.811Z,1.747765
1765378877588,2025-12-10T15:01:17.588Z,1.746260
1765382483841,2025-12-10T16:01:23.841Z,1.754733
1765386026126,2025-12-10T17:00:26.126Z,1.773831
1765389695012,2025-12-10T18:01:35.012Z,1.780241
1765393294371,2025-12-10T19:01:34.371Z,1.791381
1765396892116,2025-12-10T20:01:32.116Z,1.814093
1765400464409,2025-12-10T21:01:04.409Z,1.814037
1765404068930,2025-12-10T22:01:08.930Z,1.784276
1765407648497,2025-12-10T23:00:48.497Z,1.781217
1765411261860,2025-12-11T00:01:01.860Z,1.761270
1765414859583,2025-12-11T01:00:59.583Z,1.716190
1765418490083,2025-12-11T02:01:30.083Z,1.692862
1765422172153,2025-12-11T03:02:52.153Z,1.681700
1765425746725,2025-12-11T04:02:26.725Z,1.668959
1765429405626,2025-12-11T05:03:25.626Z,1.691270
1765433050448,2025-12-11T06:04:10.448Z,1.682502
1765436463463,2025-12-11T07:01:03.463Z,1.680226
1765440133657,2025-12-11T08:02:13.657Z,1.675367
1765443618568,2025-12-11T09:00:18.568Z,1.669420
1765447396591,2025-12-11T10:03:16.591Z,1.664614
1765450968711,2025-12-11T11:02:48.711Z,1.658303
1765454654094,2025-12-11T12:04:14.094Z,1.663526
1765458222146,2025-12-11T13:03:42.146Z,1.660018
1765461743563,2025-12-11T14:02:23.563Z,1.660886
1765465216197,2025-12-11T15:00:16.197Z,1.657289
1765468833790,2025-12-11T16:00:33.790Z,1.650958
1765472478678,2025-12-11T17:01:18.678Z,1.648728
1765476150246,2025-12-11T18:02:30.246Z,1.632649
1765479679541,2025-12-11T19:01:19.541Z,1.659792
1765483345123,2025-12-11T20:02:25.123Z,1.664233
1765486820873,2025-12-11T21:00:20.873Z,1.686178
1765490529363,2025-12-11T22:02:09.363Z,1.708970
1765494118431,2025-12-11T23:01:58.431Z,1.679742
1765497778843,2025-12-12T00:02:58.843Z,1.673638
1765501253102,2025-12-12T01:00:53.102Z,1.664541
1765504940234,2025-12-12T02:02:20.234Z,1.677529
1765508418158,2025-12-12T03:00:18.158Z,1.696590
1765512243173,2025-12-12T04:04:03.173Z,1.682532
1765515697025,2025-12-12T05:01:37.025Z,1.677857
1765519239458,2025-12-12T06:00:39.458Z,1.704535
1765522877321,2025-12-12T07:01:17.321Z,1.698780
1765526436212,2025-12-12T08:00:36.212Z,1.702428
1765530091759,2025-12-12T09:01:31.759Z,1.700496
1765533775359,2025-12-12T10:02:55.359Z,1.694948
1765537278208,2025-12-12T11:01:18.208Z,1.703543
1765540915356,2025-12-12T12:01:55.356Z,1.700034
1765544468445,2025-12-12T13:01:08.445Z,1.705662
1765548461338,2025-12-12T14:07:41.338Z,1.703162
1765551712705,2025-12-12T15:01:52.705Z,1.696810
1765555449469,2025-12-12T16:04:09.469Z,1.615721
1765559036859,2025-12-12T17:03:56.859Z,1.603202
1765562448932,2025-12-12T18:00:48.932Z,1.615222
1765566063559,2025-12-12T19:01:03.559Z,1.626986
1765569640138,2025-12-12T20:00:40.138Z,1.610291
1765573280146,2025-12-12T21:01:20.146Z,1.619120
1765576952787,2025-12-12T22:02:32.787Z,1.624313
1765580497842,2025-12-12T23:01:37.842Z,1.630878
1765584049661,2025-12-13T00:00:49.661Z,1.636938
1765587801612,2025-12-13T01:03:21.612Z,1.635888
1765591340693,2025-12-13T02:02:20.693Z,1.639222
1765594949141,2025-12-13T03:02:29.141Z,1.639188
1765598469881,2025-12-13T04:01:09.881Z,1.650731
1765602333123,2025-12-13T05:05:33.123Z,1.654518
1765605693906,2025-12-13T06:01:33.906Z,1.649146
1765609335182,2025-12-13T07:02:15.182Z,1.647127
1765612922084,2025-12-13T08:02:02.084Z,1.649122
1765616412901,2025-12-13T09:00:12.901Z,1.662386
1765620111637,2025-12-13T10:01:51.637Z,1.665512
1765623678713,2025-12-13T11:01:18.713Z,1.675947
1765627320879,2025-12-13T12:02:00.879Z,1.676637
1765630838174,2025-12-13T13:00:38.174Z,1.666673
1765634530596,2025-12-13T14:02:10.596Z,1.663468
1765638114795,2025-12-13T15:01:54.795Z,1.651869
1765641719334,2025-12-13T16:01:59.334Z,1.655502
1765645576877,2025-12-13T17:06:16.877Z,1.661640
1765648904025,2025-12-13T18:01:44.025Z,1.657211
1765652614438,2025-12-13T19:03:34.438Z,1.654964
1765656071424,2025-12-13T20:01:11.424Z,1.660096
1765659703809,2025-12-13T21:01:43.809Z,1.654947
1765663310844,2025-12-13T22:01:50.844Z,1.647171
1765666897303,2025-12-13T23:01:37.303Z,1.654288
1765670517972,2025-12-14T00:01:57.972Z,1.665028
1765674086951,2025-12-14T01:01:26.951Z,1.660713
1765677698056,2025-12-14T02:01:38.056Z,1.657038
1765681334240,2025-12-14T03:02:14.240Z,1.654402
1765684855616,2025-12-14T04:00:55.616Z,1.653572
1765688467942,2025-12-14T05:01:07.942Z,1.644570
1765692175705,2025-12-14T06:02:55.705Z,1.632839
1765695664042,2025-12-14T07:01:04.042Z,1.632893
1765699272353,2025-12-14T08:01:12.353Z,1.633874
1765702919661,2025-12-14T09:01:59.661Z,1.630628
1765706480954,2025-12-14T10:01:20.954Z,1.633031
1765710063652,2025-12-14T11:01:03.652Z,1.631702
1765713618971,2025-12-14T12:00:18.971Z,1.624269
1765717361157,2025-12-14T13:02:41.157Z,1.631969
1765720901901,2025-12-14T14:01:41.901Z,1.624366
1765724477206,2025-12-14T15:01:17.206Z,1.611135
1765728081289,2025-12-14T16:01:21.289Z,1.608499
1765731652703,2025-12-14T17:00:52.703Z,1.612820
1765735303263,2025-12-14T18:01:43.263Z,1.594607
1765738828548,2025-12-14T19:00:28.548Z,1.599518
1765742479078,2025-12-14T20:01:19.078Z,1.595736
1765746061072,2025-12-14T21:01:01.072Z,1.598150
1765749679821,2025-12-14T22:01:19.821Z,1.584105
1765753281725,2025-12-14T23:01:21.725Z,1.589785
1765756927857,2025-12-15T00:02:07.857Z,1.592977
1765760608265,2025-12-15T01:03:28.265Z,1.599546
1765764026427,2025-12-15T02:00:26.427Z,1.621977
1765767792487,2025-12-15T03:03:12.487Z,1.625454
1765771310292,2025-12-15T04:01:50.292Z,1.625184
1765774949812,2025-12-15T05:02:29.812Z,1.632914
1765778503513,2025-12-15T06:01:43.513Z,1.631915
1765782016667,2025-12-15T07:00:16.667Z,1.634728
1765785828596,2025-12-15T08:03:48.596Z,1.619033
1765789270732,2025-12-15T09:01:10.732Z,1.618865
1765792870698,2025-12-15T10:01:10.698Z,1.625746
1765796598372,2025-12-15T11:03:18.372Z,1.625358
1765800079932,2025-12-15T12:01:19.932Z,1.617323
1765803682802,2025-12-15T13:01:22.802Z,1.623421
1765807662416,2025-12-15T14:07:42.416Z,1.607913
1765810877286,2025-12-15T15:01:17.286Z,1.591864
1765814575370,2025-12-15T16:02:55.370Z,1.539086
1765818093105,2025-12-15T17:01:33.105Z,1.527967
1765821741312,2025-12-15T18:02:21.312Z,1.506785
1765825300918,2025-12-15T19:01:40.918Z,1.515032
1765828817584,2025-12-15T20:00:17.584Z,1.526439
1765832482892,2025-12-15T21:01:22.892Z,1.528333
1765836041309,2025-12-15T22:00:41.309Z,1.537532
1765839677081,2025-12-15T23:01:17.081Z,1.542062
1765843270321,2025-12-16T00:01:10.321Z,1.544344
1765846896969,2025-12-16T01:01:36.969Z,1.534831
1765850516144,2025-12-16T02:01:56.144Z,1.541819
1765854095333,2025-12-16T03:01:35.333Z,1.545223
1765857690373,2025-12-16T04:01:30.373Z,1.542537
1765861325338,2025-12-16T05:02:05.338Z,1.531818
1765864924994,2025-12-16T06:02:04.994Z,1.529972
1765868485818,2025-12-16T07:01:25.818Z,1.539507
1765872175139,2025-12-16T08:02:55.139Z,1.521347
1765875980961,2025-12-16T09:06:20.961Z,1.522104
1765879252064,2025-12-16T10:00:52.064Z,1.523839
1765882969815,2025-12-16T11:02:49.815Z,1.545495
1765886530692,2025-12-16T12:02:10.692Z,1.544291
1765890119874,2025-12-16T13:01:59.874Z,1.533160
1765893993406,2025-12-16T14:06:33.406Z,1.523098
1765897337185,2025-12-16T15:02:17.185Z,1.534739
1765900905615,2025-12-16T16:01:45.615Z,1.547720
1765904499199,2025-12-16T17:01:39.199Z,1.558311
1765908157336,2025-12-16T18:02:37.336Z,1.553110
1765911702872,2025-12-16T19:01:42.872Z,1.583433
1765915268406,2025-12-16T20:01:08.406Z,1.582557
1765918836682,2025-12-16T21:00:36.682Z,1.615760
1765922510826,2025-12-16T22:01:50.826Z,1.595130
1765926039027,2025-12-16T23:00:39.027Z,1.580641
1765929680828,2025-12-17T00:01:20.828Z,1.568016
1765933572477,2025-12-17T01:06:12.477Z,1.557504
1765936895685,2025-12-17T02:01:35.685Z,1.563397
1765940586914,2025-12-17T03:03:06.914Z,1.564485
1765944380409,2025-12-17T04:06:20.409Z,1.555221
1765947667759,2025-12-17T05:01:07.759Z,1.542218
1765951273214,2025-12-17T06:01:13.214Z,1.552404
1765954821887,2025-12-17T07:00:21.887Z,1.552592
1765958421597,2025-12-17T08:00:21.597Z,1.547485
1765962235564,2025-12-17T09:03:55.564Z,1.539174
1765965708697,2025-12-17T10:01:48.697Z,1.534266
1765969402885,2025-12-17T11:03:22.885Z,1.534076
1765972880230,2025-12-17T12:01:20.230Z,1.536717
1765976483535,2025-12-17T13:01:23.535Z,1.533466
1765980023411,2025-12-17T14:00:23.411Z,1.547653
1765983708229,2025-12-17T15:01:48.229Z,1.558945
1765987384801,2025-12-17T16:03:04.801Z,1.540793
1765990894006,2025-12-17T17:01:34.006Z,1.508158
1765994483995,2025-12-17T18:01:23.995Z,1.496706
1765998166578,2025-12-17T19:02:46.578Z,1.483288
1766001760759,2025-12-17T20:02:40.759Z,1.484734
1766005273483,2025-12-17T21:01:13.483Z,1.485017
1766008908659,2025-12-17T22:01:48.659Z,1.474309
1766012509042,2025-12-17T23:01:49.042Z,1.489096
1766016050264,2025-12-18T00:00:50.264Z,1.478749
1766019678424,2025-12-18T01:01:18.424Z,1.483654
1766023248605,2025-12-18T02:00:48.605Z,1.471055
1766026911428,2025-12-18T03:01:51.428Z,1.480642
1766030669164,2025-12-18T04:04:29.164Z,1.465616
1766034102141,2025-12-18T05:01:42.141Z,1.469558
1766037694967,2025-12-18T06:01:34.967Z,1.456641
1766041299361,2025-12-18T07:01:39.361Z,1.465163
1766044957499,2025-12-18T08:02:37.499Z,1.475616
1766048537995,2025-12-18T09:02:17.995Z,1.478994
1766052096848,2025-12-18T10:01:36.848Z,1.476748
1766055702118,2025-12-18T11:01:42.118Z,1.471251
1766059271479,2025-12-18T12:01:11.479Z,1.473804
1766062892583,2025-12-18T13:01:32.583Z,1.480472
1766066901410,2025-12-18T14:08:21.410Z,1.537598
1766070100375,2025-12-18T15:01:40.375Z,1.526980
1766073808376,2025-12-18T16:03:28.376Z,1.565640
1766077288025,2025-12-18T17:01:28.025Z,1.586099
1766080938202,2025-12-18T18:02:18.202Z,1.526716
1766084988211,2025-12-18T19:09:48.211Z,1.467385
1766088165097,2025-12-18T20:02:45.097Z,1.433295
1766091685847,2025-12-18T21:01:25.847Z,1.434719
1766095400732,2025-12-18T22:03:20.732Z,1.435575
1766098893185,2025-12-18T23:01:33.185Z,1.426486
1766102508327,2025-12-19T00:01:48.327Z,1.426151
1766106097621,2025-12-19T01:01:37.621Z,1.430735
1766109682883,2025-12-19T02:01:22.883Z,1.415625
1766113266882,2025-12-19T03:01:06.882Z,1.425851
1766116899638,2025-12-19T04:01:39.638Z,1.477108
1766120466390,2025-12-19T05:01:06.390Z,1.476746
1766124117804,2025-12-19T06:01:57.804Z,1.467692
1766127679856,2025-12-19T07:01:19.856Z,1.477442
1766131270293,2025-12-19T08:01:10.293Z,1.490265
1766134922312,2025-12-19T09:02:02.312Z,1.495024
1766138442616,2025-12-19T10:00:42.616Z,1.489011
1766142193902,2025-12-19T11:03:13.902Z,1.493579
1766145669336,2025-12-19T12:01:09.336Z,1.507110
1766149588092,2025-12-19T13:06:28.092Z,1.489749
1766152939360,2025-12-19T14:02:19.360Z,1.495377
1766156447510,2025-12-19T15:00:47.510Z,1.513516
1766160064572,2025-12-19T16:01:04.572Z,1.511047
1766163704311,2025-12-19T17:01:44.311Z,1.534135
1766167323263,2025-12-19T18:02:03.263Z,1.518764
1766170876717,2025-12-19T19:01:16.717Z,1.523317
1766174767096,2025-12-19T20:06:07.096Z,1.552828
1766178099761,2025-12-19T21:01:39.761Z,1.552639
1766181755437,2025-12-19T22:02:35.437Z,1.536827
1766185253620,2025-12-19T23:00:53.620Z,1.545647
1766188805526,2025-12-20T00:00:05.526Z,1.538554
1766192499511,2025-12-20T01:01:39.511Z,1.532732
1766196071719,2025-12-20T02:01:11.719Z,1.518138
1766199667244,2025-12-20T03:01:07.244Z,1.517007
1766203295835,2025-12-20T04:01:35.835Z,1.516330
1766206828455,2025-12-20T05:00:28.455Z,1.506753
1766210591711,2025-12-20T06:03:11.711Z,1.514957
1766214094779,2025-12-20T07:01:34.779Z,1.515340
1766217670689,2025-12-20T08:01:10.689Z,1.532301
1766221279770,2025-12-20T09:01:19.770Z,1.537859
1766224962475,2025-12-20T10:02:42.475Z,1.531668
1766228550146,2025-12-20T11:02:30.146Z,1.516811
1766232093868,2025-12-20T12:01:33.868Z,1.520320
