_hour,block_count,total_bytes,total_txs,non_empty_blocks,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_payload_bytes,p90_payload_bytes,p99_payload_bytes,hourly_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_eth_usd,p10_eth_usd,p50_eth_usd,p90_eth_usd,cost_per_mib_usd,cost_per_mib_day_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,hourly_da_spend_usd,actual_mib_per_s_24h,utilization_pct_24h,hourly_mib_24h,cost_per_mib_usd_24h,cumulative_hourly_mib,cumulative_hourly_da_spend_usd
2025-11-18 21:00:00+00:00,1165,30735394,4204,1087,3226.3814616755794,1000.0,2000.0,5000.0,10138.0,37156.80000000002,294544.56,29.311555862426758,0.01258006689374539,0.476837158203125,2.638231244635193,3122.76,3122.76,3122.76,3122.76,3.2744511897600003e-09,4.677787413942858e-10,3.2744511897600003e-09,3.2744511897600003e-09,3.2744511897600003e-09,9.597925896744e-08,0.010228045428992527,2.1526057177502538,22.833544691403706,3.2033883204266668e-09,854.9000205993652,2.7158215146219206e-06
2025-11-18 22:00:00+00:00,1149,30284602,4136,1090,3246.6001813236626,1000.0,2000.0,6000.0,26950.0,41153.20000000002,287155.8,28.88164710998535,0.012568166714528003,0.476837158203125,2.635735596170583,3098.06,3098.06,3098.06,3098.06,3.24855136256e-09,4.6407876608000004e-10,3.24855136256e-09,3.24855136256e-09,3.24855136256e-09,9.382351407211999e-08,0.010644959783344511,2.2400389949560515,23.792467951774597,3.207739910826667e-09,883.7816677093506,2.8096450286940406e-06
2025-11-18 23:00:00+00:00,1174,29669500,4150,1107,3193.462897526502,1000.0,2000.0,6000.0,11732.5,37841.8,287094.22,28.295040130615234,0.012050698522408532,0.476837158203125,2.52721465076661,3123.39,3123.39,3123.39,3123.39,3.27511179264e-09,4.678731132342858e-10,3.27511179264e-09,3.27511179264e-09,3.27511179264e-09,9.2669419605e-08,0.01105356423638462,2.325729559546248,24.753928383191425,3.212351023786667e-09,912.0767078399658,2.902314448299041e-06
2025-11-19 00:00:00+00:00,1170,28820656,4073,1096,3159.151193633952,1000.0,2000.0,6000.0,10870.0,36058.4,263557.6699999998,27.485519409179688,0.011745948465461405,0.476837158203125,2.4633039316239316,3117.22,3117.22,3117.22,3117.22,3.26864207872e-09,4.669488683885715e-10,3.26864207872e-09,3.26864207872e-09,3.26864207872e-09,8.984032529632e-08,0.011294368891813402,2.3762299560204263,25.311444640159607,3.2165418325333335e-09,939.5622272491455,2.992154773595361e-06
2025-11-19 01:00:00+00:00,1147,30821733,4215,1084,3269.3693693693695,1000.0,2000.0,6000.0,25800.0,39482.0,292703.62,29.393895149230957,0.012813380623030059,0.476837158203125,2.6871606800348733,3097.75,3097.75,3097.75,3097.75,3.2482263040000003e-09,4.640323291428572e-10,3.2482263040000003e-09,3.2482263040000003e-09,3.2482263040000003e-09,9.547802340075001e-08,0.011309083358149596,2.3793158032710138,25.335854450861614,3.219459495253333e-09,968.9561223983765,3.087632796996111e-06
2025-11-19 02:00:00+00:00,1138,30446675,4185,1071,3271.5712988192554,1000.0,2000.0,6000.0,27005.0,41838.10000000003,267692.5699999997,29.03621196746826,0.012757562375864789,0.476837158203125,2.6754547451669595,3101.86,3101.86,3101.86,3101.86,3.2525359513600003e-09,4.6464799305142863e-10,3.2525359513600003e-09,3.2525359513600003e-09,3.2525359513600003e-09,9.444132331550001e-08,0.011294859203251476,2.3763327817817235,25.370066563288372,3.2233143227733334e-09,997.9923343658447,3.182074120311611e-06
2025-11-19 03:00:00+00:00,1097,30508895,4124,1019,3372.7699530516434,1000.0,2000.0,6000.0,12246.0,42745.99999999999,297109.83999999997,29.09554958343506,0.013261417312413426,0.476837158203125,2.781120783956244,3119.62,3119.62,3119.62,3119.62,3.27115866112e-09,4.6730838016e-10,3.27115866112e-09,3.27115866112e-09,3.27115866112e-09,9.51761590199e-08,0.011322638958783944,2.3821586187691666,25.37643829981486,3.2282736503466672e-09,1027.0878839492798,3.277250279331511e-06
2025-11-19 04:00:00+00:00,1135,29830705,4137,1061,3288.0583409298088,1000.0,2000.0,6000.0,9656.0,38600.8,294358.82000000007,28.448777198791504,0.012532500968630619,0.476837158203125,2.6282559471365636,3072.83,3072.83,3072.83,3072.83,3.2220957900800003e-09,4.602993985828572e-10,3.2220957900800003e-09,3.2220957900800003e-09,3.2220957900800003e-09,9.166468524515e-08,0.01134336401082807,2.3865049772036104,25.386375943819683,3.2307517849600003e-09,1055.5366611480713,3.368914964576661e-06
2025-11-19 05:00:00+00:00,1147,29812563,4168,1067,3241.4414414414414,1000.0,2000.0,6000.0,23070.0,39067.40000000005,277996.7999999995,28.43147563934326,0.012393842911657916,0.476837158203125,2.5991772449869224,3048.34,3048.34,3048.34,3048.34,3.1964161638400006e-09,4.566308805485715e-10,3.1964161638400006e-09,3.1964161638400006e-09,3.1964161638400006e-09,9.087882829542e-08,0.011333393345957822,2.384413977226214,25.386663993199665,3.232724855466667e-09,1083.9681367874146,3.459793792872081e-06
2025-11-19 06:00:00+00:00,1121,28889090,4106,1054,3300.275482093664,1000.0,2000.0,6000.0,9949.0,36631.0,281919.6,27.550783157348633,0.01228848490515104,0.476837158203125,2.5770820695807313,3009.76,3009.76,3009.76,3009.76,3.1559621017600006e-09,4.508517288228572e-10,3.1559621017600006e-09,3.1559621017600006e-09,3.1559621017600006e-09,8.694922751840002e-08,0.011317797222360731,2.381143233046825,25.33059283097585,3.2331451596800003e-09,1111.5189199447632,3.546743020390481e-06
2025-11-19 07:00:00+00:00,1151,28271652,3975,1066,3241.6891284815815,1000.0,2000.0,6000.0,7330.0,35872.0,258772.5,26.96194839477539,0.01171240156158792,0.476837158203125,2.4562686359687227,3038.3,3038.3,3038.3,3038.3,3.1858884608000005e-09,4.5512692297142864e-10,3.1858884608000005e-09,3.1858884608000005e-09,3.1858884608000005e-09,8.589776027160001e-08,0.011279694686594554,2.3731525521381145,25.270238995552063,3.2352143496533338e-09,1138.4808683395386,3.632640780662081e-06
2025-11-19 08:00:00+00:00,1153,27880355,3899,1069,3215.439856373429,1000.0,2000.0,6000.0,25051.0,35887.999999999985,271037.08000000013,26.588778495788574,0.011530259538503285,0.476837158203125,2.4180706851691243,3082.88,3082.88,3082.88,3082.88,3.2326339788800005e-09,4.6180485412571436e-10,3.2326339788800005e-09,3.2326339788800005e-09,3.2326339788800005e-09,8.59517888224e-08,0.011215894586543288,2.359772701395843,25.24719985326131,3.23782311936e-09,1165.0696468353271,3.718592569484481e-06
