_day,block_count,blocks_with_data,total_data_bytes,total_submit_count,total_fee_plancks,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_payload_bytes,p90_payload_bytes,p99_payload_bytes,p10_fee_per_byte_plancks,p50_fee_per_byte_plancks,p90_fee_per_byte_plancks,daily_data_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_cost_per_mib_avail,cost_per_mib_avail_p10,cost_per_mib_avail_p50,cost_per_mib_avail_p90,avg_avail_usd,cost_per_mib_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,daily_da_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_data_mib_7d,cost_per_mib_usd_7d,cumulative_daily_data_mib,cumulative_daily_da_spend_usd
2025-11-26,4320,309,75044079.0,325,7.489709174570798e+19,20000.0,19999.0,20000.0,20001.0,135714.0,500001.0,1896202.0,708131274515.0598,1376371199151.84,12851026213175.459,71.56761074066162,0.0008283288280169169,0.2125,0.3898018014197256,1.0465221763111716,0.7425294593059033,1.4432298065218399,13.47527766250667,0.008029125,0.008402657368874435,0.005961861844949511,0.011587872520289666,0.10819468876197387,0.6013581117627576,0.0009997403132198904,0.4704660297505367,86.36889294215611,0.008919784853581041,965.8684787750244,8.510086858853231
2025-11-27,4319,332,79599262.0,352,8.028525913727428e+19,20004.632005558127,19999.0,20000.0,20001.0,138159.0,499900.0,1806428.4899999993,707375166247.3258,1358928165252.69,12275097718738.494,75.91177177429199,0.0008788118982900208,0.2125,0.4135585403717745,1.057612768886306,0.7417366223229559,1.4249394598080045,12.871372865523936,0.007605708333333333,0.008043894249758318,0.005641432409540225,0.010837673923957238,0.09789590786475595,0.6106262644641931,0.000940237108125203,0.4424645214706837,81.229006086077,0.00873061991633164,1041.7802505493164,9.120713123317424
2025-11-28,4320,494,106635175.0,521,1.136321449948063e+20,20000.0,19999.0,20000.0,20001.0,149895.0,499626.8,829297.1299999987,706831625213.5796,1288031218541.1235,6300789734587.47,101.69522762298584,0.0011770280974882621,0.2125,0.5538955752885939,1.117379326944172,0.7411666782399544,1.3505986230129772,6.606856896734791,0.007419708333333334,0.008290628703622065,0.005499240578925976,0.010021047858157913,0.04902095117384394,0.8431173731525059,0.0009542242289377351,0.4490466959706989,82.43749332427979,0.008570181471693632,1143.4754781723022,9.96383049646993
2025-11-29,4320,287,63002135.0,296,6.5612242968298275e+19,19999.99976846492,19999.0,20000.0,20001.0,132291.0,499483.8,1080509.099999987,705875961057.8152,1397226724501.3623,14969393397954.014,60.08351802825928,0.0006954110882900379,0.2125,0.3272522768423708,1.0920173305670726,0.7401645917421596,1.4650984098707405,15.696546651653028,0.007533583333333333,0.008226803561271255,0.005576091632272205,0.01103744096229538,0.11825124224578239,0.4942953000885891,0.0009209589000272453,0.433392423542233,79.56602110181537,0.008549335408984577,1203.5589962005615,10.45812579655852
2025-11-30,4320,411,78428337.0,440,9.051759017875662e+19,20000.0,19999.0,20000.0,20001.0,124467.0,499464.0,1249992.4999999923,705276540874.4215,1455581247701.3855,77601414505840.61,74.795090675354,0.0008656839198536344,0.2125,0.4073806681664161,1.2102076401196662,0.7395360541239374,1.526287562389728,81.37098081687633,0.007429541666666667,0.0089912880875874,0.0054944139281160485,0.011339617040089584,0.6045490924365167,0.6725042077993297,0.0009287795614018347,0.43707273477733394,80.24404321398053,0.008596875449769666,1278.3540868759155,11.13063000435785
2025-12-01,4320,1302,52844217.0,1401,1.983925564777939e+20,20000.0,19999.0,20000.0,20001.0,1613.0,134809.40000000002,500001.0,1395759638000.3806,77601308174478.47,153869524048973.84,50.396172523498535,0.0005832890338367886,0.2125,0.2744889570996652,3.9366592053253284,1.4635600581758872,81.37086932036193,161.3438900491768,0.006831,0.02689131903157732,0.009997578757399485,0.5558444083273923,1.1021401129259267,1.3552195532998101,0.0008687855563802399,0.4088402618259952,75.06056118011475,0.011106492177919768,1328.750259399414,12.485849557657659
2025-12-02,4320,1245,47943736.0,1322,1.8629230419507298e+20,20000.000463070155,19999.0,20000.0,20001.0,813.0,128407.0,579179.4799999924,2280724291402.0205,153509367826281.72,153698690153247.28,45.72270965576172,0.000529198028423168,0.2125,0.24903436631678494,4.074393350648619,2.391512754581165,160.96623887781118,161.16475772613143,0.006497375,0.02647286149667057,0.015538555183796798,1.0458580163287183,1.047147867730823,1.2104109599694621,0.0007939644134569756,0.37363031221504733,68.59601443154472,0.013617064642765908,1374.4729690551758,13.69626051762712
2025-12-03,4319,1124,46902499.0,1193,1.6973547568460222e+20,20004.631542380732,19999.0,20000.0,20001.0,813.0,133848.0,500001.0,1388555267023.5708,153508632160955.4,153697884582980.4,44.729708671569824,0.0005178248283349134,0.2125,0.24368227215760632,3.7946921794392545,1.4560057276745078,160.96546747680597,161.16391302448326,0.006693999999999999,0.02540166944916637,0.009746502341053153,1.077502839289739,1.078831233785891,1.1362092742327272,0.0007496066992166893,0.3527560937490302,64.76202842167446,0.01604549493995047,1419.2026777267456,14.832469791859847
2025-12-04,4320,389,57586379.0,407,7.673305838786527e+19,20000.00023153508,19999.0,20000.0,20001.0,121162.0,218749.19999999902,1895626.08,1073006028587.3385,1479745386231.5225,153886281633692.56,54.91865062713623,0.0006356325304066693,0.2125,0.2991211907796091,1.3972131054135946,1.1251283694319971,1.5516254981131048,161.36146165033082,0.006826833333333333,0.009538541001807708,0.007681063856717339,0.010592688671368481,1.1015878051098669,0.5238438007708915,0.0007148667895190677,0.33640790095014944,61.76301111493792,0.016259015904528957,1474.1213283538818,15.356313592630737
2025-12-05,4310,1511,414227913.0,1862,4.189948641962745e+20,20046.41448131817,19999.0,20000.0,20001.0,262194.0,401910.0,1048776.0,926588761753.5543,926849689284.2233,1688301447788.491,395.0385217666626,0.004582813477571492,0.2125,2.156618107092467,1.0606430540557819,0.971598737444495,0.9718723397908937,1.7703123789162647,0.00682,0.007233585628660432,0.006626303389371455,0.006628169357373895,0.012073530424208924,2.857544973818592,0.0012014075581023864,0.565368262636417,103.66919599260602,0.016108009750963007,1869.1598501205444,18.21385856644933
2025-12-06,4320,2417,673625503.0,2962,6.727876942485301e+20,19999.99976846492,19999.0,20000.0,20001.0,262194.0,393108.0,1048776.0,925931593046.1989,926326196385.9641,1499334907843.5264,642.4193410873413,0.007435409040362747,0.2125,3.499016018994234,1.047271853786015,0.970909646110011,0.9713234177016087,1.5721666003269334,0.006652458333333333,0.006966932370984224,0.00645893596617826,0.00646168856445088,0.010458772801733244,4.475692103167753,0.0021642644083984873,1.0184773686581117,186.86002785818917,0.015928028152350573,2511.5791912078857,22.68955066961708
2025-12-07,4320,2451,673978910.0,2963,6.72599079414328e+20,20000.0,19999.0,20000.0,20001.0,262194.0,377460.0,1048776.0,925235735454.6246,925639942613.9786,1559244374831.3455,642.7563762664795,0.007439309910491661,0.2125,3.500851722584311,1.0464292603695244,0.9701799865400684,0.9706038284663953,1.634986229583153,0.006581833333333333,0.006887422986875481,0.006385562974742307,0.006388352631661069,0.010761206865411382,4.426935040858536,0.003103353835632491,1.4604018050035255,267.9973543712071,0.015627475995106017,3154.3355674743652,27.116485710475615
2025-12-08,4317,2428,680018480.0,2984,6.774573380607578e+20,20013.90199258573,19999.0,20000.0,20001.0,262194.0,380139.50000000006,1048776.0,924537209768.006,924944077697.2007,1613906360653.5698,648.5161590576172,0.007511190167449817,0.2125,3.534677725858738,1.0446267661937616,0.9694475292696967,0.9698741612154199,1.6923034760286777,0.006533458333333333,0.006825025450811683,0.00633384503883651,0.006336632420877562,0.01105659424798853,4.426139290830875,0.004093053997577209,1.9261430576833927,353.44306673322404,0.01276086262642521,3802.8517265319824,31.54262500130649
2025-12-09,4320,2552,696462002.0,3166,7.070299352018437e+20,20000.0,19999.0,20000.0,20001.0,262194.0,377200.20000000007,1048776.0,923852834839.4204,924282830537.998,1886301915634.8347,664.1979236602783,0.007687475968290258,0.2125,3.6176357497836507,1.0644868193889039,0.9687299101445801,0.9691807933142118,1.9779309174887125,0.0063467083333333335,0.006755987367339051,0.006148246193463858,0.0061511078174339194,0.012553350636783258,4.487312781661668,0.005115665131843937,2.407371826750088,441.7966687338693,0.009944166322234993,4467.049650192261,36.02993778296816
2025-12-10,4320,2494,680223088.0,3105,6.916696853823664e+20,20000.00023153508,19999.0,20000.0,20001.0,262194.0,405097.200000001,1048776.0,923163021013.7811,923575720399.4248,2190761336030.957,648.7112884521484,0.007508232505233199,0.2125,3.5332858848156237,1.0662211336459373,0.9680065879225466,0.9684393345935473,2.297179758689997,0.006409833333333333,0.006834299763148184,0.006204760894152203,0.006207534728188873,0.014724539389909766,4.433487405020071,0.006114294799972263,2.8773151999869477,528.0797515596662,0.007291684938518109,5115.760938644409,40.463425187988236
