_hour,block_count,blocks_with_data,total_data_bytes,total_submit_count,total_fee_plancks,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_payload_bytes,p90_payload_bytes,p99_payload_bytes,p10_fee_per_byte_plancks,p50_fee_per_byte_plancks,p90_fee_per_byte_plancks,hourly_data_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_cost_per_mib_avail,cost_per_mib_avail_p10,cost_per_mib_avail_p50,cost_per_mib_avail_p90,avg_avail_usd,cost_per_mib_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,hourly_da_spend_usd,actual_mib_per_s_24h,utilization_pct_24h,hourly_data_mib_24h,cost_per_mib_usd_24h,cumulative_hourly_data_mib,cumulative_hourly_da_spend_usd
2025-11-16 20:00:00+00:00,180,11,2333415.0,11,2.4575145842612444e+18,20000.0,19999.0,20000.0,20001.0,54758.0,499809.0,499981.8,715549797667.008,2739004015070.8965,9609595628853.906,2.22531795501709,0.0006181438763936361,0.2125,0.29089123594994637,1.1043431248647664,0.7503083446384806,2.8720538741069803,10.076391346121113,0.008236,0.009095369976386216,0.006179539526442526,0.02365423570714509,0.08298915912665349,0.02024009011597561,0.0006248332514907375,0.29403917717211175,2.249399705366655,0.009660037405300161,24.743396759033203,0.22198526673089433
2025-11-16 21:00:00+00:00,180,10,2367778.0,11,2.4734378436238316e+18,20000.005555555555,19999.0,20000.0,20001.0,126736.0,499740.0,499974.9,715533040500.8595,2394362425471.2935,5741425027234.251,2.258089065551758,0.000627246962653266,0.2125,0.29517504124859584,1.0953677077478137,0.7502907734762293,2.510670974650987,6.020320489357182,0.008214,0.008997350351440543,0.006162888413333748,0.02062265138578321,0.0494509124995799,0.020316818447526152,0.0006250343940876149,0.29413383251181874,2.2501238187154136,0.009599793127676559,27.00148582458496,0.24230208517842047
2025-11-16 22:00:00+00:00,180,13,3989037.0,14,3.6030325141491005e+18,19999.994444444445,19999.0,20000.0,20001.0,41944.0,499800.6,1488692.439999999,715486172267.6934,3433232767870.0464,6056817046193.145,3.8042421340942383,0.0010567339261372884,0.2125,0.49728655347637096,0.9471091447776512,0.7502416285717688,3.6000054828021018,6.351032991029022,0.008166,0.007734093276254299,0.006126473138917064,0.029397644772561963,0.051862535404743,0.029422363510541553,0.0006582420503991281,0.30976096489370736,2.3696713814368615,0.009444318140058037,30.8057279586792,0.271724448688962
2025-11-16 23:00:00+00:00,180,11,2202021.0,11,2.395976474995575e+18,20000.0,19999.0,20000.0,20001.0,60561.0,498975.0,499605.9,715863673554.3958,2521098763435.708,5977500136489.689,2.100010871887207,0.000583336353302002,0.2125,0.27451122508329506,1.1409352718457089,0.750637467360974,2.643563656968361,6.267863183119813,0.008168,0.00931915930043575,0.006131206833404436,0.02159262795011757,0.05119590647972263,0.019570335847763857,0.0006528916434636191,0.3072431263358208,2.350409916469029,0.00943469053701017,32.905738830566406,0.29129478453672586
2025-11-17 00:00:00+00:00,180,12,2409082.0,12,2.6169280735933486e+18,20000.0,19999.0,20000.0,20001.0,60245.0,498984.4,499889.68,715823594883.9365,2779274442911.1494,7522340890863.762,2.2974796295166016,0.0006381887859768338,0.2125,0.30032413457733353,1.1390429930140273,0.7505954418290186,2.9142804782500016,7.88774612197836,0.00806,0.00918068652369306,0.006049799261141889,0.023489100654695012,0.06357523374314558,0.021092440273162386,0.0006519114529645001,0.3067818602185883,2.3468812306722007,0.009416547393201804,35.20321846008301,0.31238722480988823
2025-11-17 01:00:00+00:00,180,11,2337736.0,11,2.4591245028131953e+18,20000.0,19999.0,20000.0,20001.0,42830.0,499708.0,499971.7,715433375128.1364,3371613861338.6445,7059195650795.136,2.2294387817382812,0.0006192885504828559,0.2125,0.29142990610957925,1.1030240089821302,0.7501862667583608,3.5353933762670304,7.40210313872816,0.00807,0.008901403752485791,0.006054003172739972,0.02853062454647494,0.05973497232953626,0.019845134737702486,0.0006498725215593974,0.30582236308677524,2.3395410776138306,0.009382204483820737,37.43265724182129,0.3322323595475907
2025-11-17 02:00:00+00:00,180,9,1763712.0,9,1.942469866143728e+18,20000.0,19999.0,20000.0,20001.0,25210.0,499745.8,499975.48,715377534290.193,5402288644255.695,8677686821951.228,1.6820068359375,0.00046722412109375,0.2125,0.21987017463235295,1.1548525396218463,0.7501277133958734,5.66471021743906,9.09921413701433,0.00811,0.009365854096333172,0.006083535755640532,0.04594079986343077,0.07379462665118622,0.015753430614425634,0.0006391284980025945,0.300766352001221,2.3008625928093407,0.009381182584602764,39.11466407775879,0.34798579016201636
2025-11-17 03:00:00+00:00,180,11,2119676.0,11,2.3572943716067395e+18,20000.0,19999.0,20000.0,20001.0,38892.0,498967.0,499600.6,715743869258.9508,3665756316522.213,6838617459935.721,2.0214805603027344,0.0005615223778618707,0.2125,0.26424582487617443,1.166122701300533,0.7505118434520736,3.843824095353596,7.170810141669558,0.008127,0.009477079193469433,0.0060994097517350025,0.031238758422938676,0.0582771740213485,0.019157731358047974,0.0006348170468836654,0.2987374338276073,2.2853413687811956,0.00938682356159492,41.13614463806152,0.36714352152006435
2025-11-17 04:00:00+00:00,180,11,2366860.0,11,2.472478502780642e+18,20000.0,19999.0,20000.0,20001.0,38892.0,499649.0,499965.8,715357095858.2686,3665699932444.34,6662229754542.203,2.257213592529297,0.0006270037757025825,0.2125,0.29506060033062703,1.0953675411860924,0.7501062821466798,3.8437649723627563,6.985854227098845,0.008192,0.008973250897396468,0.006144870663345601,0.0314881226535957,0.05722811782839374,0.020254543894779015,0.0006344058220846611,0.29854391627513466,2.28386095950478,0.009363847302472784,43.39335823059082,0.38739806541484334
2025-11-17 05:00:00+00:00,180,14,7080414.0,16,5.292437445752608e+18,20000.0,19999.0,20000.0,20001.0,320681.0,1611698.600000001,1896116.0,597537434788.0526,1027870145305.7488,6099362821779.301,6.752408981323242,0.0018756691614786785,0.2125,0.8826678406958487,0.783785084758813,0.6265634132203171,1.0777999654841208,6.395645470210052,0.008211,0.006435659330954613,0.005144712185952023,0.008849815516590115,0.05251464495589474,0.04345620386707466,0.000696468989054362,0.32775011249617036,2.507288360595703,0.009209732146077091,50.14576721191406,0.430854269281918
2025-11-17 06:00:00+00:00,180,11,2351078.0,11,2.4649694949169367e+18,20000.0,19999.0,20000.0,20001.0,52974.0,499788.0,499979.7,715232026374.2858,2815090846140.6226,6204663840528.753,2.2421627044677734,0.0006228229734632704,0.2125,0.29309316398271545,1.099371374791488,0.749975137287443,2.9518366990827496,6.506061591246278,0.008292,0.009115987439771019,0.006218793838387478,0.02447662990879416,0.053948262714614136,0.02043952705185124,0.0006929620359309766,0.32609978161457726,2.494663329351516,0.009205044910761788,52.387929916381836,0.45129379633376926
2025-11-17 07:00:00+00:00,180,22,3871670.0,22,4.542537967335292e+18,20000.0,19999.0,20000.0,20001.0,138835.0,480807.4000000004,499812.32,729815155929.9229,1372395930940.5208,5313911295215.004,3.692312240600586,0.0010256422890557184,0.2125,0.4826551948497498,1.2302691840049824,0.7652666569443748,1.4390614356818874,5.572039850291368,0.008245,0.010143569422121081,0.006309623586506371,0.011865061537197163,0.04594146856565234,0.03745322554067949,0.0007080838656184649,0.3332159367616306,2.5491019162264736,0.00924973655415985,56.08024215698242,0.48874702187444874
2025-11-17 08:00:00+00:00,180,14,8275464.0,20,6.346625992938561e+18,20000.005555555555,19999.0,20000.0,20001.0,336951.0,1681988.800000001,2729311.869999999,672388845251.859,946436663083.1892,6724612084426.342,7.892097473144531,0.002192249298095703,0.2125,1.031646728515625,0.8041748108832985,0.7050508057988133,0.9924107704291182,7.0512668410394355,0.008212,0.006603883546973647,0.0057898772172198555,0.00814967724676392,0.05790500329861585,0.05211849265401146,0.0007726127974653014,0.36358249292484773,2.781406070875085,0.009129470508378658,63.97233963012695,0.5408655145284602
2025-11-17 09:00:00+00:00,180,9,1780802.0,9,1.9500317328775068e+18,20000.0,19999.0,20000.0,20001.0,38968.0,499761.8,499977.08,715137987552.8335,3659475831496.79,7914039489454.673,1.6983051300048828,0.00047175142500135634,0.2125,0.22200067058887354,1.1482222472424024,0.7498765304362,3.837238529487578,8.298471871694423,0.008193,0.009407384871657003,0.006143738413863786,0.03143849527209173,0.06798938004479241,0.015976609987465414,0.0007600769069459703,0.3576832503275154,2.736276865005493,0.009141553741564673,65.67064476013184,0.5568421245159256
2025-11-17 10:00:00+00:00,173,10,2203847.0,10,2.2716090975947203e+18,19999.99418604651,19999.0,20000.0,20001.0,80427.0,499664.4,499967.34,715159455528.9811,4243491151887.148,13743619091161.867,2.101752281188965,0.000607442855834961,0.2125,0.2858554615693934,1.0808167631961207,0.7498990412407569,4.449622978081218,14.411229132134146,0.008197,0.0088594550079186,0.006146922441050484,0.03647355955133175,0.11812884519610359,0.01862037977298392,0.0007853870259390937,0.36959389455957353,2.8238498767217,0.009129799627662754,67.7723970413208,0.5754625042889095
2025-11-17 11:00:00+00:00,180,10,2097749.0,11,2.3465087764298e+18,20000.0,19999.0,20000.0,20001.0,117165.0,499354.4,499665.44,715301902340.3049,4094407493147.1562,15045997947629.953,2.0005693435668945,0.0005557137065463596,0.2125,0.2615123324924045,1.1729204908469286,0.7500484075483875,4.293297431534272,15.776872343934025,0.008189,0.009605045899545498,0.006142146409413745,0.035157812666834154,0.12919680762447575,0.019215560370183633,0.0007836330268118116,0.36876848320555844,2.817535479863485,0.00912546556629911,69.7729663848877,0.5946780646590932
