_day,block_count,blocks_with_data,total_encoded_bytes,total_gas_used,total_gas_limit,total_chunks_produced,total_da_cost_near,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_encoded_bytes,p90_encoded_bytes,p99_encoded_bytes,p10_cost_per_byte_near,p50_cost_per_byte_near,p90_cost_per_byte_near,daily_data_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_cost_per_mib_near,cost_per_mib_near_p10,cost_per_mib_near_p50,cost_per_mib_near_p90,avg_near_usd,cost_per_mib_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,daily_da_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_data_mib_7d,cost_per_mib_usd_7d,cumulative_daily_data_mib,cumulative_daily_da_spend_usd
2026-01-25,142902,142902,9057240133.0,2.6986971644017263e+19,1.286118e+21,1283821,2698.6971644017262,604.6065625393626,483.0,603.0,709.0,29153.0,170039.50000000006,396583.49999999953,1.4421740070295097e-07,3.055522768023112e-07,5.687024409124429e-07,8637.657292366028,0.1002398365430041,59.01639344262295,0.16790172620953187,0.31243392427560635,0.15122290515949752,0.3203947842002603,0.5963277306822057,1.4801400000000002,0.46244594867729605,0.2238310708427787,0.4742291358861733,0.8826485272919601,3994.449620917572,0.10486913156225161,0.17592172669751374,8809.656499317714,0.4796337420471584,712977.2506942749,424670.55314033444
2026-01-26,142847,142847,9245626315.0,2.7288067269531013e+19,1.285623e+21,1283291,2728.806726953101,604.842894845534,483.0,603.0,709.0,29297.0,176016.40000000002,375965.62000000046,1.4263319849069593e-07,3.029649774272932e-07,5.566901196172395e-07,8817.316355705261,0.10236417414149976,59.01639344262295,0.1714599916870121,0.30948268349103997,0.14956174874057998,0.3176818041708014,0.5837318988677666,1.457838125,0.4511756550205462,0.21803681935568825,0.46312864573897833,0.8509866169480744,3978.158482308696,0.10466854368859489,0.17554456411657643,8795.668991225106,0.47149271061540976,721794.5670499802,428648.7116226431
2026-01-27,142690,142690,9265097086.0,2.72997501138323e+19,1.28421e+21,1281933,2729.9750113832297,605.508430864111,484.0,604.0,707.0,29164.0,177542.80000000005,370008.89999999874,1.4493912338248288e-07,3.0339193976851634e-07,5.443088436058004e-07,8835.885129928589,0.1025225936688643,59.01639344262295,0.17201012937776122,0.3089645203892882,0.15197968623991037,0.3181295066347118,0.5707491899927958,1.4692564583333334,0.4539481169778225,0.22329713554346195,0.4674138322094473,0.8385769334854339,4011.033416563426,0.10335044996984889,0.1732444058855216,8759.348380770001,0.46601526591460213,730630.4521799088,432659.7450392065
2026-01-28,141532,141532,9368746384.0,2.7472884851812667e+19,1.273788e+21,1270195,2747.288485181267,610.4663680298448,476.0,604.0,723.0,31235.0,175593.8000000001,394227.28,1.4137562198695343e-07,2.9961568808318e-07,5.54487166833825e-07,8934.732803344727,0.10451773435723061,59.01639344262295,0.17535753208824245,0.30748412354903515,0.14824308420059168,0.31416981974750857,0.5814219354499449,1.4790134583333334,0.4547731569528524,0.21925351663751663,0.46466139160872266,0.8599308675006831,4063.2766435072904,0.10180541754143428,0.17060641776302427,8747.286882536751,0.46172520722623567,739565.1849832535,436723.0216827138
2026-01-29,140316,140316,9265038344.0,2.7266029270154064e+19,1.262844e+21,1257929,2726.6029270154063,615.7524587359959,477.0,604.0,717.0,30562.5,178805.5,379813.50000000006,1.4355188205710586e-07,3.0253419746065477e-07,5.50590596865446e-07,8835.829109191895,0.10425650774712922,59.01639344262295,0.17491925188685012,0.3085848417076024,0.15052505827991183,0.31723009863650353,0.5773360856987819,1.4167140416666666,0.43717647829264594,0.21325096368784444,0.4494243351776362,0.8179201393703344,3862.8166527521594,0.10221853939793694,0.1713799925720705,8761.265774454389,0.4565642216301888,748401.0140924454,440585.838335466
2026-01-30,140340,140340,9444896891.0,2.8068511883079807e+19,1.26306e+21,1257598,2806.851188307981,615.6460951973778,474.0,605.0,726.0,33355.0,174762.40000000002,411434.7599999998,1.415365819071741e-07,3.077230629467132e-07,5.85647274684601e-07,9007.355586051941,0.10608658295087305,59.01639344262295,0.17828439634799495,0.3116176730775948,0.148411862909897,0.32267101845241275,0.6140956766996801,1.3297812083333334,0.41438332584314563,0.19735530639132384,0.4290818568117967,0.8166128909939767,3732.4979648000394,0.10282667308339957,0.17244240360583513,8810.881992612567,0.4485320711388379,757408.3696784973,444318.33630026603
2026-01-31,141538,141538,9340365081.0,2.831776444767325e+19,1.273842e+21,1269930,2831.776444767325,610.4379177323405,478.0,604.0,717.0,31381.5,173000.10000000003,399801.0100000001,1.4604731978435238e-07,3.1173672485374244e-07,5.951297189178831e-07,8907.666283607483,0.10419669530640034,59.01639344262295,0.17481889990296054,0.3179032930295739,0.15314171439019708,0.32687964800023783,0.6240387401440382,1.2617847083333333,0.4011255138735271,0.19323187342550147,0.4124517413120828,0.787402539721346,3573.0922154259424,0.10345487495928592,0.1735359896429076,8853.777508599418,0.43928974223397654,766316.0359621048,447891.42851569195
2026-02-01,141374,141374,9013412299.0,2.6897981856541127e+19,1.272366e+21,1268301,2689.7981856541123,611.1460310948265,478.0,604.0,718.0,29341.5,170064.69999999995,399093.80999999994,1.429482384545056e-07,3.048750676243199e-07,5.748961489696532e-07,8595.859812736511,0.10066600634736118,59.01639344262295,0.1688951884272393,0.3129178749132961,0.14989209208567167,0.31968467890923885,0.6028223043020031,1.190399875,0.3724973991820533,0.17843152768227205,0.38055260181297307,0.7175995956883164,3201.9354239778822,0.10351575635990835,0.17367791281686581,8847.806440080914,0.42643994944894187,774911.8957748413,451093.36393966986
2026-02-02,140745,140745,9266402761.0,2.7378544831396008e+19,1.266705e+21,1262407,2737.854483139601,613.8762869018437,473.0,605.0,727.0,31123.0,174515.20000000004,413932.19999999984,1.404703591000697e-07,3.053840656160431e-07,5.823101037647463e-07,8837.130318641663,0.10378220876735533,59.01639344262295,0.17441176751180548,0.30981261839764646,0.1472938472637147,0.32021840198740803,0.6105963993652226,1.1932810833333334,0.36969353691188017,0.17576296163118002,0.38211056162680307,0.7286131329139655,3267.0299636498466,0.10371833273503059,0.1740995950775506,8850.637006214687,0.4147996468619896,783749.026093483,454360.3939033197
2026-02-03,140896,140896,9521342177.0,2.85147155510753e+19,1.268064e+21,1262967,2851.47155510753,613.2176428003634,477.0,604.0,718.0,33355.0,175632.5,390713.19999999856,1.4645688158321262e-07,3.081189556923229e-07,5.652165019013685e-07,9080.259491920471,0.10669956709322014,59.01639344262295,0.17901816256751377,0.3140297430535705,0.15357117106299875,0.3230861420840332,0.5926724586977293,1.1890870416666666,0.3734086981629136,0.18260948948458677,0.3841775448941993,0.7047391405901926,3390.647875859462,0.10431504322422427,0.17510074267608663,8885.547629356384,0.4032940156027169,792829.2855854034,457751.0417791792
2026-02-04,142440,142440,9421801008.0,2.7994252882282865e+19,1.28196e+21,1279319,2799.4252882282863,606.5691589441168,484.0,603.0,711.0,31491.0,172376.30000000002,386951.6899999996,1.475891861876786e-07,3.052050249491867e-07,5.432087801987773e-07,8985.329635620117,0.10461277851615411,59.01639344262295,0.17522640401455813,0.3115551016771446,0.15475847849593127,0.32003066424111837,0.5695956899057131,1.17383475,0.3657142048884156,0.18166087991565186,0.3756631147518071,0.6686112142615502,3286.0626833511283,0.10432862096121333,0.17508201009413174,8892.775748252869,0.3905713081649402,801814.6152210236,461037.1044625303
2026-02-05,143209,143209,9644516457.0,2.974552799248935e+19,1.288881e+21,1286834,2974.5527992489347,603.3159577959486,488.0,604.0,705.0,34930.0,172253.8,387175.0400000008,1.5676889333504034e-07,3.2027821279663923e-07,5.843522751569858e-07,9197.727639198303,0.10633427991755003,59.01639344262295,0.17840529186166726,0.32340083506845435,0.16438409909768326,0.3358360472614488,0.6127377712750115,1.092799,0.35341210916197185,0.17963877910984918,0.367001296611264,0.6695992237115613,3250.588324466437,0.10462544555698773,0.17558001580481994,8944.475538253784,0.378604969717701,811012.3428602219,464287.6927869967
2026-02-06,142434,142434,9478735843.0,2.892440036868881e+19,1.281906e+21,1277702,2892.440036868881,606.5948649901006,485.0,603.0,707.0,33693.0,171787.7,388734.75000000163,1.5235063658437797e-07,3.1700586252090576e-07,5.82851433537603e-07,9039.626925468445,0.10524937464817077,59.01639344262295,0.17629270253568602,0.3199733861493395,0.15975122110710072,0.3324047392987213,0.6111640247731256,1.0226465833333334,0.3272196901032194,0.16336904044850445,0.33993257092764473,0.6250048017904856,2957.9439212005022,0.1045058443708874,0.17529548811734721,8949.085729598999,0.3661530217548545,820051.9697856903,467245.63670819724
2026-02-07,144100,144100,9026367382.0,2.727505778179991e+19,1.2969e+21,1295700,2727.505778179991,599.5839694656488,490.0,602.0,697.0,29436.0,165642.00000000017,375205.3500000003,1.490774939666054e-07,3.1227259613598095e-07,5.791229875905453e-07,8608.214742660522,0.09923220012242931,59.01639344262295,0.16593829020472903,0.31684917950095265,0.15631908231352723,0.32744154976588236,0.6072544658357436,1.0740111666666667,0.34029955693319425,0.16788843996781408,0.3516758808791967,0.6521980773157905,2929.371662913167,0.10379663077317727,0.17402682958902843,8906.306938035148,0.35746359933480687,828660.1845283508,470175.0083711104
2026-02-08,144278,144278,8907641173.0,2.6953042362605384e+19,1.298502e+21,1297598,2695.3042362605393,598.846442285033,490.0,602.0,697.0,28408.5,165538.3,365352.96000000054,1.4913045634692876e-07,3.1066270059355977e-07,5.710048856498364e-07,8494.988606452942,0.09780615724438389,59.01639344262295,0.16355362961421974,0.31728167760144366,0.15637461739443717,0.32575345193759253,0.5987420189751629,1.05825525,0.33576500105053514,0.16548425982440446,0.34473030071857996,0.6336218849760658,2852.319858369956,0.10338808090132336,0.17326374975859707,8891.896765708923,0.35221611388744717,837155.1731348038,473027.32822948036
2026-02-09,144215,144215,9064124949.0,2.6912214264015733e+19,1.297935e+21,1297004,2691.221426401574,599.1052664424644,489.0,603.0,699.0,28994.0,166512.40000000005,370644.47999999975,1.44367552712493e-07,3.053475021504035e-07,5.625242589113216e-07,8644.22316455841,0.09940270983326512,59.01639344262295,0.1664995389707191,0.3113317848428147,0.15138035095305505,0.3201800624148615,0.589849437312198,1.0243224166666667,0.31890412623533865,0.1550622869240815,0.3279676153012751,0.6041960010971041,2756.678435276774,0.10276243819645334,0.1721334313955847,8864.338600839887,0.34496048379079836,845799.3962993622,475784.00666475715
2026-02-10,131042,131042,8262313397.0,2.429288288339238e+19,1.179378e+21,1178536,2429.288288339238,597.7493475374307,490.0,603.0,694.0,29662.5,164935.90000000008,378530.0,1.4260845432012346e-07,2.991999456721723e-07,5.54885262415747e-07,7879.556080818176,0.09971808414187586,59.01639344262295,0.16702779093764206,0.30830268398660754,0.14953580259717777,0.31373388223314375,0.5818393689228544,1.001533625,0.3087755046903365,0.14976513444243586,0.3142150323582835,0.5827316923250186,2433.0139055904424,0.10176508348911843,0.17042052116274592,8692.809542110988,0.3357271704375731,853678.9523801804,478217.0205703476
