_hour,block_count,blocks_with_data,total_encoded_bytes,total_gas_used,total_gas_limit,total_chunks_produced,total_da_cost_near,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_encoded_bytes,p90_encoded_bytes,p99_encoded_bytes,p10_cost_per_byte_near,p50_cost_per_byte_near,p90_cost_per_byte_near,hourly_data_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_cost_per_mib_near,cost_per_mib_near_p10,cost_per_mib_near_p50,cost_per_mib_near_p90,avg_near_usd,cost_per_mib_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,hourly_da_spend_usd,actual_mib_per_s_24h,utilization_pct_24h,hourly_data_mib_24h,cost_per_mib_usd_24h,cumulative_hourly_data_mib,cumulative_hourly_da_spend_usd
2025-11-15 10:00:00+00:00,5644,5644,419973315.0,1.478361522678502e+18,5.0796e+19,50158,147.83615226785017,637.8676236044657,475.0,606.0,763.0,39405.5,189538.19999999998,388256.16,1.8996674977049406e-07,3.8104042124439507e-07,6.75294739679172e-07,400.5177640914917,0.11710141792899369,59.01639344262295,0.19712072018047275,0.36911259754780673,0.19919457460734558,0.3995498407467628,0.7080978569538274,2.465058,0.9098839614860014,0.49102617969243406,0.9849135313315336,1.745502287066888,364.4246898370822,0.12029991888757895,0.20256202636850865,422.43729054927826,0.8859057583899158,52273.94063663483,48407.84877165743
2025-11-15 11:00:00+00:00,5937,5937,417234096.0,1.4140587551002388e+18,5.3433e+19,53285,141.4058755100239,606.5358827493261,478.0,604.0,710.0,35861.0,171401.60000000006,389087.76000000036,1.9479114451602267e-07,3.562657695947695e-07,6.065666804156315e-07,397.9054412841797,0.1109624125291777,59.01639344262295,0.1861702699100648,0.3553755763018917,0.20425331915203299,0.373571735618605,0.6360312634835013,2.47291,0.8788118163927111,0.505100075464254,0.9238092807286046,1.5728480717809852,349.6840036074932,0.11996481306668477,0.20199979326900844,421.4213058948517,0.8859014022613451,52671.846077919006,48757.532775264925
2025-11-15 12:00:00+00:00,5607,5607,438766325.0,1.481845445427987e+18,5.0463e+19,49691,148.1845445427987,641.8159443552702,469.0,607.0,816.4000000000005,44284.0,188811.00000000023,397927.5799999995,1.8794539981741535e-07,3.580365465875043e-07,6.283664996120388e-07,418.4401750564575,0.12294592193285621,59.01639344262295,0.2073004850367881,0.3541355571864128,0.19707503555894612,0.3754285298745389,0.6588900306971932,2.476407,0.876983772765333,0.4880379975834231,0.9297138393810173,1.631679884248744,366.9652433975985,0.12021594321689795,0.20247735567891778,421.4863742192586,0.8857796164669706,53090.286252975464,49124.498018662525
2025-11-15 13:00:00+00:00,5398,5398,453225174.0,1.4936411535446144e+18,4.8582e+19,47580,149.36411535446143,667.151537606521,428.0,612.0,979.3000000000002,43153.5,209561.30000000002,422981.1799999991,1.7523111688506604e-07,3.5597339264257915e-07,6.144560708171133e-07,432.2292079925537,0.1308367683965962,59.01639344262295,0.22242250627421356,0.34556691818252744,0.183743143618875,0.3732651561635851,0.6443038889131254,2.541297,0.8781881724765025,0.46694589964921623,0.9485776215630504,1.637367539983259,379.5785782579468,0.12035937136997403,0.20282439666982524,420.7027951478958,0.885569454784688,53522.51546096802,49504.07659692047
2025-11-15 14:00:00+00:00,5730,5730,438635481.0,1.469795052750023e+18,5.157e+19,51128,146.9795052750023,628.2242582897034,451.0,605.0,745.0,40115.0,193095.10000000003,406341.15,1.7713031367962027e-07,3.576021715885351e-07,6.512891936789948e-07,418.31539249420166,0.12066848181795152,59.01639344262295,0.20279008749961297,0.3513604995470962,0.1857345957969215,0.37497305467561975,0.6829262175511457,2.512976,0.8829605027098636,0.46674658160736465,0.9422982870465203,1.716177194476808,369.3559692479542,0.12000559267478778,0.2022298519181928,419.0726381937663,0.884967054053269,53940.83085346222,49873.43256616843
2025-11-15 15:00:00+00:00,5690,5690,464275290.0,1.6016833061697702e+18,5.121e+19,50698,160.16833061697704,632.7203866432337,449.0,607.0,759.0,46208.0,193486.60000000006,425381.23999999906,1.950555045495858e-07,3.7462038591818776e-07,6.48052302122345e-07,442.7674198150635,0.12819606634231084,59.01639344262295,0.21615281186050747,0.3617437134012179,0.2045305207385865,0.39281794578454965,0.67953209075024,2.493256,0.901919683899867,0.5099469480146053,0.9793957002350032,1.6942474624555806,399.34065132076176,0.11935340749496148,0.2008638091091373,418.526078859965,0.88575324137596,54383.59827327728,50272.773217489186
2025-11-15 16:00:00+00:00,5852,5852,477374239.0,1.657117228082773e+18,5.2668e+19,52442,165.7117228082773,615.0827067669173,473.0,605.0,720.0,46045.5,189124.10000000006,434448.54999999836,2.0894149296335111e-07,3.7781292441075834e-07,6.345117207190448e-07,455.2595510482788,0.12858768381743582,59.01639344262295,0.21609874641541296,0.3639939512014853,0.21909103492553886,0.39616556502693534,0.6653337620646931,2.49096,0.9066943726848518,0.5457470043581203,0.9868325758594948,1.6573197879526678,412.7812730465064,0.11906970239803226,0.20030867241490916,419.0841091473897,0.8867731425970002,54838.85782432556,50685.554490535695
2025-11-15 17:00:00+00:00,5835,5835,493539809.0,1.694971001327806e+18,5.2515e+19,52341,169.49710013278062,617.144840589647,460.0,605.0,736.0,51568.0,188222.60000000003,383702.5799999997,2.0856020656103104e-07,3.6463710778472034e-07,5.976439130801223e-07,470.6762399673462,0.13332943550032114,59.01639344262295,0.2240675235491508,0.36011399288933665,0.2186912271549397,0.3823497199324709,0.6266750638019023,2.468329,0.8888798119545436,0.5398018980321252,0.9437649018511961,1.5468402335590858,418.37460767364627,0.11851986812135402,0.19936768640154012,417.33315976460773,0.8876270182222609,55309.53406429291,51103.929098209344
2025-11-15 18:00:00+00:00,5718,5718,488447875.0,1.670451594116944e+18,5.1462e+19,51012,167.04515941169439,629.7096379219871,439.0,605.0,765.0,50603.0,196401.5,430351.69999999955,1.9908479974829863e-07,3.637892935277993e-07,6.265132732771547e-07,465.82019329071045,0.13465385321999268,59.01639344262295,0.22629328110582103,0.35860437528830863,0.20875554298087198,0.38146072225020566,0.6569467820398658,2.469842,0.8856961474708267,0.5155932077869628,0.9421477131638925,1.622554754046906,412.57515061169806,0.11838604975790328,0.1991427972074076,416.7416415611903,0.8895804319621045,55775.35425758362,51516.504248821046
2025-11-15 19:00:00+00:00,5451,5451,448484837.0,1.4792610601723218e+18,4.9059e+19,48088,147.92610601723217,660.3652540818199,450.0,610.0,935.0,46498.0,194426.0,430621.0,1.763001224179498e-07,3.531945163421242e-07,6.201332389378593e-07,427.70847034454346,0.12862987099510798,59.01639344262295,0.21795617029726627,0.3458573216893958,0.18486407716452413,0.37035129316795923,0.6502568311525048,2.454565,0.8489292768125318,0.4537608935653402,0.9090513219148119,1.596097658757848,363.0942424161875,0.118618723315586,0.1995940152290416,416.4588978290558,0.8895682663244483,56203.06272792816,51879.59849123723
2025-11-15 20:00:00+00:00,5746,5746,438496737.0,1.4506082166091412e+18,5.1714e+19,51294,145.06082166091414,626.62182387748,470.0,607.0,738.5,41397.5,184695.0,417630.4000000004,1.7992918173713174e-07,3.4775774167430524e-07,6.302786065222784e-07,418.1830759048462,0.11989805555009578,59.01639344262295,0.20216144366363376,0.3468835302505677,0.18866942166919465,0.3646504217338763,0.6608950201127046,2.453292,0.8510065896954756,0.46286118282566185,0.8945939624363448,1.6213684656823373,355.87655329414736,0.11846647571004344,0.19935160884947442,415.7827631632487,0.8888269575415122,56621.24580383301,52235.47504453138
2025-11-15 21:00:00+00:00,5855,5855,440897215.0,1.4671517831845437e+18,5.2695e+19,52513,146.71517831845438,614.8251067463706,465.0,605.0,730.0,40289.0,180828.2,369205.64000000025,1.8477707117789032e-07,3.5032254166479967e-07,6.104517274052599e-07,420.47235012054443,0.11870121606045392,59.01639344262295,0.1994839881015962,0.34892943204563365,0.19375280218742752,0.367339809448709,0.6401050305156978,2.428078,0.8472278775024982,0.47044691642964465,0.8919297098466025,1.5542249422844945,356.2358967411161,0.11854876884878345,0.19948990704096803,416.18608204523724,0.8892498199837616,57041.71815395355,52591.71094127249
2025-11-15 22:00:00+00:00,5880,5880,405124363.0,1.3567063445803848e+18,5.292e+19,52777,135.6706344580385,612.4464103436543,473.0,606.0,717.0,35220.5,174142.30000000002,416555.22000000003,1.7709849640972184e-07,3.5311628027277503e-07,6.667781949963155e-07,386.3566999435425,0.10842726362888758,59.01639344262295,0.18251922710862742,0.3511538287749734,0.1857012329713205,0.37026925670330535,0.6991676125964565,2.400411,0.8429135132835628,0.4457592823379204,0.8887983967524379,1.6782896281202728,325.6652833300547,0.11836611472308188,0.19922160973584457,415.57563467820484,0.8893861029097062,57428.074853897095,52917.37622460254
2025-11-15 23:00:00+00:00,5872,5872,380314023.0,1.302380242173738e+18,5.2848e+19,52683,130.2380242173738,613.1113760217984,472.0,606.0,719.0,30905.5,166359.1000000001,392555.97,1.8177310072351385e-07,3.671705099811914e-07,7.041841599284968e-07,362.69571590423584,0.10192571219689904,59.01639344262295,0.17157494886478006,0.35908343690434197,0.19060291086425926,0.38500618467403774,0.7383906096811834,2.411418,0.8659002632529944,0.4596232901104703,0.9284108438342987,1.7805684072161798,314.0583158822111,0.1181542304965118,0.1988897090039041,414.7178227901459,0.8896689530862321,57790.77056980133,53231.434540484755
2025-11-16 00:00:00+00:00,5950,5950,219018424.0,7.786514608605201e+17,5.355e+19,53456,77.86514608605201,605.0727853420743,486.0,604.0,706.0,26169.0,54480.000000000044,278566.65000000177,2.1634056597492823e-07,3.799756553339119e-07,6.077905539561471e-07,208.87224578857422,0.05812016411279822,59.01639344262295,0.09751271978925034,0.3727883797681243,0.22684952530772634,0.398433352767412,0.6373145879051209,2.408382,0.8978168236427148,0.5463403134596726,0.9595797150046852,1.5348969818481109,187.5290162610181,0.11838037034543863,0.1992630227125042,415.5094909667969,0.8926888791442124,57999.642815589905,53418.96355674577
2025-11-16 01:00:00+00:00,5926,5926,259281073.0,9.179663279986739e+17,5.3334e+19,53212,91.7966327998674,607.6720675105486,478.4,604.0,712.0,28795.0,72523.5,321110.75,2.1767940816419638e-07,3.779899182767717e-07,6.158901579955329e-07,247.269700050354,0.06908317931373083,59.01639344262295,0.11590622307081505,0.37124092754257365,0.22825340309518038,0.39635115654698416,0.645807638310324,2.391064,0.8876608171736563,0.5457684950183744,0.9477009817778582,1.5441673948888366,219.49162400898214,0.11879338804007782,0.1999491261554263,416.9881125688553,0.8961786090133449,58246.91251564026,53638.455180754754
2025-11-16 02:00:00+00:00,5907,5907,562745656.0,1.9388014039952087e+18,5.3163e+19,53023,193.88014039952088,609.4570848146267,477.6,605.0,713.0,72068.0,192767.6,354993.2599999997,2.091241518062042e-07,3.502648833724568e-07,5.969742256423556e-07,536.6760787963867,0.1501723207782297,59.01639344262295,0.25237292797452493,0.36126100651689086,0.21928256660434237,0.36727935034715725,0.6259728456271587,2.38797,0.8626804457321399,0.5236401905741714,0.8770520702485012,1.4948043761722862,462.9799588698439,0.118859399091659,0.2000428637032757,417.3900471528371,0.8955982874099181,58783.588594436646,54101.4351396246
2025-11-16 03:00:00+00:00,5879,5879,540758096.0,1.8376883809860964e+18,5.2911e+19,52721,183.76883809860965,612.5046792581248,474.6,605.0,717.4000000000005,73461.0,187971.6,370202.2800000003,1.9805865332049016e-07,3.4146792549290254e-07,5.90140854862466e-07,515.7071075439453,0.1449920806636158,59.01639344262295,0.24366724667079873,0.35634342713213435,0.2076795504641863,0.3580550714416458,0.6188075370282652,2.430618,0.8661347481690541,0.5047896535901596,0.8702951016373501,1.5040847380365678,446.6718457215664,0.11856194201630504,0.19952536280227898,416.18338958422345,0.8939715733178611,59299.29570198059,54548.10698534617
2025-11-16 04:00:00+00:00,5943,5943,508862558.0,1.709058534633447e+18,5.3487e+19,53355,170.9058534633447,605.972900185154,480.0,606.0,705.0,55233.0,187531.4,355629.22,1.9323578682647407e-07,3.4094092369079724e-07,5.799990280590307e-07,485.28915214538574,0.13474796933502647,59.01639344262295,0.2268257483806279,0.35217324085609014,0.20262240840735687,0.3575024700000014,0.6081730608460262,2.436641,0.8581197577728242,0.49371806784411043,0.8711051760032734,1.481899415152922,416.43620968877764,0.11719596156447527,0.19724535259496034,411.5756374994914,0.8900031213487355,59784.58485412598,54964.543195034945
2025-11-16 05:00:00+00:00,5950,5950,420427757.0,1.4507709251856947e+18,5.355e+19,53424,145.07709251856946,605.041512605042,482.0,604.0,707.0,37669.0,175440.5,383079.10000000027,2.0055173503004664e-07,3.632180464733153e-07,6.309744371817086e-07,400.951153755188,0.11156746445411209,59.01639344262295,0.18718541258412139,0.36183233583398133,0.2102937361108662,0.38086172629880305,0.6616246514422472,2.422116,0.8763998899408595,0.5093558229339068,0.9224912810559516,1.6025316542526902,351.39354702270737,0.11719400484860938,0.1972420696605631,411.65006538232166,0.8853543665789817,60185.536007881165,55315.93674205765
2025-11-16 06:00:00+00:00,5933,5933,387894279.0,1.346072228885823e+18,5.3397e+19,53270,134.60722288858227,606.7315017697623,483.0,605.0,709.0,31877.0,168120.60000000003,400522.7600000012,1.9534329865759424e-07,3.6840866049769963e-07,6.39491065165439e-07,369.9248113632202,0.1030584812397447,59.01639344262295,0.17319550319457097,0.36387724952142964,0.20483229473318554,0.3863044795900359,0.6705549831469154,2.474471,0.9004037015005415,0.5068515731807203,0.9558992319156356,1.659268859702531,333.08166942833304,0.11642330273525642,0.19594686194228939,409.03993169466656,0.8831411090696051,60555.460819244385,55649.01841148599
2025-11-16 07:00:00+00:00,5943,5943,381968354.0,1.3181167755823212e+18,5.3487e+19,53370,131.8116775582321,606.0755892255892,483.0,604.0,706.0,30494.0,170141.8,399780.22,1.883781439416219e-07,3.704551125888246e-07,6.670681378680246e-07,364.2734088897705,0.10148101469751003,59.01639344262295,0.1702625913258224,0.36184820066874124,0.19752880066173012,0.38845034013793933,0.6994716397331018,2.475077,0.8956021589665861,0.488898991355433,0.9614445025175905,1.7312461676556865,326.24405145579647,0.1164443657903778,0.1959588271094526,409.15476802984875,0.8808725804888401,60919.734228134155,55975.262462941784
2025-11-16 08:00:00+00:00,5960,5960,408478627.0,1.440457711381187e+18,5.364e+19,53569,144.0457711381187,604.0942953020134,479.0,605.0,707.0,38073.0,163060.80000000005,332419.2999999999,2.0705069243231602e-07,3.728062164323981e-07,6.489626426019485e-07,389.5555753707886,0.10803582433046442,59.01639344262295,0.18156020477758603,0.36976950208198767,0.2171083868679082,0.39091565120181826,0.6804866519289807,2.469955,0.9133140305149159,0.5362479456863243,0.9655440672641871,1.6807714083652456,355.786572651452,0.11639729974411915,0.19587973000393458,409.14191432793933,0.8801341773019651,61309.289803504944,56331.049035593234
2025-11-16 09:00:00+00:00,5939,5939,421080663.0,1.4889786200560998e+18,5.3451e+19,53332,148.89786200560997,606.2739979791176,482.0,605.0,706.0,39551.0,172584.99999999997,368809.75999999995,2.0805582886691644e-07,3.8032771690548996e-07,6.536386677810215e-07,401.5738134384155,0.11176264847949068,59.01639344262295,0.1878233398058107,0.3707857858825364,0.21816234880995578,0.39880251608189105,0.6853898197071524,2.456452,0.9108174853027283,0.5359053380589135,0.9796392382343935,1.683627193399274,365.7604509194046,0.1165785544717418,0.19618433864341153,409.89336435000104,0.8806227342126495,61710.86361694336,56696.80948651264
2025-11-16 10:00:00+00:00,5952,5952,419046906.0,1.487166110309636e+18,5.3568e+19,53460,148.7166110309636,604.9354730297429,478.0,605.0,706.0,37644.5,166841.1,412560.2599999999,2.0934186692156098e-07,3.8466142908205033e-07,6.780979840710406e-07,399.6342716217041,0.11097992524818495,59.01639344262295,0.1865079299309775,0.37213177545428217,0.21951085744914273,0.40334674266114,0.7110372717452754,2.496527,0.9290370249795527,0.548014782414936,1.0069660334155879,1.7751237469184171,371.27503478729847,0.11632349227670809,0.19574213904968255,409.8565521637599,0.8814207785248805,62110.49788856506,57068.08452129994
2025-11-16 11:00:00+00:00,5937,5937,428444328.0,1.5099719279013128e+18,5.3433e+19,53296,150.9971927901313,606.3132895401718,483.0,605.0,707.0,39726.0,176495.00000000006,394128.16000000003,2.071488374070543e-07,3.8092855098578207e-07,6.740855178095728e-07,408.59635162353516,0.11375541021595491,59.01639344262295,0.19117228661292418,0.3695510059993249,0.21721129933293937,0.3994325362784674,0.7068298959226906,2.538238,0.9380084063657145,0.5513339739962414,1.0138548420183846,1.7941025013670187,383.2668126332373,0.1164398671803238,0.19595055641230172,410.30200676123303,0.883887303107089,62519.0942401886,57451.35133393318
2025-11-16 12:00:00+00:00,5887,5887,429266372.0,1.4689202355499438e+18,5.2983e+19,52820,146.89202355499438,611.5434007134364,474.0,605.0,720.0,38879.0,175257.00000000003,385938.22000000096,2.0127902253565166e-07,3.6183775557339697e-07,6.013104306749875e-07,409.380313873291,0.11494168096205565,59.01639344262295,0.19316588050567685,0.3588155526219552,0.21105635233434347,0.3794143863881303,0.6305196861554557,2.47897,0.8894929904832483,0.5232023657462674,0.9405568814245834,1.56303938638879,364.1409196321244,0.11610635713987379,0.19536161455683876,409.92451254526776,0.8844085205120024,62928.47455406189,57815.4922535653
2025-11-16 13:00:00+00:00,5906,5906,426518582.0,1.447471500607504e+18,5.3154e+19,53034,144.74715006075036,609.7210365853658,477.0,605.0,715.0,39206.0,178935.0,391781.89999999927,1.9252314888327343e-07,3.586097574831665e-07,6.288771136428439e-07,406.7598171234131,0.11383851612547348,59.01639344262295,0.19131195071086518,0.355854103496249,0.20187515336342732,0.3760295850626688,0.6594254483151587,2.491781,0.8867104938639869,0.5030286715230743,0.9369833754970419,1.6431438030281944,360.6781983255266,0.11539809662857702,0.19406534140836587,408.8632879257202,0.8847636172364807,63335.2343711853,58176.17045189083
2025-11-16 14:00:00+00:00,5896,5896,446387106.0,1.4890980500386655e+18,5.3064e+19,52899,148.90980500386655,610.6000678426052,478.0,605.0,716.0,43054.5,185452.5,373514.90000000014,1.8630963643915602e-07,3.4558289105354207e-07,5.951432004206235e-07,425.70791816711426,0.11934352976863828,59.01639344262295,0.20056343197229493,0.3497933645326538,0.19535981333882446,0.36236992556935893,0.6240528765242557,2.419509,0.8463281936270367,0.47267482661160587,0.8767572962443941,1.5099015512263254,360.2886133951002,0.11534289029318895,0.19397256409472763,409.17130982875824,0.8832372710246963,63760.94228935242,58536.45906528593
2025-11-16 15:00:00+00:00,5745,5745,445906788.0,1.5261405535211272e+18,5.1705e+19,51365,152.61405535211273,626.6334203655352,474.0,606.0,729.0,43376.0,187553.40000000002,412212.1200000002,1.9578839173043605e-07,3.6626291108021277e-07,6.419754767936314e-07,425.24985122680664,0.12214663668703354,59.01639344262295,0.20561350508983978,0.35888091415396206,0.2052990086471337,0.3840544982488452,0.6731600775543588,2.424382,0.8700644284184108,0.49772322118195533,0.9310948125735318,1.6319971751413915,369.99476874266577,0.11509083072421906,0.19353342631261647,408.4414111375809,0.8819099687129691,64186.19214057922,58906.4538340286
2025-11-16 16:00:00+00:00,5446,5446,477728718.0,1.674126513666478e+18,4.9014e+19,48221,167.41265136664782,661.1381083562902,472.0,608.0,844.8000000000011,51612.0,195051.0,393354.9500000001,2.0695480652370173e-07,3.779462952309245e-07,6.480436626680767e-07,455.5976085662842,0.13759422915608152,59.01639344262295,0.23238136479693772,0.3674572654002226,0.21700784320539707,0.3963054144680619,0.6795230316258412,2.342672,0.8608318468496703,0.5083781980576739,0.9284135979227234,1.5918995795449724,392.19293080240755,0.11546610344666265,0.19421186874518,408.45549686749774,0.8799990301365032,64641.78974914551,59298.646764831006
2025-11-16 17:00:00+00:00,5524,5524,445374024.0,1.513791698230525e+18,4.9716e+19,49031,151.3791698230525,651.6994931209268,468.30000000000007,609.0,794.6999999999998,46996.0,181284.49999999997,429010.73999999964,2.0073411291386682e-07,3.6146707195883837e-07,6.214742086610164e-07,424.7417678833008,0.12625657613569236,59.01639344262295,0.2135840412962129,0.35640283407363044,0.21048497318277082,0.3790256964463109,0.6516629398209339,2.295552,0.8181412385633904,0.4831792011596559,0.8700731955287218,1.4959261648318245,347.4987560456478,0.11517140097313644,0.19377505698464093,406.54156053066254,0.8770515895785383,65066.53151702881,59646.14552087666
2025-11-16 18:00:00+00:00,4570,4570,538078273.0,1.7857051764800993e+18,4.113e+19,39078,178.5705176480099,787.5962800875274,430.0,631.0,1238.0,73270.5,263421.00000000006,521059.6100000007,1.9371838095926107e-07,3.512041185695877e-07,5.961396914972912e-07,513.1514291763306,0.17795081586184638,59.01639344262295,0.31190823558006964,0.3479879573455285,0.20312844503273814,0.368264209833224,0.6250977731514636,2.298743,0.7999348810323322,0.46694009111989154,0.8465447745046548,1.436939130347515,410.4877274497392,0.11697544108321369,0.1973423467544013,408.51369535923004,0.8734782034769344,65579.68294620514,60056.6332483264
2025-11-16 19:00:00+00:00,4709,4709,426215642.0,1.4167885749912092e+18,4.2381e+19,40474,141.6788574991209,764.1174346995116,430.8,625.0,1203.3999999999996,51824.0,220489.8,443107.76000000007,1.7544117200131224e-07,3.5385824587328955e-07,6.428472122603583e-07,406.470911026001,0.13810861279286507,59.01639344262295,0.23977189720983516,0.3485584174806006,0.183963402372448,0.37104726402483046,0.6740741584431175,2.295911,0.8002591048363032,0.4223635991043294,0.8518914949945124,1.5476142751852962,325.2820473996642,0.11737038865812022,0.19825133537575834,407.62879705429077,0.8714502796445917,65986.15385723114,60381.91529572606
2025-11-16 20:00:00+00:00,5370,5370,466959222.0,1.5136712212990116e+18,4.833e+19,47347,151.36712212990116,670.9556714471969,468.0,612.0,948.1999999999998,45188.0,208569.80000000005,465513.31000000006,1.7555032169997697e-07,3.428027437391722e-07,5.871954348447023e-07,445.32701683044434,0.13550438067649015,59.01639344262295,0.23035744715003328,0.3399010534039378,0.18407785412687505,0.35945472981904625,0.6157190402877185,2.27572,0.7735196252524094,0.41890965419361215,0.8180183177438,1.4012041343635668,344.4691871734587,0.11802065220505333,0.1994261688543583,408.75979459285736,0.8682216561261304,66431.48087406158,60726.38448289952
2025-11-16 21:00:00+00:00,5926,5926,411772331.0,1.3671171402605862e+18,5.3334e+19,53182,136.71171402605862,607.6452320675105,479.0,605.0,708.0,36135.0,176883.0,398673.0,1.7604953616693008e-07,3.4760587535665317e-07,6.434523405611841e-07,392.6966962814331,0.10953180026983851,59.01639344262295,0.1840742754534786,0.3481356357734207,0.18460131843577487,0.36449117835797795,0.6747086814562842,2.259171,0.7864979324058746,0.41704594517186794,0.8234478999021714,1.524282286594275,308.8551396879648,0.11763859321377769,0.19878409749402007,407.6024756828944,0.8656912417471045,66824.17757034302,61035.23962258748
2025-11-16 22:00:00+00:00,5965,5965,430495263.0,1.4515340029304233e+18,5.3685e+19,53588,145.15340029304232,603.4977367979883,486.0,604.0,703.0,38259.0,178151.60000000018,409773.9999999995,1.9346829867935035e-07,3.525193615734855e-07,6.075085862692864e-07,410.5522756576538,0.11395177044282982,59.01639344262295,0.19118574818741446,0.3535564382404764,0.20286621475599848,0.36964334208127914,0.6370189233559033,2.256701,0.7978711677337214,0.4578083897060765,0.8341744997181647,1.4375612413561902,327.5678235947089,0.11786878099769194,0.19914520253896953,408.61062467098236,0.8638144773491945,67234.72984600067,61362.807446182196
2025-11-16 23:00:00+00:00,5967,5967,388046242.0,1.3956558168917468e+18,5.3703e+19,53622,139.56558168917468,603.3085302497067,484.0,605.0,704.0,32627.0,161376.0000000001,404240.9600000001,2.0834227227919668e-07,3.939015540116737e-07,7.149787306307448e-07,370.06973457336426,0.1025113979707577,59.01639344262295,0.17227609936752336,0.3771331958558383,0.21846270649743094,0.41303571589934474,0.7497095374498639,2.287267,0.8626043134855957,0.49968253930225937,0.9447229627979465,1.7147858845943378,319.2237493334535,0.11789318457160274,0.1991744171432505,408.91787544886273,0.8636771461088862,67604.79958057404,61682.03119551565
2025-11-17 00:00:00+00:00,5992,5992,202450922.0,7.58728742639073e+17,5.3928e+19,53842,75.8728742639073,600.8434579439253,483.0,604.0,702.0,24452.5,49194.700000000026,240901.31000000003,2.3267625478935737e-07,4.0473677342493187e-07,6.374049609388483e-07,193.07224464416504,0.05334713521012704,59.01639344262295,0.08950463796365758,0.39297660004803964,0.2439787365420052,0.42439726693082136,0.6683675443214138,2.293196,0.9011723673237643,0.5594910627231802,0.9732261149366919,1.5326977791676888,173.9913717704952,0.11769430836732475,0.19884074706718413,408.25954206784564,0.86381696042893,67797.8718252182,61856.02256728615
2025-11-17 01:00:00+00:00,5985,5985,223718606.0,7.868692728064276e+17,5.3865e+19,53759,78.68692728064278,601.4964076858814,488.0,604.0,698.0,25898.0,49388.000000000015,320925.31999999983,2.1814430127569594e-07,3.782110516862903e-07,6.16253395204587e-07,213.35468864440918,0.059020257222639705,59.01639344262295,0.09902287600687329,0.36880805282787826,0.22874087885446415,0.3965830317330035,0.646188520130045,2.31362,0.8532816871836356,0.5292194721352653,0.9175424338781115,1.4950346839432747,182.05164869504074,0.11727501994686262,0.19813727427285324,406.84641659259796,0.8623844966793457,68011.22651386261,62038.07421598119
2025-11-17 02:00:00+00:00,5948,5948,430372159.0,1.4990150347338744e+18,5.3532e+19,53408,149.90150347338746,605.1990585070612,482.0,604.0,708.0,39073.0,167157.80000000005,358560.9999999992,2.1334362201649426e-07,3.607502202768189e-07,5.967330964572575e-07,410.43487453460693,0.11424477773557558,59.01639344262295,0.19167734931191013,0.3652260389504209,0.22370700179956748,0.37827402297698565,0.6257200033507653,2.316279,0.845965404274042,0.5181678304213004,0.8761881756671094,1.4493421036413074,347.2137045638345,0.11577803898675204,0.1956082918285776,401.5863664150238,0.8616880366185917,68421.66138839722,62385.28792054503
2025-11-17 03:00:00+00:00,5989,5989,569970763.0,1.952707911301623e+18,5.3901e+19,53800,195.27079113016234,601.5443609022557,487.4,604.0,703.0,87828.0,185336.8,313609.1199999993,2.234453150043959e-07,3.453342607709366e-07,5.447283810718759e-07,543.5664777755737,0.15026623804114767,59.01639344262295,0.2521133549357033,0.3592399441725419,0.23429939462604943,0.3621092178221456,0.5711891069108234,2.326991,0.8359481169300075,0.5452125826002654,0.8426248908891725,1.3291519110795238,454.3933735227676,0.1159977955441492,0.19596021300628197,402.7471735080083,0.8604302603169646,68965.22786617279,62839.6812940678
2025-11-17 04:00:00+00:00,5989,5989,607453679.0,2.1127082248489708e+18,5.3901e+19,53861,211.27082248489705,601.5234753550543,484.0,605.0,706.0,96646.0,186014.8,350747.9999999999,2.1950799281317e-07,3.474476194590395e-07,5.811070370701975e-07,579.3129720687866,0.1598834701274062,59.01639344262295,0.2686930539641132,0.36469202774870907,0.23017081307206255,0.3643252350218818,0.6093348925029194,2.309343,0.8421989814372871,0.5315433559722762,0.8413519312211376,1.4071632686573694,487.89679500973966,0.11704510807716502,0.1977046840722605,406.66483267148334,0.8597668946363174,69544.54083824158,63327.57808907754
2025-11-17 05:00:00+00:00,5957,5957,491782715.0,1.686661431779135e+18,5.3613e+19,53508,168.66614317791348,604.256337082424,485.0,604.0,704.4000000000005,45517.0,184635.80000000002,393621.1999999972,2.1641993548864127e-07,3.634745014022993e-07,6.158016701544008e-07,469.00054454803467,0.13034933150826916,59.01639344262295,0.21869721175276272,0.3596288855921335,0.2269327502749375,0.3811306387824174,0.645714852083821,2.314659,0.8324182366958021,0.5252719328186365,0.8821874632334713,1.4946096938094848,390.40460630204603,0.11782768587108822,0.19901767570428722,409.5002239545186,0.8579343257511066,70013.54138278961,63717.982695379585
