_day,max_version_app,block_count,blocks_with_blobs,total_blobs_bytes,total_blobs_count,total_bytes_in_block,total_txs,total_fee_utia,total_gas_used,total_gas_limit,avg_fill_rate,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_square_size,p90_square_size,max_square_size_seen,p50_blobs_size,p90_blobs_size,p99_blobs_size,p10_gas_price_utia,p50_gas_price_utia,p90_gas_price_utia,era,max_data_bytes,era_block_time_s,daily_blob_mib,daily_block_mib,actual_mib_per_s,utilization_pct,max_mib_per_s,avg_gas_price_utia,avg_tia_usd,cost_per_mib_tia,cost_per_mib_usd,cost_per_mib_day_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,daily_da_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_blob_mib_7d,cost_per_mib_usd_7d,cumulative_daily_blob_mib,cumulative_daily_da_spend_usd
2025-11-27,6,14111,13403,1271262619.0,476438,1346909184.0,40431,109610696.0,14296173055.0,16125346896.0,0.04863796329104953,6121.292608603218,6105.0,6117.0,6127.0,16.0,32.0,128.0,98072.0,119405.00000000001,1376103.719999993,0.004208759963938868,0.005105702831358349,0.011008035156803259,Current (v6),8388608.0,6.0,1212.370509147644,1284.5126953125,0.014045561033631122,4.863796329104953,1.3333333333333333,0.007667135503907762,0.6430883333333334,0.06431659422516468,0.04136125138593745,0.0013787083795312484,0.022704643579446356,0.0275433058672398,0.05938412189972617,70.48935980614668,0.01722840260747845,5.441668209400651,1432.9669471468244,0.047237219486968705,17852.882614135742,1267.7130680989449
2025-11-28,6,14112,13457,1243914776.0,371822,1308488688.0,42059,208859096.0,13975826774.0,15932504954.0,0.047247555272108846,6121.05470521542,6102.0,6114.0,6124.0,16.0,32.0,128.0,98353.0,119690.2,1194865.3600000208,0.004212173300275603,0.005253929891302162,0.04625464795489984,Current (v6),8388608.0,6.0,1186.2895736694336,1247.872055053711,0.013749177263575512,4.724755527210885,1.3333333333333333,0.01494431058551413,0.6227534166666667,0.1253619633321285,0.07806959098512442,0.0026023196995041474,0.022004537769024477,0.027446709925586565,0.24163586713061613,130.06771563591136,0.01578211594914654,5.159242220882846,1331.9320395333427,0.05280081325208171,19039.172187805176,1397.7807837348562
2025-11-29,6,14127,13577,1235050900.0,370088,1296034091.0,40149,97411163.0,13653307023.0,15439503406.0,0.046748248035676364,6114.66050824662,6098.0,6109.0,6121.0,16.0,32.0,128.0,99052.0,120372.99999999999,892037.2799999997,0.004210501456095629,0.004840310620657442,0.009685231716654655,Current (v6),8388608.0,6.0,1177.8363227844238,1235.9944257736206,0.013647869869759605,4.6748248035676365,1.3333333333333333,0.007134620413640719,0.6285007083333333,0.059849533878829846,0.03761547443626438,0.0012538491478754795,0.022198799754337528,0.02551930864700486,0.05106292485450034,61.22298494507378,0.015389965692833242,5.1663426658056455,1314.0028785978045,0.05286317449016572,20217.0085105896,1459.0037686799299
2025-11-30,6,14135,13628,1242091623.0,376224,1310550281.0,43218,142461879.0,14101761405.0,16104460326.0,0.047245107888220735,6111.730668553237,6099.0,6111.0,6123.0,16.0,32.0,128.0,99800.0,122216.6,1001133.9399999995,0.004210741921697531,0.005290994473895648,0.02093307983067607,Current (v6),8388608.0,6.0,1184.5508794784546,1249.8381433486938,0.013713415126126506,4.724510788822074,1.3333333333333333,0.010102417344083549,0.6468247083333333,0.08474521895191801,0.05481530153121884,0.0018271767177072947,0.022847312702159256,0.028708718676768608,0.11358203129150932,92.14786333279362,0.014866713496143625,5.140035929497377,1285.9043125425067,0.055440881951659145,21401.559390068054,1551.1516320127234
2025-12-01,6,14113,13525,1309548083.0,375724,1375332222.0,41936,120738376.0,14511565134.0,16394961277.0,0.04965771983277829,6121.149507546234,6097.0,6110.0,6122.0,16.0,32.0,128.0,99775.0,123238.2,1408989.6000000013,0.00420613740885335,0.0049340111660288125,0.01552330336121489,Current (v6),8388608.0,6.0,1248.8823728561401,1311.6190166473389,0.014483081817592003,4.965771983277829,1.3333333333333333,0.008320148439200052,0.5699430833333333,0.06979446375826108,0.03977887187397991,0.0013259623957993304,0.020109665385635585,0.02358965100592806,0.07421736522840916,68.81400229409934,0.014617217811551248,5.077336503749992,1258.9522446223668,0.05556003505731106,22650.441762924194,1619.9656343068227
2025-12-02,6,14099,13136,1245950778.0,371932,1366348049.0,35123,161662904.0,21895059386.0,25786492261.0,0.04938318320448259,6126.8392084545,6102.0,6113.0,6124.0,16.0,32.0,128.0,99263.0,119280.5,967978.2499999964,0.004168950901651731,0.004703173598855779,0.013325436203792788,Current (v6),8388608.0,6.0,1188.2312564849854,1303.0510416030884,0.013786634624529344,4.938318320448259,1.3333333333333333,0.007383533478944089,0.5835834166666667,0.061937568009738216,0.03614573755914706,0.0012048579186382353,0.020408901187730914,0.023024163035780216,0.06523404021353911,94.34378986457534,0.014145233616781164,4.946027767031348,1219.4796844209943,0.05485569477023928,23838.67301940918,1714.309424171398
2025-12-03,6,14124,13215,1239622073.0,373834,1299542556.0,34919,103485975.0,13478560273.0,15125389575.0,0.04688535117530445,6116.114910790145,6101.0,6112.0,6124.0,16.0,32.0,128.0,99268.0,118584.2,912333.3400000008,0.00416979720368198,0.00458407206006592,0.011229514229727703,Current (v6),8388608.0,6.0,1182.1957330703735,1239.3403587341309,0.013694567880615065,4.688535117530445,1.3333333333333333,0.007677821139940382,0.6278700416666666,0.064406231837073,0.04043874346713602,0.0013479581155712006,0.021962136959989935,0.024144104257332426,0.05914535346938783,64.97574343516561,0.013874329659404164,4.797216124280298,1197.1938067844935,0.04688928160554401,25020.868752479553,1779.2851676065636
2025-12-04,6,13998,12832,1232141221.0,369002,1295986500.0,35270,98281203.0,13529088929.0,15150516507.0,0.04717869695670811,6170.722746106587,6097.0,6109.0,6122.0,16.0,32.0,128.0,99378.0,120482.6,937081.8500000016,0.004115764169498352,0.004708203585578002,0.010816900289777442,Current (v6),8388608.0,6.0,1175.0614366531372,1235.9490394592285,0.013741193631842142,4.717869695670811,1.3333333333333333,0.007264436172736758,0.6393680833333334,0.06093850739410895,0.03896213667376561,0.0012987378891255203,0.02207452337330807,0.025252017806647577,0.058015451916074746,62.83786438980426,0.01383084860200574,4.776369462361134,1191.8639392852783,0.0465465509323766,26195.93018913269,1842.123031996368
2025-12-05,6,14134,13157,1267487871.0,383623,1329280435.0,34874,95846531.0,13762897400.0,15356949872.0,0.04792445875194566,6111.713527663789,6097.0,6111.0,6123.0,16.0,32.0,128.0,99306.0,119824.0,1199630.760000001,0.004115764169498352,0.004406597378777061,0.008271434431536932,Current (v6),8388608.0,6.0,1208.7706289291382,1267.7006101608276,0.013994794580172686,4.792445875194566,1.3333333333333333,0.006964124501865428,0.6055998333333333,0.05841931050934435,0.035378724707907185,0.001179290823596906,0.020908656569299824,0.022386129874699873,0.04202004165986184,58.04464319917817,0.013865936790091049,4.7860395120730885,1195.0755186080933,0.040447855749917,27404.70081806183,1900.167675195546
2025-12-06,6,14040,12952,1200033841.0,371954,1258535383.0,33578,80990604.0,13104353665.0,14619250642.0,0.04567827635327635,6152.984472934473,6096.0,6109.0,6122.0,16.0,32.0,128.0,98328.0,118645.5,932590.5199999987,0.004115764169498352,0.004377663669385721,0.007367260074655242,Current (v6),8388608.0,6.0,1144.4414529800415,1200.232871055603,0.013343087903327461,4.567827635327635,1.3333333333333333,0.0061804348440560805,0.5743532916666667,0.05184524517632759,0.029777487224289124,0.000992582907476304,0.01982985308764984,0.02109169132536609,0.03549564040175022,46.51722000147151,0.013822396509172172,4.770754202324517,1190.304822921753,0.039328143291063385,28549.14227104187,1946.6848951970176
2025-12-07,6,14126,13231,1246999301.0,378100,1308693032.0,35851,92326289.0,13704381789.0,15297143513.0,0.047208480815517484,6115.488460993912,6095.0,6108.0,6122.0,16.0,32.0,128.0,98427.0,118928.0,1321447.600000005,0.004175487966362177,0.004499710254675751,0.009288951883343133,Current (v6),8388608.0,6.0,1189.2312059402466,1248.0669326782227,0.013783136794810856,4.720848081551749,1.3333333333333333,0.006736990432804995,0.575773625,0.056513971840551444,0.03253925442978223,0.0010846418143260741,0.020167353161786146,0.02173332711357771,0.044865073170700744,53.159042100327625,0.01383235674755565,4.7702309584287566,1190.9734409877233,0.036145850848001024,29738.373476982117,1999.8439372973453
2025-12-08,6,13997,12877,1754786567.0,380150,1819245385.0,37305,123736378.0,19411430740.0,23506592113.0,0.06623154961777523,6172.140244338072,6093.0,6106.0,6121.0,16.0,32.0,128.0,98308.0,122116.79999999999,3002140.1199999996,0.004115764169498352,0.004467184241180146,0.00900384133558529,Current (v6),8388608.0,6.0,1673.4948797225952,1734.9675989151,0.019580898912414872,6.623154961777524,1.3333333333333333,0.00637440792785169,0.58417275,0.05347240933884011,0.031237124412595907,0.0010412374804198636,0.020168875112900643,0.021890972698190757,0.044122389902608576,72.2834202112995,0.014560616332530347,5.006999955357284,1251.632370540074,0.03492560121066045,31411.868356704712,2072.1273575086448
2025-12-09,6,14150,13153,1269141245.0,372819,1331646425.0,35298,103874410.0,13923272201.0,15731886322.0,0.0479561554770318,6104.634840989399,6092.0,6103.0,6115.0,16.0,32.0,128.0,97940.0,118480.8,1205276.9999999998,0.004115764169498352,0.004506084500191748,0.010604051640311347,Current (v6),8388608.0,6.0,1210.347409248352,1269.9569940567017,0.014015552905375877,4.79561554770318,1.3333333333333333,0.007460488346449157,0.601300625,0.06258311222693017,0.03763126449649825,0.0012543754832166083,0.020760224113387866,0.022729029226484083,0.053487634251316626,62.45974765450625,0.014593318944079852,4.986613844965129,1254.7918209348406,0.035137819344567764,32622.215765953064,2134.587105163151
2025-12-10,6,14148,13056,1268575063.0,367948,1329592110.0,33807,97958499.0,13852680140.0,15598622333.0,0.047888401187446986,6105.128003958157,6092.0,6103.0,6115.0,16.0,32.0,128.0,97660.0,117037.5,1230683.4000000022,0.004115764169498352,0.004486634135880014,0.009939064429615169,Current (v6),8388608.0,6.0,1209.8074560165405,1267.9978466033936,0.014011280760484511,4.788840118744699,1.3333333333333333,0.007071447402957216,0.6163929583333333,0.059319600256026124,0.036564183888962695,0.0012188061296320898,0.02128129495444005,0.023198944464779558,0.05139171074605191,60.380928992502874,0.014638563641204057,5.000943130852881,1258.736352784293,0.03458431083340014,33832.023221969604,2194.968034155654
2025-12-11,6,14141,13014,1253447506.0,366249,1317885705.0,32806,99828366.0,13701880182.0,15525400896.0,0.04749104023760695,6108.577540485114,6093.0,6105.0,6117.0,16.0,32.0,128.0,97496.5,116732.1,1202392.3399999922,0.004115764169498352,0.0045418938868970506,0.01013490961920591,Current (v6),8388608.0,6.0,1195.380693435669,1256.8337488174438,0.013846513923224378,4.749104023760696,1.3333333333333333,0.007285742151733552,0.5815975833333333,0.06111723489996929,0.0355456361178378,0.00118485453726126,0.020079966113131474,0.022158965281397006,0.0494461376629627,58.059936413715505,0.014653609397115807,5.005405177722864,1261.6391037532262,0.034096239325410456,35027.40391540527,2253.0279705693697
2025-12-12,6,14063,12846,1197274776.0,365730,1260296128.0,32769,95177961.0,13194003849.0,14907873176.0,0.04566766692739813,6142.28052335917,6092.0,6106.0,6119.0,16.0,32.0,128.0,97344.5,116120.5,1200169.6999999974,0.004115764169498352,0.004552371462674167,0.009454496214356524,Current (v6),8388608.0,6.0,1141.810203552246,1201.9120483398438,0.013297167606938658,4.566766692739813,1.3333333333333333,0.007213728454930967,0.5850706250000001,0.06051314022686155,0.03540446077324253,0.0011801486924414178,0.02019987472515917,0.022342711939108976,0.0464019878823064,55.68582912849563,0.014553948400939517,4.9731652945150415,1252.0733286993843,0.03409991590617265,36169.21411895752,2308.7137996978654
2025-12-13,6,14144,12954,1205430985.0,369065,1267155750.0,32229,91648738.0,13238175371.0,14913171718.0,0.045652941176470584,6106.705246040724,6091.0,6103.0,6118.0,16.0,32.0,128.0,97819.0,116935.8,1193621.2999999996,0.004115764169498352,0.004550894551885534,0.009083725240748615,Current (v6),8388608.0,6.0,1149.5885705947876,1208.453893661499,0.01331762616230098,4.565294117647058,1.3333333333333333,0.006923064201186582,0.581394375,0.05807487174258737,0.033764403759986746,0.0011254801253328915,0.020072950237267868,0.022195120058636865,0.04430214104050211,53.28406074904875,0.014550311009364306,4.9728033634178175,1252.8086312157768,0.034669475411272306,37318.80268955231,2361.9978604469143
2025-12-14,6,14101,12722,1194457818.0,360849,1253385712.0,30707,88562607.0,13013324751.0,14642098519.0,0.04529478051202042,6125.8604354301115,6091.0,6103.0,6117.0,16.0,32.0,128.0,97600.5,116860.9,1216882.0099999998,0.004115611563738718,0.004381711708643507,0.009775902104627782,Current (v6),8388608.0,6.0,1139.123743057251,1195.321762084961,0.013236635858293246,4.529478051202042,1.3333333333333333,0.00680553269011399,0.5649994583333333,0.057088945968551734,0.032255223549052664,0.0010751741183017555,0.019506183729349633,0.020767381059693443,0.04633346457015432,50.037824983587875,0.014472239447004645,4.945464787653573,1245.6504222324916,0.03462889957116808,38457.92643260956,2412.0356854305023
2025-12-15,6,14128,12857,3950970683.0,368807,4013845049.0,33141,209175790.0,36683362181.0,40852013681.0,0.14477230322763307,6114.987330124575,6090.0,6103.0,6117.0,16.0,32.0,256.0,97735.0,122311.6,7438772.56,0.004115764169498352,0.00444251952764157,0.010726960061197265,Current (v6),8388608.0,6.0,3767.9392652511597,3827.900933265686,0.043699839074037905,14.477230322763306,1.3333333333333333,0.005702197878370641,0.536365375,0.04783350274008299,0.02565623463474814,0.0008552078211582713,0.018518300046106433,0.01998848966693366,0.04826444296006953,112.19465104427125,0.017917802327236505,6.067475553508685,1544.8567630222865,0.03383162960290412,42225.86569786072,2524.2303364747736
2025-12-16,6,14069,13579,65584193273.0,377502,65653870267.0,41518,2523528964.0,560892693732.0,617424812857.0,2.3779394484327243,6139.126448219489,6093.0,6107.0,6123.0,128.0,128.0,256.0,7340491.0,7464573.0,14806047.78,0.004214461209170523,0.0044006578303189825,0.005985783763561541,Current (v6),8388608.0,6.0,62545.960686683655,62612.40984630585,0.7279610083638944,237.79394484327244,1.3333333333333333,0.00449912967703189,0.5070179583333333,0.037741435201787125,0.019135585420579904,0.0006378528473526635,0.017924840637846634,0.018716767433644223,0.025458585268499312,1279.4745031223117,0.11991001024988202,39.352951167161436,10307.08723122733,0.031189389734915782,104771.82638454437,3803.704839597085
2025-12-17,6,13929,13684,101475439339.0,384474,101541944465.0,47008,4092701562.0,866058603309.0,953096969779.0,3.714745710388398,6201.849307200804,6092.0,6108.0,6125.0,128.0,256.0,256.0,7437293.0,14680064.0,22126140.29,0.004395539296038975,0.00439999658486593,0.004709800908270489,Current (v6),8388608.0,6.0,96774.52024364471,96837.94447422028,1.1374755236579477,371.4745710388398,1.3333333333333333,0.004725663536350518,0.5019992083333333,0.03964173894633825,0.01990012156801847,0.0006633373856006156,0.018509943773045177,0.01852871374869788,0.01983332285821768,2054.532944068597,0.28040490209237673,91.73662701288931,23959.189058031356,0.02880880940335232,201546.3466281891,5858.2377836656815
2025-12-18,6,14081,13967,107585680984.0,385504,107657580247.0,48239,4089068653.0,918183569781.0,1010458566422.0,3.8959625310702366,6134.515801434557,6084.0,6097.0,6113.0,128.0,256.0,256.0,7437417.0,8761758.599999998,14877548.040000001,0.004395770856001914,0.004399994611395,0.004523190657649425,Current (v6),8388608.0,6.0,102601.70076751709,102670.26924800873,1.1951017060413391,389.59625310702364,1.3333333333333333,0.004453432611493257,0.4696987083333333,0.03735810043223323,0.017547051518806887,0.000584901717293563,0.017319857378345384,0.017336499474443132,0.01782190647599084,1920.630264600423,0.449155643823536,146.71479116764115,38445.80621147156,0.02623758303206219,304148.0473957062,7778.868048266105
2025-12-19,6,14067,13965,107547191581.0,385773,107612378618.0,46611,4078865397.0,917615922529.0,1009653269941.0,3.8982019975829956,6141.215326651028,6082.0,6094.0,6109.0,128.0,256.0,256.0,7437229.0,7941315.6,14865095.480000008,0.004395774661601607,0.004399994611395,0.004463666068113119,Current (v6),8388608.0,6.0,102564.99441242218,102627.1616153717,1.1964518439383682,389.82019975829957,1.3333333333333333,0.004445068243539653,0.4665108333333334,0.03728793502830268,0.017395225643332676,0.0005798408547777558,0.017202321297752236,0.017218835550141115,0.017468005933129294,1902.8348954089677,0.6181777404423118,201.75099589129255,52934.8325270244,0.023664835156360784,406713.04180812836,9681.702943675073
2025-12-20,6,14121,14022,107359786399.0,381574,107424006044.0,46558,4100882406.0,915989884137.0,1007980012927.0,3.8764979392394308,6117.793853126549,6086.0,6100.0,6114.0,128.0,128.0,256.0,7437177.0,7545062.8,14797227.82,0.004395817593614849,0.004399994611395,0.004464544868896486,Current (v6),8388608.0,6.0,102386.27090358734,102447.51552963257,1.1886293162211303,387.6497939239431,1.3333333333333333,0.004476995299859285,0.474860375,0.037555758588362,0.01783374160667905,0.0005944580535559683,0.017510376907718637,0.017527015713611524,0.017784146341593705,1947.3465571440622,0.7860794104507159,256.4773530064777,67397.21571745191,0.02138902627731683,509099.3127117157,11629.049500819136
