timestamp_ms,date,eth_usd
1764921620511,2025-12-05T08:00:20.511000+00:00,3173.78
1764925305608,2025-12-05T09:01:45.608000+00:00,3155.21
1764928917658,2025-12-05T10:01:57.658000+00:00,3124.61
1764932557976,2025-12-05T11:02:37.976000+00:00,3132.67
1764936065249,2025-12-05T12:01:05.249000+00:00,3131.42
1764939661238,2025-12-05T13:01:01.238000+00:00,3128.86
1764943256384,2025-12-05T14:00:56.384000+00:00,3100.27
1764946927986,2025-12-05T15:02:07.986000+00:00,3102.19
1764950458353,2025-12-05T16:00:58.353000+00:00,3105.73
1764954075107,2025-12-05T17:01:15.107000+00:00,3033.3
1764957666865,2025-12-05T18:01:06.865000+00:00,3032.67
1764961393169,2025-12-05T19:03:13.169000+00:00,2995.62
1764964884050,2025-12-05T20:01:24.050000+00:00,3038.95
1764968547649,2025-12-05T21:02:27.649000+00:00,3025.27
1764972031289,2025-12-05T22:00:31.289000+00:00,3018.88
1764975693886,2025-12-05T23:01:33.886000+00:00,3026.25
1764979333167,2025-12-06T00:02:13.167000+00:00,3022.66
1764982900690,2025-12-06T01:01:40.690000+00:00,3025.8
1764986481647,2025-12-06T02:01:21.647000+00:00,3026.55
1764990092392,2025-12-06T03:01:32.392000+00:00,3029.44
1764993699389,2025-12-06T04:01:39.389000+00:00,3038.67
1764997262680,2025-12-06T05:01:02.680000+00:00,3036.98
1765001218969,2025-12-06T06:06:58.969000+00:00,3036.77
1765004505884,2025-12-06T07:01:45.884000+00:00,3040.17
1765008057797,2025-12-06T08:00:57.797000+00:00,3026.56
1765011698455,2025-12-06T09:01:38.455000+00:00,3016.27
1765015239042,2025-12-06T10:00:39.042000+00:00,3030.53
1765018923917,2025-12-06T11:02:03.917000+00:00,3031.77
1765022526552,2025-12-06T12:02:06.552000+00:00,3039.48
1765026110948,2025-12-06T13:01:50.948000+00:00,3031.83
1765029707314,2025-12-06T14:01:47.314000+00:00,3037.33
1765033219358,2025-12-06T15:00:19.358000+00:00,3056.62
1765036892125,2025-12-06T16:01:32.125000+00:00,3043.16
1765040555974,2025-12-06T17:02:35.974000+00:00,3052.76
1765044110645,2025-12-06T18:01:50.645000+00:00,3053.27
1765047709834,2025-12-06T19:01:49.834000+00:00,3040.82
1765051327061,2025-12-06T20:02:07.061000+00:00,3033.69
1765054883369,2025-12-06T21:01:23.369000+00:00,3040.09
1765058509239,2025-12-06T22:01:49.239000+00:00,3042.12
1765062216015,2025-12-06T23:03:36.015000+00:00,3043.37
1765065845422,2025-12-07T00:04:05.422000+00:00,3039.36
1765069248433,2025-12-07T01:00:48.433000+00:00,3045.62
1765072820939,2025-12-07T02:00:20.939000+00:00,3046.9
1765076448929,2025-12-07T03:00:48.929000+00:00,3049.57
1765080071910,2025-12-07T04:01:11.910000+00:00,3054.12
1765083666794,2025-12-07T05:01:06.794000+00:00,3047.12
1765087279704,2025-12-07T06:01:19.704000+00:00,3046.59
1765090894708,2025-12-07T07:01:34.708000+00:00,3047.04
1765094450935,2025-12-07T08:00:50.935000+00:00,3037.4
1765098123495,2025-12-07T09:02:03.495000+00:00,3038.83
1765101648175,2025-12-07T10:00:48.175000+00:00,3031.16
1765105257456,2025-12-07T11:00:57.456000+00:00,3038.67
1765108903026,2025-12-07T12:01:43.026000+00:00,3036.6
1765112531260,2025-12-07T13:02:11.260000+00:00,3049.52
1765116159737,2025-12-07T14:02:39.737000+00:00,3031.8
1765119736830,2025-12-07T15:02:16.830000+00:00,2946.59
1765123623306,2025-12-07T16:07:03.306000+00:00,3009.7
1765126863180,2025-12-07T17:01:03.180000+00:00,3036.78
1765130467305,2025-12-07T18:01:07.305000+00:00,3113.24
1765134352087,2025-12-07T19:05:52.087000+00:00,3132.62
1765137685409,2025-12-07T20:01:25.409000+00:00,3139.04
1765141296663,2025-12-07T21:01:36.663000+00:00,3141.04
1765144846802,2025-12-07T22:00:46.802000+00:00,3080.28
1765148481812,2025-12-07T23:01:21.812000+00:00,3034.65
1765152033237,2025-12-08T00:00:33.237000+00:00,3052.98
1765155708728,2025-12-08T01:01:48.728000+00:00,3064.97
1765159288395,2025-12-08T02:01:28.395000+00:00,3110.89
1765162912296,2025-12-08T03:01:52.296000+00:00,3106.83
1765166493638,2025-12-08T04:01:33.638000+00:00,3109.59
1765170062286,2025-12-08T05:01:02.286000+00:00,3128.48
1765173697792,2025-12-08T06:01:37.792000+00:00,3130.06
1765177297738,2025-12-08T07:01:37.738000+00:00,3128.72
1765180862279,2025-12-08T08:01:02.279000+00:00,3133.53
1765184492980,2025-12-08T09:01:32.980000+00:00,3140.63
1765188106242,2025-12-08T10:01:46.242000+00:00,3156.81
1765191694975,2025-12-08T11:01:34.975000+00:00,3159.5
1765195304521,2025-12-08T12:01:44.521000+00:00,3140.35
1765198916321,2025-12-08T13:01:56.321000+00:00,3131.64
1765202440710,2025-12-08T14:00:40.710000+00:00,3146.73
1765206077393,2025-12-08T15:01:17.393000+00:00,3131.22
1765209721621,2025-12-08T16:02:01.621000+00:00,3108.55
1765213550852,2025-12-08T17:05:50.852000+00:00,3106.38
1765216901093,2025-12-08T18:01:41.093000+00:00,3111.8
1765220612879,2025-12-08T19:03:32.879000+00:00,3093.48
1765224110855,2025-12-08T20:01:50.855000+00:00,3125.67
1765227708623,2025-12-08T21:01:48.623000+00:00,3139.7
1765231263147,2025-12-08T22:01:03.147000+00:00,3147.36
1765234883561,2025-12-08T23:01:23.561000+00:00,3130.67
1765238503174,2025-12-09T00:01:43.174000+00:00,3123.81
1765242083193,2025-12-09T01:01:23.193000+00:00,3119.22
1765245698856,2025-12-09T02:01:38.856000+00:00,3107.24
1765249377063,2025-12-09T03:02:57.063000+00:00,3105.29
1765252876631,2025-12-09T04:01:16.631000+00:00,3129.46
1765256518470,2025-12-09T05:01:58.470000+00:00,3107.62
1765260096546,2025-12-09T06:01:36.546000+00:00,3107.29
1765263714713,2025-12-09T07:01:54.713000+00:00,3109.5
1765267299827,2025-12-09T08:01:39.827000+00:00,3121.76
1765271170803,2025-12-09T09:06:10.803000+00:00,3121.61
1765274528816,2025-12-09T10:02:08.816000+00:00,3107.45
1765278104683,2025-12-09T11:01:44.683000+00:00,3106.67
1765281775426,2025-12-09T12:02:55.426000+00:00,3117.64
1765285382594,2025-12-09T13:03:02.594000+00:00,3137.68
1765288848835,2025-12-09T14:00:48.835000+00:00,3116.51
1765292457667,2025-12-09T15:00:57.667000+00:00,3114.64
1765296055590,2025-12-09T16:00:55.590000+00:00,3249.87
1765299743934,2025-12-09T17:02:23.934000+00:00,3366.12
1765303299556,2025-12-09T18:01:39.556000+00:00,3374.93
1765306897307,2025-12-09T19:01:37.307000+00:00,3375.37
1765310507093,2025-12-09T20:01:47.093000+00:00,3364.22
1765314095584,2025-12-09T21:01:35.584000+00:00,3328.27
1765317680993,2025-12-09T22:01:20.993000+00:00,3302.9
1765321320529,2025-12-09T23:02:00.529000+00:00,3327.54
1765324872370,2025-12-10T00:01:12.370000+00:00,3318.72
1765328496650,2025-12-10T01:01:36.650000+00:00,3308.32
1765332023483,2025-12-10T02:00:23.483000+00:00,3303.38
1765335689791,2025-12-10T03:01:29.791000+00:00,3311.46
1765339297126,2025-12-10T04:01:37.126000+00:00,3309.54
1765342896829,2025-12-10T05:01:36.829000+00:00,3323.2
1765346495254,2025-12-10T06:01:35.254000+00:00,3323.03
1765350034611,2025-12-10T07:00:34.611000+00:00,3325.45
1765353695641,2025-12-10T08:01:35.641000+00:00,3322.89
1765357257077,2025-12-10T09:00:57.077000+00:00,3324.95
1765360906813,2025-12-10T10:01:46.813000+00:00,3339.48
1765364506000,2025-12-10T11:01:46+00:00,3316.59
1765368104565,2025-12-10T12:01:44.565000+00:00,3317.65
1765371717046,2025-12-10T13:01:57.046000+00:00,3320.63
1765375294991,2025-12-10T14:01:34.991000+00:00,3331.87
1765378871382,2025-12-10T15:01:11.382000+00:00,3318.18
1765382488672,2025-12-10T16:01:28.672000+00:00,3322.13
1765386106405,2025-12-10T17:01:46.405000+00:00,3361.61
1765389698185,2025-12-10T18:01:38.185000+00:00,3368.64
1765393219395,2025-12-10T19:00:19.395000+00:00,3390.57
1765396902078,2025-12-10T20:01:42.078000+00:00,3386.11
1765400487732,2025-12-10T21:01:27.732000+00:00,3362.04
1765404146160,2025-12-10T22:02:26.160000+00:00,3344.62
1765407674743,2025-12-10T23:01:14.743000+00:00,3348.04
1765411229188,2025-12-11T00:00:29.188000+00:00,3323.29
1765415199859,2025-12-11T01:06:39.859000+00:00,3278.02
1765418496050,2025-12-11T02:01:36.050000+00:00,3252.66
1765422156427,2025-12-11T03:02:36.427000+00:00,3207.06
1765425712623,2025-12-11T04:01:52.623000+00:00,3188.97
1765429403901,2025-12-11T05:03:23.901000+00:00,3210.31
1765432982482,2025-12-11T06:03:02.482000+00:00,3211.4
1765436468098,2025-12-11T07:01:08.098000+00:00,3202.63
1765440094038,2025-12-11T08:01:34.038000+00:00,3200.29
1765443688216,2025-12-11T09:01:28.216000+00:00,3196.84
1765447349343,2025-12-11T10:02:29.343000+00:00,3201.48
1765450945551,2025-12-11T11:02:25.551000+00:00,3197.52
1765454571562,2025-12-11T12:02:51.562000+00:00,3194.22
1765458015327,2025-12-11T13:00:15.327000+00:00,3200.15
1765461742838,2025-12-11T14:02:22.838000+00:00,3191.69
1765465322904,2025-12-11T15:02:02.904000+00:00,3160.53
1765468889909,2025-12-11T16:01:29.909000+00:00,3176.87
1765472492657,2025-12-11T17:01:32.657000+00:00,3179.44
1765476137746,2025-12-11T18:02:17.746000+00:00,3181.98
1765479738805,2025-12-11T19:02:18.805000+00:00,3199.33
1765483320158,2025-12-11T20:02:00.158000+00:00,3195.01
1765487183035,2025-12-11T21:06:23.035000+00:00,3225.85
1765490625009,2025-12-11T22:03:45.009000+00:00,3252.95
1765494012511,2025-12-11T23:00:12.511000+00:00,3236.61
1765497834622,2025-12-12T00:03:54.622000+00:00,3236.1
1765501254329,2025-12-12T01:00:54.329000+00:00,3214.43
1765504940247,2025-12-12T02:02:20.247000+00:00,3232.2
1765508522918,2025-12-12T03:02:02.918000+00:00,3258.57
1765512070327,2025-12-12T04:01:10.327000+00:00,3245.92
1765515696303,2025-12-12T05:01:36.303000+00:00,3249.72
1765519244008,2025-12-12T06:00:44.008000+00:00,3245.95
1765522874864,2025-12-12T07:01:14.864000+00:00,3253.68
1765526448115,2025-12-12T08:00:48.115000+00:00,3248.16
1765530128696,2025-12-12T09:02:08.696000+00:00,3245.63
1765533775360,2025-12-12T10:02:55.360000+00:00,3249.53
1765537296745,2025-12-12T11:01:36.745000+00:00,3243.34
1765540881550,2025-12-12T12:01:21.550000+00:00,3239.2
1765544623003,2025-12-12T13:03:43.003000+00:00,3247.22
1765548524141,2025-12-12T14:08:44.141000+00:00,3239.35
1765551694435,2025-12-12T15:01:34.435000+00:00,3232.77
1765555259793,2025-12-12T16:00:59.793000+00:00,3070.43
1765558982523,2025-12-12T17:03:02.523000+00:00,3071.04
1765562561288,2025-12-12T18:02:41.288000+00:00,3070.48
1765566104841,2025-12-12T19:01:44.841000+00:00,3095.23
1765569702664,2025-12-12T20:01:42.664000+00:00,3073.38
1765573327764,2025-12-12T21:02:07.764000+00:00,3085.11
1765576964975,2025-12-12T22:02:44.975000+00:00,3084.23
1765580497000,2025-12-12T23:01:37+00:00,3094.04
1765584095722,2025-12-13T00:01:35.722000+00:00,3085.32
1765587649534,2025-12-13T01:00:49.534000+00:00,3086.88
1765591272138,2025-12-13T02:01:12.138000+00:00,3084.32
1765594850252,2025-12-13T03:00:50.252000+00:00,3085.31
1765598488972,2025-12-13T04:01:28.972000+00:00,3089.95
1765602361294,2025-12-13T05:06:01.294000+00:00,3090.91
1765605708929,2025-12-13T06:01:48.929000+00:00,3088.01
1765609235880,2025-12-13T07:00:35.880000+00:00,3094.44
1765612914065,2025-12-13T08:01:54.065000+00:00,3095.11
1765616506940,2025-12-13T09:01:46.940000+00:00,3117.34
1765620071442,2025-12-13T10:01:11.442000+00:00,3119.05
1765623673812,2025-12-13T11:01:13.812000+00:00,3127.83
1765627326510,2025-12-13T12:02:06.510000+00:00,3121.39
1765630900763,2025-12-13T13:01:40.763000+00:00,3116.06
1765634509851,2025-12-13T14:01:49.851000+00:00,3109.24
1765638024103,2025-12-13T15:00:24.103000+00:00,3111.68
1765641687886,2025-12-13T16:01:27.886000+00:00,3110.73
1765645591065,2025-12-13T17:06:31.065000+00:00,3102.7
1765648811879,2025-12-13T18:00:11.879000+00:00,3100.62
1765652580220,2025-12-13T19:03:00.220000+00:00,3102.05
1765656027425,2025-12-13T20:00:27.425000+00:00,3108.53
1765659666052,2025-12-13T21:01:06.052000+00:00,3103.62
1765663272463,2025-12-13T22:01:12.463000+00:00,3103.0
1765666904376,2025-12-13T23:01:44.376000+00:00,3115.29
1765670523195,2025-12-14T00:02:03.195000+00:00,3115.27
1765674073118,2025-12-14T01:01:13.118000+00:00,3119.9
1765677640207,2025-12-14T02:00:40.207000+00:00,3120.29
1765681267463,2025-12-14T03:01:07.463000+00:00,3120.86
1765684857578,2025-12-14T04:00:57.578000+00:00,3119.54
1765688468352,2025-12-14T05:01:08.352000+00:00,3110.76
1765692111697,2025-12-14T06:01:51.697000+00:00,3111.14
1765695644764,2025-12-14T07:00:44.764000+00:00,3110.86
1765699272111,2025-12-14T08:01:12.111000+00:00,3116.02
1765702928320,2025-12-14T09:02:08.320000+00:00,3116.84
1765706473926,2025-12-14T10:01:13.926000+00:00,3109.39
1765710070791,2025-12-14T11:01:10.791000+00:00,3107.25
1765713738871,2025-12-14T12:02:18.871000+00:00,3082.18
1765717228562,2025-12-14T13:00:28.562000+00:00,3099.73
1765720825224,2025-12-14T14:00:25.224000+00:00,3097.46
1765724493921,2025-12-14T15:01:33.921000+00:00,3085.3
1765728066298,2025-12-14T16:01:06.298000+00:00,3083.28
1765731763232,2025-12-14T17:02:43.232000+00:00,3099.97
1765735311562,2025-12-14T18:01:51.562000+00:00,3084.18
1765738864150,2025-12-14T19:01:04.150000+00:00,3102.31
1765742494636,2025-12-14T20:01:34.636000+00:00,3094.33
1765746192318,2025-12-14T21:03:12.318000+00:00,3083.25
1765749684894,2025-12-14T22:01:24.894000+00:00,3081.58
1765753304905,2025-12-14T23:01:44.905000+00:00,3066.36
1765756892561,2025-12-15T00:01:32.561000+00:00,3065.49
1765760486331,2025-12-15T01:01:26.331000+00:00,3075.13
1765764092579,2025-12-15T02:01:32.579000+00:00,3114.69
1765767837759,2025-12-15T03:03:57.759000+00:00,3120.33
1765771273780,2025-12-15T04:01:13.780000+00:00,3110.33
1765774908546,2025-12-15T05:01:48.546000+00:00,3124.18
1765778500854,2025-12-15T06:01:40.854000+00:00,3119.01
1765782197586,2025-12-15T07:03:17.586000+00:00,3139.87
1765785775154,2025-12-15T08:02:55.154000+00:00,3127.93
1765789357519,2025-12-15T09:02:37.519000+00:00,3140.16
1765792893873,2025-12-15T10:01:33.873000+00:00,3154.14
1765796433420,2025-12-15T11:00:33.420000+00:00,3158.12
1765800063961,2025-12-15T12:01:03.961000+00:00,3156.92
1765803700309,2025-12-15T13:01:40.309000+00:00,3156.13
1765807579492,2025-12-15T14:06:19.492000+00:00,3136.44
1765810906455,2025-12-15T15:01:46.455000+00:00,3042.39
1765814423078,2025-12-15T16:00:23.078000+00:00,3009.36
1765818090763,2025-12-15T17:01:30.763000+00:00,2987.61
1765821679467,2025-12-15T18:01:19.467000+00:00,2934.52
1765825372601,2025-12-15T19:02:52.601000+00:00,2941.21
1765828979631,2025-12-15T20:02:59.631000+00:00,2932.52
1765832509966,2025-12-15T21:01:49.966000+00:00,2929.26
1765836092047,2025-12-15T22:01:32.047000+00:00,2945.12
1765839670327,2025-12-15T23:01:10.327000+00:00,2943.86
1765843306729,2025-12-16T00:01:46.729000+00:00,2963.89
1765846914541,2025-12-16T01:01:54.541000+00:00,2942.43
1765850503781,2025-12-16T02:01:43.781000+00:00,2946.35
1765854104933,2025-12-16T03:01:44.933000+00:00,2946.99
1765857709006,2025-12-16T04:01:49.006000+00:00,2938.48
1765861307255,2025-12-16T05:01:47.255000+00:00,2919.11
1765864927358,2025-12-16T06:02:07.358000+00:00,2923.59
1765868587212,2025-12-16T07:03:07.212000+00:00,2946.7
1765872047915,2025-12-16T08:00:47.915000+00:00,2924.56
1765876045518,2025-12-16T09:07:25.518000+00:00,2928.67
1765879308115,2025-12-16T10:01:48.115000+00:00,2925.78
1765882955300,2025-12-16T11:02:35.300000+00:00,2946.01
1765886541079,2025-12-16T12:02:21.079000+00:00,2958.73
1765890119410,2025-12-16T13:01:59.410000+00:00,2949.66
1765893646901,2025-12-16T14:00:46.901000+00:00,2921.33
1765897295656,2025-12-16T15:01:35.656000+00:00,2940.22
1765900901727,2025-12-16T16:01:41.727000+00:00,2963.97
1765904476528,2025-12-16T17:01:16.528000+00:00,2939.99
1765908160376,2025-12-16T18:02:40.376000+00:00,2925.24
1765911717787,2025-12-16T19:01:57.787000+00:00,2957.58
1765915306155,2025-12-16T20:01:46.155000+00:00,2945.24
1765918964090,2025-12-16T21:02:44.090000+00:00,2947.53
1765922467694,2025-12-16T22:01:07.694000+00:00,2950.5
1765926100653,2025-12-16T23:01:40.653000+00:00,2952.3
1765929807386,2025-12-17T00:03:27.386000+00:00,2957.86
1765933231923,2025-12-17T01:00:31.923000+00:00,2949.25
1765936861016,2025-12-17T02:01:01.016000+00:00,2952.97
1765940431195,2025-12-17T03:00:31.195000+00:00,2958.84
1765944396142,2025-12-17T04:06:36.142000+00:00,2947.62
1765947719070,2025-12-17T05:01:59.070000+00:00,2928.69
1765951415624,2025-12-17T06:03:35.624000+00:00,2929.88
1765954848906,2025-12-17T07:00:48.906000+00:00,2935.63
1765958442247,2025-12-17T08:00:42.247000+00:00,2946.54
1765962036441,2025-12-17T09:00:36.441000+00:00,2924.37
1765965720143,2025-12-17T10:02:00.143000+00:00,2925.16
1765969288503,2025-12-17T11:01:28.503000+00:00,2919.02
1765972903229,2025-12-17T12:01:43.229000+00:00,2927.84
1765976502632,2025-12-17T13:01:42.632000+00:00,2925.5
1765980105200,2025-12-17T14:01:45.200000+00:00,2939.37
1765983720023,2025-12-17T15:02:00.023000+00:00,2968.33
1765987250067,2025-12-17T16:00:50.067000+00:00,2902.49
1765990898201,2025-12-17T17:01:38.201000+00:00,2862.22
1765994546654,2025-12-17T18:02:26.654000+00:00,2849.09
1765998170534,2025-12-17T19:02:50.534000+00:00,2815.65
1766001706285,2025-12-17T20:01:46.285000+00:00,2818.63
1766005311433,2025-12-17T21:01:51.433000+00:00,2822.37
1766008916350,2025-12-17T22:01:56.350000+00:00,2819.16
1766012526379,2025-12-17T23:02:06.379000+00:00,2831.28
1766016369486,2025-12-18T00:06:09.486000+00:00,2832.47
1766019701944,2025-12-18T01:01:41.944000+00:00,2835.57
1766023280107,2025-12-18T02:01:20.107000+00:00,2826.68
1766026909718,2025-12-18T03:01:49.718000+00:00,2838.86
1766030832031,2025-12-18T04:07:12.031000+00:00,2837.09
1766034074767,2025-12-18T05:01:14.767000+00:00,2836.91
1766037693903,2025-12-18T06:01:33.903000+00:00,2824.3
1766041266699,2025-12-18T07:01:06.699000+00:00,2829.8
1766044895169,2025-12-18T08:01:35.169000+00:00,2835.38
1766048494034,2025-12-18T09:01:34.034000+00:00,2840.12
1766052095245,2025-12-18T10:01:35.245000+00:00,2851.3
1766055707532,2025-12-18T11:01:47.532000+00:00,2856.43
1766059319563,2025-12-18T12:01:59.563000+00:00,2859.43
1766062950037,2025-12-18T13:02:30.037000+00:00,2873.06
1766066816873,2025-12-18T14:06:56.873000+00:00,2965.21
1766070093024,2025-12-18T15:01:33.024000+00:00,2948.62
1766074036886,2025-12-18T16:07:16.886000+00:00,2959.39
1766077341822,2025-12-18T17:02:21.822000+00:00,2939.87
1766080926243,2025-12-18T18:02:06.243000+00:00,2835.75
1766084805768,2025-12-18T19:06:45.768000+00:00,2825.34
1766088076770,2025-12-18T20:01:16.770000+00:00,2781.74
1766091624826,2025-12-18T21:00:24.826000+00:00,2783.88
1766095338453,2025-12-18T22:02:18.453000+00:00,2828.23
1766098912069,2025-12-18T23:01:52.069000+00:00,2828.22
1766102520369,2025-12-19T00:02:00.369000+00:00,2826.59
1766106102352,2025-12-19T01:01:42.352000+00:00,2828.98
1766109640721,2025-12-19T02:00:40.721000+00:00,2820.48
1766113318337,2025-12-19T03:01:58.337000+00:00,2834.55
1766116876889,2025-12-19T04:01:16.889000+00:00,2906.46
1766120493962,2025-12-19T05:01:33.962000+00:00,2921.43
1766124236210,2025-12-19T06:03:56.210000+00:00,2918.28
1766127699268,2025-12-19T07:01:39.268000+00:00,2948.63
1766131273788,2025-12-19T08:01:13.788000+00:00,2949.9
1766134833637,2025-12-19T09:00:33.637000+00:00,2950.53
1766138487422,2025-12-19T10:01:27.422000+00:00,2953.47
1766142236729,2025-12-19T11:03:56.729000+00:00,2951.35
1766145830249,2025-12-19T12:03:50.249000+00:00,2961.63
1766149280208,2025-12-19T13:01:20.208000+00:00,2955.02
1766152815148,2025-12-19T14:00:15.148000+00:00,2959.67
1766156475241,2025-12-19T15:01:15.241000+00:00,2976.31
1766160390217,2025-12-19T16:06:30.217000+00:00,2964.57
1766163726023,2025-12-19T17:02:06.023000+00:00,2967.02
1766167330490,2025-12-19T18:02:10.490000+00:00,2963.2
1766170948296,2025-12-19T19:02:28.296000+00:00,2967.76
1766174435389,2025-12-19T20:00:35.389000+00:00,2983.49
1766178126813,2025-12-19T21:02:06.813000+00:00,2991.08
1766181704909,2025-12-19T22:01:44.909000+00:00,2975.99
1766185405757,2025-12-19T23:03:25.757000+00:00,2984.73
1766188834494,2025-12-20T00:00:34.494000+00:00,2976.8
1766192501387,2025-12-20T01:01:41.387000+00:00,2971.66
1766196078171,2025-12-20T02:01:18.171000+00:00,2975.24
1766199754048,2025-12-20T03:02:34.048000+00:00,2981.36
1766203328473,2025-12-20T04:02:08.473000+00:00,2987.86
1766206975985,2025-12-20T05:02:55.985000+00:00,2982.22
1766210577687,2025-12-20T06:02:57.687000+00:00,2982.93
1766214105474,2025-12-20T07:01:45.474000+00:00,2979.21
1766217693590,2025-12-20T08:01:33.590000+00:00,2981.17
1766221294079,2025-12-20T09:01:34.079000+00:00,2981.25
1766224859565,2025-12-20T10:00:59.565000+00:00,2981.82
1766228605607,2025-12-20T11:03:25.607000+00:00,2977.33
1766232161984,2025-12-20T12:02:41.984000+00:00,2984.93
1766235686413,2025-12-20T13:01:26.413000+00:00,2987.7
1766239394075,2025-12-20T14:03:14.075000+00:00,2975.11
1766242893437,2025-12-20T15:01:33.437000+00:00,2978.38
1766246586362,2025-12-20T16:03:06.362000+00:00,2975.91
1766250034933,2025-12-20T17:00:34.933000+00:00,2977.07
1766253837285,2025-12-20T18:03:57.285000+00:00,2977.2
1766257311334,2025-12-20T19:01:51.334000+00:00,2974.93
1766260898918,2025-12-20T20:01:38.918000+00:00,2977.55
1766264478859,2025-12-20T21:01:18.859000+00:00,2983.36
1766268314467,2025-12-20T22:05:14.467000+00:00,2978.31
1766271658378,2025-12-20T23:00:58.378000+00:00,2978.18
1766275323413,2025-12-21T00:02:03.413000+00:00,2977.16
1766278859658,2025-12-21T01:00:59.658000+00:00,2978.01
1766282498264,2025-12-21T02:01:38.264000+00:00,2969.52
1766286114171,2025-12-21T03:01:54.171000+00:00,2962.99
1766290047130,2025-12-21T04:07:27.130000+00:00,2974.08
1766293319461,2025-12-21T05:01:59.461000+00:00,2974.24
1766296923631,2025-12-21T06:02:03.631000+00:00,2972.58
1766300666069,2025-12-21T07:04:26.069000+00:00,2974.93
1766304139428,2025-12-21T08:02:19.428000+00:00,2979.78
1766307715264,2025-12-21T09:01:55.264000+00:00,2991.01
1766311215168,2025-12-21T10:00:15.168000+00:00,3004.19
1766314968152,2025-12-21T11:02:48.152000+00:00,2994.43
1766318511258,2025-12-21T12:01:51.258000+00:00,2995.07
1766322026680,2025-12-21T13:00:26.680000+00:00,2986.66
1766325892022,2025-12-21T14:04:52.022000+00:00,2945.8
1766329277222,2025-12-21T15:01:17.222000+00:00,2969.94
1766333381938,2025-12-21T16:09:41.938000+00:00,2973.58
1766336594800,2025-12-21T17:03:14.800000+00:00,2984.0
1766340110826,2025-12-21T18:01:50.826000+00:00,2982.85
1766343920518,2025-12-21T19:05:20.518000+00:00,2991.05
1766347362649,2025-12-21T20:02:42.649000+00:00,2991.83
1766350923707,2025-12-21T21:02:03.707000+00:00,2985.9
1766354549748,2025-12-21T22:02:29.748000+00:00,2971.6
1766358083794,2025-12-21T23:01:23.794000+00:00,2996.45
1766361729010,2025-12-22T00:02:09.010000+00:00,3004.22
1766365313243,2025-12-22T01:01:53.243000+00:00,3024.87
1766368918190,2025-12-22T02:01:58.190000+00:00,3016.4
1766372509116,2025-12-22T03:01:49.116000+00:00,3009.85
1766376081548,2025-12-22T04:01:21.548000+00:00,3019.52
1766379728289,2025-12-22T05:02:08.289000+00:00,3039.39
1766383291328,2025-12-22T06:01:31.328000+00:00,3027.17
1766386942807,2025-12-22T07:02:22.807000+00:00,3025.76
1766390530100,2025-12-22T08:02:10.100000+00:00,3027.16
1766394232272,2025-12-22T09:03:52.272000+00:00,3026.4
1766397699729,2025-12-22T10:01:39.729000+00:00,3037.45
1766401585159,2025-12-22T11:06:25.159000+00:00,3039.95
1766404902783,2025-12-22T12:01:42.783000+00:00,3049.91
1766408481978,2025-12-22T13:01:21.978000+00:00,3057.23
1766412153935,2025-12-22T14:02:33.935000+00:00,3056.39
1766415679899,2025-12-22T15:01:19.899000+00:00,3060.45
1766419271229,2025-12-22T16:01:11.229000+00:00,3053.71
1766422960117,2025-12-22T17:02:40.117000+00:00,3041.64
1766426511595,2025-12-22T18:01:51.595000+00:00,3030.51
1766430113227,2025-12-22T19:01:53.227000+00:00,3015.31
1766433691867,2025-12-22T20:01:31.867000+00:00,2977.75
1766437329468,2025-12-22T21:02:09.468000+00:00,2978.32
1766440967923,2025-12-22T22:02:47.923000+00:00,2986.54
1766444517875,2025-12-22T23:01:57.875000+00:00,3008.61
1766448188399,2025-12-23T00:03:08.399000+00:00,3005.79
1766451656267,2025-12-23T01:00:56.267000+00:00,3026.36
1766455292894,2025-12-23T02:01:32.894000+00:00,3016.88
1766458878632,2025-12-23T03:01:18.632000+00:00,2996.93
1766462501776,2025-12-23T04:01:41.776000+00:00,2993.27
1766466116449,2025-12-23T05:01:56.449000+00:00,2983.23
1766469704327,2025-12-23T06:01:44.327000+00:00,2973.47
1766473318005,2025-12-23T07:01:58.005000+00:00,2959.66
1766476915233,2025-12-23T08:01:55.233000+00:00,2962.62
1766480439135,2025-12-23T09:00:39.135000+00:00,2960.51
1766484127966,2025-12-23T10:02:07.966000+00:00,2962.88
1766487736319,2025-12-23T11:02:16.319000+00:00,2965.64
1766491412485,2025-12-23T12:03:32.485000+00:00,2971.69
1766494916379,2025-12-23T13:01:56.379000+00:00,2953.92
1766498542291,2025-12-23T14:02:22.291000+00:00,2943.23
1766502020741,2025-12-23T15:00:20.741000+00:00,2923.27
1766505715939,2025-12-23T16:01:55.939000+00:00,2924.6
1766509327758,2025-12-23T17:02:07.758000+00:00,2956.19
1766512928702,2025-12-23T18:02:08.702000+00:00,2913.6
1766516533349,2025-12-23T19:02:13.349000+00:00,2946.33
1766520131632,2025-12-23T20:02:11.632000+00:00,2942.79
1766523640418,2025-12-23T21:00:40.418000+00:00,2969.05
1766527578199,2025-12-23T22:06:18.199000+00:00,2973.3
1766530922506,2025-12-23T23:02:02.506000+00:00,2957.73
1766534786440,2025-12-24T00:06:26.440000+00:00,2965.22
1766538066144,2025-12-24T01:01:06.144000+00:00,2971.14
1766541643423,2025-12-24T02:00:43.423000+00:00,2963.38
