_day,block_count,total_blobs,blocks_with_blobs,at_floor_count,era,target_blobs,max_blobs,p10_blob_base_fee_gwei,p50_blob_base_fee_gwei,p90_blob_base_fee_gwei,vwap_blob_base_fee_gwei,daily_data_mib,actual_mib_per_s,max_mib_per_s,expected_mib_per_s,utilization_pct,target_utilization_pct,pct_time_at_floor,avg_eth_usd,vwap_cost_per_mib_day_usd,p10_cost_per_mib_day_usd,p50_cost_per_mib_day_usd,p90_cost_per_mib_day_usd,daily_blob_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_data_mib_7d,vwap_cost_per_mib_day_usd_7d,actual_mib_per_s_30d,utilization_pct_30d,cumulative_daily_data_mib,cumulative_daily_blob_spend_usd
2024-09-04,7165,14947,4443,3746,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.0631648201987314e-09,1868.375,0.021730344266108398,0.0625,0.03125,34.76855082577344,69.53710165154688,52.28192602930915,,0.0,0.0,0.0,0.0,0.0,0.022493646804611186,35.989834887377896,1933.1964285714287,0.0,0.02443057556379479,39.08892090207166,330171.875,0.0
2024-09-05,7168,15321,4374,3557,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0628987711816091e-09,1915.125,0.022264753069196428,0.0625,0.03125,35.623604910714285,71.24720982142857,49.623325892857146,,0.0,0.0,0.0,0.0,0.0,0.022054522178956287,35.28723548633006,1896.25,0.0,0.024245354044102455,38.79256647056392,332087.0,0.0
2024-09-06,7161,15399,4274,3489,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0549950448165792e-09,1924.875,0.022399979053204858,0.0625,0.03125,35.839966485127775,71.67993297025555,48.722245496439044,,0.0,0.0,0.0,0.0,0.0,0.02193026787082879,35.088428593326064,1885.732142857143,0.0,0.02412171291140997,38.59474065825595,334011.875,0.0
2024-09-07,7179,14877,4309,3752,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.041344343099363e-09,1859.625,0.021586397826995406,0.0625,0.03125,34.53823652319265,69.0764730463853,52.263546454938016,,0.0,0.0,0.0,0.0,0.0,0.022053018314816677,35.28482930370668,1896.9464285714287,0.0,0.023972405459959833,38.35584873593574,335871.5,0.0
2024-09-08,7159,14589,4359,3945,Dencun,3,6,1e-09,1e-09,1.1103730423817535e-09,1.0400938610759239e-09,1823.625,0.021227650509847745,0.0625,0.03125,33.96424081575639,67.92848163151278,55.10546165665596,,0.0,0.0,0.0,0.0,0.0,0.02202833913025396,35.24534260840635,1894.642857142857,0.0,0.023842407392257337,38.14785182761174,337695.125,0.0
2024-09-09,7168,15387,4286,3571,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.0516548147183752e-09,1923.375,0.022360665457589288,0.0625,0.03125,35.77706473214286,71.55412946428572,49.818638392857146,,0.0,0.0,0.0,0.0,0.0,0.02194994810941811,35.11991697506898,1887.8214285714287,0.0,0.02380614970434899,38.089839526958386,339618.5,0.0
2024-09-10,7152,15780,4332,3290,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0626492558236605e-09,1972.5,0.02298308165548098,0.0625,0.03125,36.77293064876957,73.54586129753913,46.00111856823266,,0.0,0.0,0.0,0.0,0.0,0.022078981691203297,35.32637070592528,1898.2142857142858,0.0,0.02375776677488145,38.01242683981032,341591.0,0.0
2024-09-11,7162,16462,4569,3071,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0557594631196767e-09,2057.75,0.02394291631760216,0.0625,0.03125,38.30866610816346,76.61733221632691,42.87908405473331,,0.0,0.0,0.0,0.0,0.0,0.022395063412845268,35.83210146055243,1925.267857142857,0.0,0.023662640026892615,37.86022404302818,343648.75,0.0
2024-09-12,7154,15770,4304,3295,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0494242334509695e-09,1971.25,0.022962095797222998,0.0625,0.03125,36.739353275556795,73.47870655111359,46.0581492871121,,0.0,0.0,0.0,0.0,0.0,0.022494683802563347,35.991494084101355,1933.2857142857142,0.0,0.02353811368197237,37.660981891155785,345620.0,0.0
2024-09-13,7168,15377,4347,3554,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.0407039322461187e-09,1922.125,0.022346133277529764,0.0625,0.03125,35.75381324404762,71.50762648809524,49.581473214285715,,0.0,0.0,0.0,0.0,0.0,0.022486991548895476,35.97918647823276,1932.892857142857,0.0,0.02347427020187836,37.558832323005376,347542.125,0.0
2024-09-14,7154,14526,4382,3907,Dencun,3,6,1e-09,1e-09,1.1103730423817535e-09,1.0388295255839586e-09,1815.75,0.021150754822476938,0.0625,0.03125,33.8412077159631,67.6824154319262,54.612804025719875,,0.0,0.0,0.0,0.0,0.0,0.02242475683396427,35.87961093434283,1926.625,0.0,0.02337247576867323,37.39596122987716,349357.875,0.0
2024-09-15,7177,14770,4406,3803,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.0756244631941628e-09,1846.25,0.02143711392875389,0.0625,0.03125,34.29938228600623,68.59876457201246,52.98871394733175,,0.0,0.0,0.0,0.0,0.0,0.02245468017952229,35.92748828723566,1929.857142857143,0.0,0.023284970168764043,37.255952270022476,351204.125,0.0
2024-09-16,7153,14974,4163,3616,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.0479662985936409e-09,1871.75,0.021806118644857635,0.0625,0.03125,34.88978983177222,69.77957966354444,50.55221585348805,,0.0,0.0,0.0,0.0,0.0,0.022375459206274907,35.800734730039856,1922.482142857143,0.0,0.02320404934873393,37.12647895797429,353075.875,0.0
2024-09-17,7144,14453,4287,3874,Dencun,3,6,1e-09,1e-09,1.1103730423817535e-09,1.0367023832286956e-09,1806.625,0.021073919839492347,0.0625,0.03125,33.718271743187756,67.43654348637551,54.22732362821948,,0.0,0.0,0.0,0.0,0.0,0.022102721803990817,35.36435488638531,1898.7857142857142,0.0,0.023090633081326247,36.94501293012199,354882.5,0.0
2024-09-18,7155,15052,4267,3648,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.0434048225635772e-09,1881.5,0.02191358024691358,0.0625,0.03125,35.06172839506173,70.12345679012346,50.98532494758909,,0.0,0.0,0.0,0.0,0.0,0.021812816651035304,34.90050664165649,1873.607142857143,0.0,0.023019520078487506,36.83123212558,356764.0,0.0
2024-09-19,7168,15913,4374,3277,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0634925537225886e-09,1989.125,0.023125058128720236,0.0625,0.03125,37.00009300595238,74.00018601190476,45.717075892857146,,0.0,0.0,0.0,0.0,0.0,0.02183609698410634,34.93775517457015,1876.1607142857142,0.0,0.022911553710024235,36.65848593603877,358753.125,0.0
2024-09-20,7154,16691,4377,2855,Dencun,3,6,1e-09,1.0537423984929872e-09,1.2010762836915968e-09,1.085279669511729e-09,2086.375,0.02430312878576088,0.0625,0.03125,38.88500605721741,77.77001211443482,39.9077439194856,,0.0,0.0,0.0,0.0,0.0,0.0221156677709965,35.385068433594405,1899.625,0.0,0.022850012835083106,36.560020536132974,360839.5,0.0
2024-09-21,7151,16313,4493,3038,Dencun,3,6,1e-09,1.0265195558258924e-09,1.2329282932481112e-09,1.8463499782574285e-09,2039.125,0.02376270218617443,0.0625,0.03125,38.02032349787909,76.04064699575818,42.483568731645924,,0.0,0.0,0.0,0.0,0.0,0.02248880310866757,35.98208497386812,1931.5357142857142,0.0,0.02281723793612526,36.507580697800414,362878.625,0.0
2024-09-22,7173,15354,4290,3527,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.044440064073353e-09,1919.25,0.022297156001672938,0.0625,0.03125,35.6754496026767,71.3508992053534,49.170500487940885,,0.0,0.0,0.0,0.0,0.0,0.02261166626194172,36.17866601910676,1941.9642857142858,0.0,0.022740987366263194,36.38557978602111,364797.875,0.0
2024-09-23,7163,16001,4223,3201,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0663761308572732e-09,2000.125,0.023269172599934853,0.0625,0.03125,37.230676159895765,74.46135231979153,44.68797989669133,,0.0,0.0,0.0,0.0,0.0,0.022820673969809895,36.51307835169583,1960.3035714285713,0.0,0.022696939195740437,36.3151027131847,366798.0,0.0
2024-09-24,7176,15389,4234,3522,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.0452421421298162e-09,1923.625,0.022338640375325156,0.0625,0.03125,35.74182460052025,71.4836492010405,49.080267558528426,,0.0,0.0,0.0,0.0,0.0,0.023001348332071726,36.80215733131475,1977.017857142857,0.0,0.022682184813655415,36.291495701848675,368721.625,0.0
2024-09-25,7159,15077,4234,3652,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.0411289589428973e-09,1884.625,0.02193771243656004,0.0625,0.03125,35.10033989849607,70.20067979699213,51.01271127252409,,0.0,0.0,0.0,0.0,0.0,0.023004795787735507,36.80767326037681,1977.4642857142858,0.0,0.022628892410370017,36.20622785659203,370606.25,0.0
2024-09-26,7171,15220,4268,3570,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.039018278870448e-09,1902.5,0.02210872495700274,0.0625,0.03125,35.37395993120438,70.74791986240876,49.78385162459908,,0.0,0.0,0.0,0.0,0.0,0.022859605334633003,36.57536853541281,1965.0892857142858,0.0,0.02256784455885536,36.10855129416858,372508.75,0.0
2024-09-27,7174,15931,4487,3323,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0478621477484626e-09,1991.375,0.023131853452281387,0.0625,0.03125,37.01096552365022,74.02193104730044,46.32004460551993,,0.0,0.0,0.0,0.0,0.0,0.022692280286993077,36.30764845918892,1951.517857142857,0.0,0.0224394945667625,35.90319130681999,374500.125,0.0
2024-09-28,7167,15404,4400,3501,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.0520634877161273e-09,1925.5,0.02238849355843914,0.0625,0.03125,35.821589693502624,71.64317938700525,48.848890749267476,,0.0,0.0,0.0,0.0,0.0,0.022495964768745182,35.99354362999229,1935.2857142857142,0.0,0.022341156837084444,35.74585093933512,376425.625,0.0
2024-09-29,7168,14914,4390,3818,Dencun,3,6,1e-09,1e-09,1.1103730423817535e-09,1.0366319508082512e-09,1864.25,0.021673293340773808,0.0625,0.03125,34.677269345238095,69.35453869047619,53.26450892857143,,0.0,0.0,0.0,0.0,0.0,0.022406841531473876,35.8509464503582,1927.4285714285713,0.0,0.022287941308106997,35.660706092971196,378289.875,0.0
2024-09-30,7178,15624,4532,3440,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0499062281795803e-09,1953.0,0.022673446642518805,0.0625,0.03125,36.27751462803009,72.55502925606018,47.92421287266648,,0.0,0.0,0.0,0.0,0.0,0.02232173782327158,35.71478051723454,1920.6964285714287,0.0,0.02235281803888828,35.764508862221255,380242.875,0.0
2024-10-01,7167,15367,4412,3519,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.1237783839499027e-09,1920.875,0.02233471698990745,0.0625,0.03125,35.73554718385192,71.47109436770384,49.1000418585182,,0.0,0.0,0.0,0.0,0.0,0.02232117733964048,35.71388374342477,1920.3035714285713,0.0,0.022383961778492303,35.81433884558769,382163.75,0.0
2024-10-02,7176,16510,4573,3076,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0588020025809488e-09,2063.75,0.023965881642512076,0.0625,0.03125,38.34541062801932,76.69082125603865,42.86510590858417,,0.0,0.0,0.0,0.0,0.0,0.02261091579763363,36.17746527621381,1945.892857142857,0.0,0.022419177746461367,35.87068439433819,384227.5,0.0
2024-10-03,7163,16714,4553,2945,Dencun,3,6,1e-09,1.0537423984929872e-09,1.2010762836915968e-09,1.0666314054182937e-09,2089.25,0.02430604029968821,0.0625,0.03125,38.889664479501135,77.77932895900227,41.11405835543766,,0.0,0.0,0.0,0.0,0.0,0.022924817989445838,36.67970878311335,1972.5714285714287,0.0,0.022493384203684817,35.98941472589571,386316.75,0.0
2024-10-04,7182,16017,4596,3296,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0505397198574658e-09,2002.125,0.023230820105820105,0.0625,0.03125,37.16931216931217,74.33862433862434,45.89250905040379,,0.0,0.0,0.0,0.0,0.0,0.022938956082808513,36.702329732493624,1974.107142857143,0.0,0.022543400065008542,36.06944010401367,388318.875,0.0
2024-10-05,7178,14606,4499,3886,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.0434140802720326e-09,1825.75,0.021196131698709018,0.0625,0.03125,33.91381071793443,67.82762143586886,54.13764279743661,,0.0,0.0,0.0,0.0,0.0,0.022768618674275636,36.42978987884102,1959.857142857143,0.0,0.022507779352658963,36.012446964254345,390144.625,0.0
2024-10-06,7171,13688,4363,4282,Dencun,3,6,1e-09,1e-09,1.1103730423817535e-09,1.0286830312289766e-09,1711.0,0.019883326360805094,0.0625,0.03125,31.81332217728815,63.6266443545763,59.71273183656394,,0.0,0.0,0.0,0.0,0.0,0.02251290910570868,36.02065456913389,1937.9642857142858,0.0,0.022423890929578968,35.878225487326354,391855.625,0.0
2024-10-07,7175,14837,4342,3816,Dencun,3,6,1e-09,1e-09,1.1103730423817535e-09,1.0354921624519656e-09,1854.625,0.021540360046457607,0.0625,0.03125,34.46457607433217,68.92915214866434,53.184668989547035,,0.0,0.0,0.0,0.0,0.0,0.02235103959198565,35.76166334717704,1923.9107142857142,0.0,0.022422356336894378,35.875770139031005,393710.25,0.0
2024-10-08,7172,15544,4411,3510,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.0507024784468435e-09,1943.0,0.022576222346160996,0.0625,0.03125,36.12195575385759,72.24391150771518,48.94032348020078,,0.0,0.0,0.0,0.0,0.0,0.02238554035716473,35.81686457146357,1927.0714285714287,0.0,0.02246730873143815,35.947693970301046,395653.25,0.0
2024-10-09,7180,16055,4335,3219,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0560659706924216e-09,2006.875,0.023292421077065927,0.0625,0.03125,37.267873723305485,74.53574744661097,44.83286908077994,,0.0,0.0,0.0,0.0,0.0,0.022289331704958136,35.662930727933016,1918.9464285714287,0.0,0.022498367252087374,35.9973876033398,397660.125,0.0
2024-10-10,7175,18484,4799,1929,Dencun,3,6,1e-09,1.0816871788559317e-09,1.6878915819505635e-09,1.2964441663149735e-09,2310.5,0.026835075493612078,0.0625,0.03125,42.936120789779324,85.87224157955865,26.885017421602786,,0.0,0.0,0.0,0.0,0.0,0.022650622446947263,36.24099591511562,1950.5535714285713,0.0,0.022626767046691743,36.20282727470679,399970.625,0.0
2024-10-11,7154,16894,4745,2873,Dencun,3,6,1e-09,1.0537423984929872e-09,1.1700471529013042e-09,1.0565253945591706e-09,2111.75,0.0245987093467524,0.0625,0.03125,39.35793495480384,78.71586990960768,40.159351411797594,,0.0,0.0,0.0,0.0,0.0,0.022846035195651874,36.553656313043,1966.2142857142858,0.0,0.022648626814330084,36.23780290292814,402082.375,0.0
2024-10-12,7146,16077,4664,3323,Dencun,3,6,1e-09,1.0265195558258924e-09,1.139819642266762e-09,1.046186517611045e-09,2009.625,0.023435313462076685,0.0625,0.03125,37.49650153932269,74.99300307864539,46.501539322698015,,0.0,0.0,0.0,0.0,0.0,0.023165918304704398,37.06546928752704,1992.482142857143,0.0,0.022664400736491876,36.263041178387,404092.0,0.0
2024-10-13,7132,16709,4823,2867,Dencun,3,6,1e-09,1.0537423984929872e-09,1.4053158861506316e-09,1.1783471848883084e-09,2088.625,0.024404386333894187,0.0625,0.03125,39.0470181342307,78.0940362684614,40.19910263600673,,0.0,0.0,0.0,0.0,0.0,0.023811784015145696,38.09885442423312,2046.4285714285713,0.0,0.02273300917170402,36.372814674726435,406180.625,0.0
2024-10-14,7155,17533,4721,2581,Dencun,3,6,1e-09,1.0537423984929872e-09,1.2329282932481112e-09,1.0804469259385468e-09,2191.625,0.02552556487304915,0.0625,0.03125,40.84090379687864,81.68180759375728,36.07267645003494,,0.0,0.0,0.0,0.0,0.0,0.024381098990373058,39.0097583845969,2094.5714285714284,0.0,0.02287883617338976,36.60613787742362,408372.25,0.0
2024-10-15,7157,19367,4899,1489,Dencun,3,6,1e-09,1.139819642266762e-09,3.0064609321984915e-07,7.702972421335757e-08,2420.875,0.028187729961343208,0.0625,0.03125,45.100367938149134,90.20073587629827,20.804806483163336,,0.0,0.0,0.0,0.0,0.0,0.02518274293539909,40.29238869663855,2162.839285714286,0.0,0.023103856707809407,36.966170732495044,410793.125,0.0
2024-10-16,7159,19073,4861,1618,Dencun,3,6,1e-09,1.1103730423817535e-09,1.4808409325126643e-09,1.1940392952929522e-09,2384.125,0.027752071983982867,0.0625,0.03125,44.40331517437259,88.80663034874517,22.60092191646878,,0.0,0.0,0.0,0.0,0.0,0.025819835922101513,41.31173747536241,2216.7321428571427,0.0,0.023302055152446915,37.28328824391506,413177.25,0.0
2024-10-17,7164,19295,4837,1507,Dencun,3,6,1e-09,1.1103730423817535e-09,2.753866161417981e-09,1.5697892973420222e-09,2411.875,0.028055497394379306,0.0625,0.03125,44.88879583100689,89.77759166201378,21.035734226689,,0.0,0.0,0.0,0.0,0.0,0.0259941819079254,41.59069105268064,2231.214285714286,0.0,0.023534774404276478,37.65563904684237,415589.125,0.0
2024-10-18,7168,17917,4556,2296,Dencun,3,6,1e-09,1.0816871788559317e-09,1.2656250039502266e-09,1.1162103585666277e-09,2239.625,0.026037307012648808,0.0625,0.03125,41.659691220238095,83.31938244047619,32.03125,,0.0,0.0,0.0,0.0,0.0,0.026199695860196315,41.91951337631411,2249.4821428571427,0.0,0.02367223196313432,37.875571141014916,417828.75,0.0
2024-10-19,7171,14669,4417,3875,Dencun,3,6,1e-09,1e-09,1.139819642266762e-09,1.041430008710238e-09,1833.625,0.021308336819597453,0.0625,0.03125,34.09333891135592,68.18667782271184,54.037093850230086,,0.0,0.0,0.0,0.0,0.0,0.02589584205412785,41.433347286604565,2224.339285714286,0.0,0.023611674586163558,37.778679337861696,419662.375,0.0
2024-10-20,7167,15701,4474,3448,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0512438180127476e-09,1962.625,0.02282015952746384,0.0625,0.03125,36.51225524394214,73.02451048788429,48.1093902609181,,0.0,0.0,0.0,0.0,0.0,0.025669523938923522,41.07123830227763,2206.339285714286,0.0,0.02356224227755366,37.699587644085845,421625.0,0.0
2024-10-21,7171,16683,4579,2994,Dencun,3,6,1e-09,1.0265195558258924e-09,1.1700471529013042e-09,1.0607838328927367e-09,2085.375,0.02423389345976851,0.0625,0.03125,38.774229535629615,77.54845907125923,41.75149909357133,,0.0,0.0,0.0,0.0,0.0,0.025484999451312,40.7759991220992,2191.160714285714,0.0,0.023577948653340126,37.72471784534421,423710.375,0.0
2024-10-22,7157,20119,4812,935,Dencun,3,6,1e-09,1.8796521586117617e-05,0.0036215141580091055,0.0012062518789506312,2514.875,0.02928222951888594,0.0625,0.03125,46.851567230217505,93.70313446043501,13.064133016627078,,0.0,0.0,0.0,0.0,0.0,0.025641356530960963,41.02617044953753,2204.589285714286,0.0,0.023810784437247226,38.09725509959557,426225.25,0.0
2024-10-23,7175,19624,4919,1218,Dencun,3,6,1e-09,1.1700471529013042e-09,6.413175763719572e-09,3.313965567731804e-09,2453.0,0.02849012775842044,0.0625,0.03125,45.584204413472705,91.16840882694541,16.975609756097562,,0.0,0.0,0.0,0.0,0.0,0.025746793070166328,41.194868912266124,2214.4285714285716,0.0,0.023984816275863415,38.37570604138146,428678.25,0.0
2024-10-24,7172,19471,4881,1405,Dencun,3,6,1e-09,1.139819642266762e-09,2.3107410285102896e-09,1.4435607885787816e-09,2433.875,0.028279826640639525,0.0625,0.03125,45.24772262502324,90.49544525004649,19.590072504182935,,0.0,0.0,0.0,0.0,0.0,0.02577884010534636,41.246144168554174,2217.5714285714284,0.0,0.024182855818040562,38.6925693088649,431112.125,0.0
2024-10-25,7171,20026,4827,1050,Dencun,3,6,1e-09,1.2010762836915968e-09,3.512585573695298e-09,2.2970369713914283e-09,2503.25,0.029089968856040534,0.0625,0.03125,46.54395016966485,93.0879003393297,14.642309301352672,,0.0,0.0,0.0,0.0,0.0,0.026214934654402323,41.943895447043715,2255.2321428571427,0.0,0.024421264365356576,39.074022984570526,433615.375,0.0
2024-10-26,7160,19539,4809,1343,Dencun,3,6,1e-09,1.1700471529013042e-09,2.4349257936785847e-09,1.5720547039184007e-09,2442.375,0.028426152234636872,0.0625,0.03125,45.48184357541899,90.96368715083798,18.756983240223462,,0.0,0.0,0.0,0.0,0.0,0.027231765427979383,43.570824684767004,2342.1964285714284,0.0,0.02463184527461105,39.410952439377674,436057.75,0.0
2024-10-27,7176,18391,4699,2060,Dencun,3,6,1e-09,1.0816871788559317e-09,1.5201121762917003e-09,1.1969344691104837e-09,2298.875,0.026696337328130804,0.0625,0.03125,42.71413972500929,85.42827945001858,28.70680044593088,,0.0,0.0,0.0,0.0,0.0,0.027785505113788946,44.45680818206232,2390.2321428571427,0.0,0.024750661403806027,39.60105824608965,438356.625,0.0
2024-10-28,7158,19777,4781,1476,Dencun,3,6,1e-09,1.1103730423817535e-09,1.0552769941354196e-07,2.1333601436978863e-06,2472.125,0.02878044379249325,0.0625,0.03125,46.0487100679892,92.0974201359784,20.620284995808884,,0.0,0.0,0.0,0.0,0.0,0.028435012304178196,45.49601968668511,2445.4821428571427,0.0,0.024963726411607833,39.941962258572524,440828.75,0.0
2024-10-29,7168,21499,4933,99,Dencun,3,6,1.9103707253316174e-08,0.0002643427789382041,0.0017402346883716396,0.0007819847278736267,2687.375,0.031242733909970236,0.0625,0.03125,49.98837425595238,99.97674851190476,1.3811383928571428,,0.0,0.0,0.0,0.0,0.0,0.028715084360047383,45.94413497607581,2470.125,0.0,0.02528270776391438,40.452332422263005,443516.125,0.0
2024-10-30,7156,21464,4721,0,Dencun,3,6,7.725165019565903e-05,0.0010043753528539282,0.0020901546122606123,0.001047624360193906,2683.0,0.03124417738028694,0.0625,0.03125,49.9906838084591,99.9813676169182,0.0,,0.0,0.0,0.0,0.0,0.0,0.029108520020314024,46.57363203250243,2502.9821428571427,0.0,0.02556839878850665,40.90943806161064,446199.125,0.0
2024-10-31,7174,21528,4940,0,Dencun,3,6,0.0002713530320214275,0.0015672522854470864,0.004705030694320057,0.0019988226553622097,2691.0,0.03125871201561193,0.0625,0.03125,50.01393922497909,100.02787844995818,0.0,,0.0,0.0,0.0,0.0,0.0,0.029534075073881512,47.25452011821041,2539.714285714286,0.0,0.02586586528936347,41.38538446298154,448890.125,0.0
2024-11-01,7170,21509,5006,0,Dencun,3,6,0.0004234260213476485,0.0014873201341129457,0.0025770107587191416,0.001467122432076776,2688.625,0.031248547187354717,0.0625,0.03125,49.997675499767546,99.99535099953509,0.0,,0.0,0.0,0.0,0.0,0.0,0.029842443406926395,47.74790945108223,2566.1964285714284,0.0,0.02610862080752489,41.77379329203982,451578.75,0.0
2024-11-02,7154,20980,5280,0,Dencun,3,6,3.2544174101454343e-06,0.0003013030917251457,0.002320851335864069,0.0007445045549936357,2622.5,0.030548178175379744,0.0625,0.03125,48.87708508060759,97.75417016121519,0.0,,0.0,0.0,0.0,0.0,0.0,0.030145589969889662,48.23294395182346,2591.9285714285716,0.0,0.02631669207004794,42.1067073120767,454201.25,0.0
2024-11-03,7167,21769,5232,11,Dencun,3,6,7.503718043395731e-09,2.57326324076622e-05,0.001651480182310631,0.0004490428029509697,2721.125,0.03163951676666201,0.0625,0.03125,50.62322682665922,101.24645365331844,0.1534812334310032,,0.0,0.0,0.0,0.0,0.0,0.030851758461108405,49.36281353777344,2652.25,0.0,0.026596981958742667,42.555171133988274,456922.375,0.0
2024-11-04,7169,21200,5254,0,Dencun,3,6,8.134412880631425e-06,0.0014873201341129457,0.003917345432763685,0.0017382767151979583,2650.0,0.030803924303715067,0.0625,0.03125,49.28627888594411,98.57255777188821,0.0,,0.0,0.0,0.0,0.0,0.0,0.031140827105568664,49.82532336890986,2677.660714285714,0.0,0.02691724171224287,43.06758673958859,459572.375,0.0
2024-11-05,7160,21847,5302,29,Dencun,3,6,4.5583511245621844e-07,0.0009045386681034142,0.003436811656424213,0.0013613594275707305,2730.875,0.03178392690875233,0.0625,0.03125,50.85428305400372,101.70856610800745,0.40502793296089384,,0.0,0.0,0.0,0.0,0.0,0.03121814039110896,49.94902462577435,2683.875,0.0,0.027313928397174447,43.70228543547911,462303.25,0.0
2024-11-06,7162,21300,4698,0,Dencun,3,6,3.170341365320675e-06,0.0002974110937032033,0.004829806018480609,0.0016159944019103656,2662.5,0.030979475006981293,0.0625,0.03125,49.56716001117007,99.13432002234013,0.0,,0.0,0.0,0.0,0.0,0.0,0.031180325766351012,49.88852122616162,2680.9464285714284,0.0,0.027628565562525235,44.205704900040374,464965.75,0.0
2024-11-07,7159,21190,4843,35,Dencun,3,6,2.1393488551770616e-07,3.616247711496224e-05,0.0005501103517181095,0.00025224931746048646,2648.75,0.03083240210457699,0.0625,0.03125,49.33184336732319,98.66368673464638,0.48889509708059786,,0.0,0.0,0.0,0.0,0.0,0.031119424350488874,49.79107896078221,2674.910714285714,0.0,0.027903771554472434,44.646034487155895,467614.5,0.0
2024-11-08,7158,21029,5030,507,Dencun,3,6,1.0537423984929872e-09,8.552885215893971e-09,6.099394323825391e-06,2.07178833578009e-06,2628.625,0.030602414547825276,0.0625,0.03125,48.96386327652044,97.92772655304088,7.082984073763621,,0.0,0.0,0.0,0.0,0.0,0.031027119687698956,49.64339150031833,2666.339285714286,0.0,0.028147438003497744,45.03590080559639,470243.125,0.0
2024-11-09,7174,21528,5218,0,Dencun,3,6,2.781441245402484e-06,0.0004701608395473895,0.004465067269808039,0.0015343394834262554,2691.0,0.03125871201561193,0.0625,0.03125,50.01393922497909,100.02787844995818,0.0,,0.0,0.0,0.0,0.0,0.0,0.031128624522017843,49.805799235228555,2676.125,0.0,0.028294892554231073,45.271828086769716,472934.125,0.0
2024-11-10,7173,21835,4926,0,Dencun,3,6,3.920967070480402e-09,0.0005501103517181095,0.00371755510489669,0.0013926830013332502,2729.375,0.03170889678888424,0.0625,0.03125,50.73423486221479,101.46846972442958,0.0,,0.0,0.0,0.0,0.0,0.0,0.031138535953763875,49.8216575260222,2677.3035714285716,0.0,0.028531898802302134,45.65103808368342,475663.5,0.0
2024-11-11,7169,21549,4601,0,Dencun,3,6,0.0014114646390237704,0.00371755510489669,0.00734184693781932,0.003943687500098653,2693.625,0.03131102664248849,0.0625,0.03125,50.097642627981585,100.19528525596317,0.0,,0.0,0.0,0.0,0.0,0.0,0.03121097914501722,49.937566632027554,2683.535714285714,0.0,0.02879442257498253,46.07107611997205,478357.125,0.0
2024-11-12,7162,21200,4659,0,Dencun,3,6,5.226771956573216e-06,0.0017863849393400639,0.009051970814334436,0.0032115178049999596,2650.0,0.030834031462347575,0.0625,0.03125,49.33445033975612,98.66890067951223,0.0,,0.0,0.0,0.0,0.0,0.0,0.031075279795530826,49.72044767284933,2671.9821428571427,0.0,0.029008744079264306,46.41399052682289,481007.125,0.0
2024-11-13,7167,21061,4528,90,Dencun,3,6,3.704054566034733e-08,0.0001003644800210492,0.005954804491084756,0.0014147949188098648,2632.625,0.030610494860704152,0.0625,0.03125,48.97679177712664,97.95358355425329,1.2557555462536627,,0.0,0.0,0.0,0.0,0.0,0.03102256834606267,49.63610935370026,2667.714285714286,0.0,0.029178241745519477,46.68518679283116,483639.75,0.0
